,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
392,4,5:10.0,,Turnover by B. Griffin (bad pass),89,75
393,4,4:54.0,D. Favors makes 2-pt jump shot from 14 ft (assist by R. Neto),,91,75
394,4,4:39.0,,C. Paul makes 2-pt jump shot from 15 ft,91,77
395,4,4:12.0,Turnover by R. Gobert (bad pass; steal by C. Paul),,91,77
396,4,4:12.0,,Personal foul by R. Neto (drawn by C. Paul),91,77
397,4,4:12.0,A. Burks enters the game for R. Neto,,91,77
398,4,4:03.0,,Turnover by C. Paul (bad pass; steal by G. Hayward),91,77
399,4,3:59.0,G. Hayward misses 2-pt layup from 1 ft (block by B. Griffin),,91,77
400,4,3:59.0,,Defensive rebound by Team,91,77
401,4,3:42.0,,Turnover by B. Griffin (bad pass; steal by D. Favors),91,77
402,4,3:40.0,Shooting foul by J. Redick (drawn by R. Hood),,91,77
403,4,3:40.0,R. Hood makes free throw 1 of 2,,92,77
404,4,3:40.0,,J. Smith enters the game for D. Jordan,92,77
405,4,3:40.0,R. Hood makes free throw 2 of 2,,93,77
406,4,3:27.0,,B. Griffin makes 2-pt dunk at rim,93,79
407,4,3:01.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by D. Favors),,96,79
408,4,2:48.0,,Shooting foul by D. Favors (drawn by B. Griffin),96,79
409,4,2:48.0,Utah full timeout,,96,79
410,4,2:48.0,,J. Crawford enters the game for J. Redick,96,79
411,4,2:48.0,,B. Griffin makes free throw 1 of 2,96,80
412,4,2:48.0,,B. Griffin misses free throw 2 of 2,96,80
413,4,2:46.0,,Offensive rebound by C. Paul,96,80
414,4,2:41.0,,C. Paul makes 3-pt jump shot from 24 ft,96,83
415,4,2:28.0,Turnover by D. Favors (traveling),,96,83
416,4,2:18.0,,C. Paul misses 2-pt jump shot from 13 ft,96,83
417,4,2:18.0,Defensive rebound by A. Burks,,96,83
418,4,2:00.0,R. Hood makes 2-pt layup from 1 ft,,98,83
419,4,1:51.0,,Personal foul by R. Hood (drawn by J. Crawford),98,83
420,4,1:39.0,,Turnover by B. Griffin (lost ball; steal by D. Favors),98,83
421,4,1:25.0,D. Favors makes 2-pt layup from 2 ft (assist by R. Hood),,100,83
422,4,1:09.0,,B. Griffin makes 2-pt jump shot from 12 ft (assist by J. Crawford),100,85
423,4,0:48.0,A. Burks misses 2-pt jump shot from 18 ft,,100,85
424,4,0:47.0,,Defensive rebound by C. Paul,100,85
425,4,0:42.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by A. Rivers),100,88
426,4,0:35.0,Personal take foul by C. Paul (drawn by A. Burks),,100,88
427,4,0:35.0,A. Burks makes free throw 1 of 2,,101,88
428,4,0:35.0,,L. Stephenson enters the game for C. Paul,101,88
429,4,0:35.0,,L. Mbah a Moute enters the game for J. Crawford,101,88
430,4,0:35.0,,W. Johnson enters the game for B. Griffin,101,88
431,4,0:35.0,A. Burks makes free throw 2 of 2,,102,88
432,4,0:27.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by A. Rivers),102,91
433,4,0:02.0,Turnover by Team (shot clock),,102,91
