,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
390,4,5:40.0,S. Adams misses 2-pt layup from 2 ft (block by L. Aldridge),,78,85
391,4,5:39.0,Offensive rebound by Team,,78,85
392,4,5:32.0,R. Westbrook misses 3-pt jump shot from 26 ft,,78,85
393,4,5:31.0,Offensive rebound by S. Ibaka,,78,85
394,4,5:27.0,S. Ibaka misses 2-pt layup from 1 ft,,78,85
395,4,5:26.0,,Defensive rebound by K. Leonard,78,85
396,4,5:12.0,,Turnover by L. Aldridge (lost ball; steal by S. Ibaka),78,85
397,4,5:10.0,Shooting foul by L. Aldridge (drawn by A. Roberson),,78,85
398,4,5:10.0,A. Roberson makes free throw 1 of 2,,79,85
399,4,5:10.0,A. Roberson misses free throw 2 of 2,,79,85
400,4,5:09.0,,Defensive rebound by D. West,79,85
401,4,4:46.0,,K. Leonard misses 3-pt jump shot from 27 ft,79,85
402,4,4:45.0,Defensive rebound by S. Ibaka,,79,85
403,4,4:35.0,K. Durant misses 2-pt jump shot from 10 ft,,79,85
404,4,4:33.0,,Defensive rebound by K. Leonard,79,85
405,4,4:16.0,,D. West misses 2-pt jump shot from 19 ft,79,85
406,4,4:15.0,Defensive rebound by S. Ibaka,,79,85
407,4,3:53.0,K. Durant makes 2-pt jump shot from 10 ft,,81,85
408,4,3:51.0,,San Antonio full timeout,81,85
409,4,3:51.0,,T. Parker enters the game for P. Mills,81,85
410,4,3:34.0,,K. Leonard makes 2-pt jump shot from 15 ft,81,87
411,4,3:14.0,Turnover by K. Durant (bad pass),,81,87
412,4,2:51.0,,D. Green misses 3-pt jump shot from 26 ft,81,87
413,4,2:50.0,,Offensive rebound by L. Aldridge,81,87
414,4,2:46.0,,K. Leonard makes 2-pt jump shot from 13 ft (assist by L. Aldridge),81,89
415,4,2:34.0,R. Westbrook misses 2-pt layup from 2 ft,,81,89
416,4,2:32.0,Offensive rebound by R. Westbrook,,81,89
417,4,2:31.0,R. Westbrook misses 2-pt layup from 1 ft,,81,89
418,4,2:27.0,Offensive rebound by S. Adams,,81,89
419,4,2:27.0,S. Adams misses 2-pt layup from 1 ft,,81,89
420,4,2:26.0,,Defensive rebound by L. Aldridge,81,89
421,4,2:10.0,,D. West misses 2-pt jump shot from 18 ft,81,89
422,4,2:08.0,Defensive rebound by S. Ibaka,,81,89
423,4,2:00.0,K. Durant misses 3-pt jump shot from 24 ft,,81,89
424,4,1:59.0,,Defensive rebound by K. Leonard,81,89
425,4,1:44.0,,Personal foul by A. Roberson,81,89
426,4,1:37.0,,D. West misses 2-pt jump shot from 19 ft,81,89
427,4,1:36.0,,Offensive rebound by D. Green,81,89
428,4,1:19.0,,K. Leonard misses 2-pt jump shot from 18 ft,81,89
429,4,1:17.0,Defensive rebound by S. Ibaka,,81,89
430,4,1:01.0,R. Westbrook misses 2-pt layup from 2 ft (block by D. West),,81,89
431,4,1:00.0,,Defensive rebound by D. Green,81,89
432,4,0:43.0,,K. Leonard misses 3-pt jump shot from 24 ft,81,89
433,4,0:42.0,,Offensive rebound by D. West,81,89
434,4,0:34.0,,Personal foul by R. Westbrook,81,89
435,4,0:34.0,,T. Parker misses free throw 1 of 2,81,89
436,4,0:34.0,,Offensive rebound by Team,81,89
437,4,0:34.0,,T. Parker makes free throw 2 of 2,81,90
438,4,0:34.0,Oklahoma City full timeout,,81,90
439,4,0:29.0,Shooting foul by D. West (drawn by K. Durant),,81,90
440,4,0:29.0,K. Durant makes free throw 1 of 2,,82,90
441,4,0:29.0,,T. Duncan enters the game for D. West,82,90
442,4,0:29.0,K. Durant makes free throw 2 of 2,,83,90
443,4,0:26.0,,Personal foul by K. Durant,83,90
444,4,0:26.0,,T. Parker misses free throw 1 of 2,83,90
445,4,0:26.0,,Offensive rebound by Team,83,90
446,4,0:26.0,,T. Parker makes free throw 2 of 2,83,91
447,4,0:26.0,Oklahoma City full timeout,,83,91
448,4,0:26.0,,D. West enters the game for T. Duncan,83,91
449,4,0:26.0,R. Foye enters the game for A. Roberson,,83,91
450,4,0:21.0,Shooting foul by K. Leonard (drawn by R. Westbrook),,83,91
451,4,0:21.0,R. Westbrook makes free throw 1 of 2,,84,91
452,4,0:21.0,,T. Duncan enters the game for D. West,84,91
453,4,0:21.0,R. Westbrook makes free throw 2 of 2,,85,91
454,4,0:21.0,,San Antonio full timeout,85,91
455,4,0:21.0,A. Roberson enters the game for S. Adams,,85,91
456,4,0:15.0,,Personal foul by S. Ibaka,85,91
457,4,0:15.0,,T. Parker makes free throw 1 of 2,85,92
458,4,0:15.0,,M. Ginóbili enters the game for T. Duncan,85,92
459,4,0:15.0,S. Adams enters the game for R. Foye,,85,92
460,4,0:15.0,,T. Parker makes free throw 2 of 2,85,93
461,4,0:15.0,Oklahoma City full timeout,,85,93
462,4,0:15.0,A. Morrow enters the game for S. Adams,,85,93
463,4,0:15.0,R. Foye enters the game for A. Roberson,,85,93
464,4,0:11.0,A. Morrow misses 2-pt layup at rim,,85,93
465,4,0:10.0,,Defensive rebound by L. Aldridge,85,93
