,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
398,4,3:06.0,,J. Barea makes 2-pt jump shot from 6 ft,85,84
399,4,3:06.0,,Shooting foul by P. Beverley (drawn by J. Barea),85,84
400,4,3:06.0,M. Beasley enters the game for D. Howard,,85,84
401,4,3:06.0,,D. Harris enters the game for D. Lee,85,84
402,4,3:06.0,,J. Barea makes free throw 1 of 1,85,85
403,4,2:52.0,C. Brewer misses 2-pt jump shot from 17 ft,,85,85
404,4,2:51.0,,Defensive rebound by J. Anderson,85,85
405,4,2:51.0,Loose ball foul by M. Beasley,,85,85
406,4,2:51.0,,J. Anderson misses free throw 1 of 2,85,85
407,4,2:51.0,,Offensive rebound by Team,85,85
408,4,2:51.0,,J. Anderson makes free throw 2 of 2,85,86
409,4,2:28.0,J. Harden misses 3-pt jump shot from 28 ft,,85,86
410,4,2:27.0,,Defensive rebound by Team,85,86
411,4,2:15.0,,Turnover by J. Barea (lost ball; steal by T. Ariza),85,86
412,4,1:53.0,J. Harden misses 3-pt jump shot from 25 ft,,85,86
413,4,1:52.0,,Defensive rebound by J. Barea,85,86
414,4,1:41.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,85,86
415,4,1:40.0,Defensive rebound by J. Harden,,85,86
416,4,1:35.0,T. Ariza misses 2-pt layup from 1 ft (block by J. Anderson),,85,86
417,4,1:33.0,,Defensive rebound by J. Barea,85,86
418,4,1:19.0,,Offensive foul by W. Matthews (drawn by C. Brewer),85,86
419,4,1:19.0,,Turnover by W. Matthews (offensive foul),85,86
420,4,1:19.0,Houston full timeout,,85,86
421,4,1:19.0,,Z. Pachulia enters the game for D. Harris,85,86
422,4,1:19.0,D. Howard enters the game for M. Beasley,,85,86
423,4,0:56.0,C. Brewer misses 2-pt jump shot from 17 ft,,85,86
424,4,0:54.0,,Defensive rebound by Team,85,86
425,4,0:54.0,,D. Harris enters the game for Z. Pachulia,85,86
426,4,0:30.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,85,86
427,4,0:29.0,Defensive rebound by D. Howard,,85,86
428,4,0:06.0,Turnover by J. Harden (lost ball; steal by D. Nowitzki),,85,86
429,4,0:05.0,,Personal take foul by J. Harden,85,86
430,4,0:05.0,,D. Harris makes free throw 1 of 2,85,87
431,4,0:05.0,M. Beasley enters the game for C. Brewer,,85,87
432,4,0:05.0,,R. Felton enters the game for D. Nowitzki,85,87
433,4,0:05.0,,D. Harris makes free throw 2 of 2,85,88
434,4,0:05.0,Houston full timeout,,85,88
435,4,0:05.0,J. Terry enters the game for D. Howard,,85,88
436,4,0:03.0,Personal take foul by R. Felton,,85,88
437,4,0:03.0,J. Terry makes free throw 1 of 2,,86,88
438,4,0:03.0,,Z. Pachulia enters the game for J. Anderson,86,88
439,4,0:03.0,,D. Nowitzki enters the game for J. Barea,86,88
440,4,0:03.0,,D. Lee enters the game for D. Harris,86,88
441,4,0:03.0,C. Capela enters the game for T. Ariza,,86,88
442,4,0:03.0,D. Howard enters the game for P. Beverley,,86,88
443,4,0:03.0,J. Terry misses free throw 2 of 2,,86,88
444,4,0:03.0,,Defensive rebound by W. Matthews,86,88
