,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
388,4,4:27.0,K. Faried makes 2-pt layup from 2 ft (assist by D. Arthur),,95,87
389,4,4:27.0,,Phoenix full timeout,95,87
390,4,4:14.0,,J. Leuer makes 2-pt layup from 1 ft,95,89
391,4,3:52.0,Personal foul by E. Bledsoe (drawn by R. Foye),,95,89
392,4,3:46.0,R. Foye misses 2-pt layup from 2 ft,,95,89
393,4,3:44.0,,Defensive rebound by P. Tucker,95,89
394,4,3:36.0,,P. Tucker misses 3-pt jump shot from 24 ft,95,89
395,4,3:34.0,Defensive rebound by D. Arthur,,95,89
396,4,3:18.0,R. Foye misses 3-pt jump shot from 22 ft,,95,89
397,4,3:16.0,,Defensive rebound by B. Knight,95,89
398,4,2:57.0,,J. Leuer misses 2-pt jump shot from 5 ft (block by D. Arthur),95,89
399,4,2:55.0,Defensive rebound by W. Barton,,95,89
400,4,2:43.0,D. Arthur misses 2-pt jump shot from 17 ft,,95,89
401,4,2:41.0,Offensive rebound by K. Faried,,95,89
402,4,2:40.0,K. Faried misses 2-pt layup from 1 ft,,95,89
403,4,2:38.0,,Defensive rebound by P. Tucker,95,89
404,4,2:34.0,,Personal foul by D. Arthur (drawn by E. Bledsoe),95,89
405,4,2:30.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,95,89
406,4,2:29.0,,Offensive rebound by J. Leuer,95,89
407,4,2:15.0,,Turnover by B. Knight (bad pass),95,89
408,4,1:57.0,R. Foye makes 3-pt jump shot from 24 ft,,98,89
409,4,1:45.0,,B. Knight misses 2-pt jump shot from 6 ft (block by K. Faried),98,89
410,4,1:45.0,Defensive rebound by W. Barton,,98,89
411,4,1:34.0,Personal foul by R. Price (drawn by K. Faried),,98,89
412,4,1:32.0,Personal foul by P. Tucker (drawn by K. Faried),,98,89
413,4,1:32.0,K. Faried misses free throw 1 of 2,,98,89
414,4,1:32.0,Offensive rebound by Team,,98,89
415,4,1:32.0,,M. Teletović enters the game for P. Tucker,98,89
416,4,1:32.0,K. Faried makes free throw 2 of 2,,99,89
417,4,1:21.0,,M. Teletović makes 3-pt jump shot from 29 ft (assist by B. Knight),99,92
418,4,1:21.0,Denver full timeout,,99,92
419,4,1:21.0,K. Papanikolaou enters the game for K. Faried,,99,92
420,4,1:21.0,,P. Tucker enters the game for M. Teletović,99,92
421,4,1:07.0,Turnover by W. Barton (lost ball; steal by P. Tucker),,99,92
422,4,1:00.0,,R. Price misses 3-pt jump shot from 25 ft,99,92
423,4,1:00.0,Defensive rebound by W. Barton,,99,92
424,4,0:43.0,R. Foye makes 2-pt layup from 2 ft,,101,92
425,4,0:43.0,,Phoenix full timeout,101,92
426,4,0:43.0,,M. Teletović enters the game for P. Tucker,101,92
427,4,0:36.0,,Turnover by B. Knight (bad pass; steal by K. Papanikolaou),101,92
428,4,0:34.0,Personal take foul by E. Bledsoe (drawn by K. Papanikolaou),,101,92
429,4,0:34.0,K. Papanikolaou makes free throw 1 of 2,,102,92
430,4,0:34.0,K. Papanikolaou makes free throw 2 of 2,,103,92
431,4,0:31.0,,Shooting foul by K. Papanikolaou (drawn by E. Bledsoe),103,92
432,4,0:31.0,,E. Bledsoe makes free throw 1 of 2,103,93
433,4,0:31.0,,P. Tucker enters the game for M. Teletović,103,93
434,4,0:31.0,N. Jokić enters the game for K. Papanikolaou,,103,93
435,4,0:31.0,,E. Bledsoe misses free throw 2 of 2,103,93
436,4,0:31.0,,Offensive rebound by Team,103,93
437,4,0:31.0,Loose ball foul by N. Jokić (drawn by P. Tucker),,103,93
438,4,0:31.0,,P. Tucker misses free throw 1 of 2,103,93
439,4,0:31.0,,Offensive rebound by Team,103,93
440,4,0:31.0,,P. Tucker makes free throw 2 of 2,103,94
441,4,0:17.0,Turnover by R. Foye (bad pass),,103,94
442,4,0:17.0,K. Papanikolaou enters the game for N. Jokić,,103,94
443,4,0:14.0,,R. Price misses 3-pt jump shot from 27 ft,103,94
444,4,0:12.0,,Offensive rebound by B. Knight,103,94
445,4,0:08.0,,R. Price makes 2-pt layup from 1 ft,103,96
446,4,0:05.0,Personal take foul by J. Leuer (drawn by K. Papanikolaou),,103,96
447,4,0:05.0,K. Papanikolaou makes free throw 1 of 2,,104,96
448,4,0:05.0,K. Papanikolaou misses free throw 2 of 2,,104,96
449,4,0:05.0,,Defensive rebound by E. Bledsoe,104,96
