,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
386,4,7:19.0,,R. Kelly makes 2-pt layup from 2 ft (assist by A. Brown),104,69
387,4,7:00.0,D. Waiters misses 2-pt jump shot from 16 ft,,104,69
388,4,7:00.0,,Defensive rebound by D. Russell,104,69
389,4,6:51.0,,R. Kelly misses 3-pt jump shot from 25 ft,104,69
390,4,6:51.0,Defensive rebound by N. Collison,,104,69
391,4,6:42.0,A. Morrow misses 3-pt jump shot from 23 ft,,104,69
392,4,6:41.0,,Defensive rebound by R. Kelly,104,69
393,4,6:22.0,,Turnover by A. Brown (bad pass; steal by C. Payne),104,69
394,4,6:19.0,Turnover by N. Collison (bad pass; steal by A. Brown),,104,69
395,4,6:14.0,,R. Kelly makes 3-pt jump shot from 23 ft (assist by A. Brown),104,72
396,4,6:00.0,C. Payne misses 2-pt layup from 2 ft,,104,72
397,4,5:58.0,,Defensive rebound by A. Brown,104,72
398,4,5:46.0,,Personal foul by D. Waiters (drawn by D. Russell),104,72
399,4,5:46.0,Official timeout,,104,72
400,4,5:46.0,K. Singler enters the game for N. Collison,,104,72
401,4,5:46.0,S. Novak enters the game for D. Waiters,,104,72
402,4,5:36.0,,R. Sacre makes 2-pt layup at rim (assist by M. Huertas),104,74
403,4,5:24.0,C. Payne makes 3-pt jump shot from 24 ft,,107,74
404,4,5:04.0,,R. Kelly makes 2-pt layup from 1 ft (assist by M. Huertas),107,76
405,4,4:51.0,K. Singler misses 2-pt hook shot from 9 ft,,107,76
406,4,4:51.0,Offensive rebound by Team,,107,76
407,4,4:51.0,,Loose ball foul by R. Sacre (drawn by E. Freedom),107,76
408,4,4:40.0,C. Payne misses 3-pt jump shot from 25 ft,,107,76
409,4,4:40.0,Offensive rebound by E. Freedom,,107,76
410,4,4:37.0,E. Freedom makes 2-pt layup at rim,,109,76
411,4,4:17.0,,D. Russell misses 3-pt jump shot from 24 ft,109,76
412,4,4:16.0,Defensive rebound by C. Payne,,109,76
413,4,4:02.0,A. Morrow makes 3-pt jump shot from 24 ft (assist by C. Payne),,112,76
414,4,3:51.0,,M. Huertas misses 2-pt jump shot from 17 ft,112,76
415,4,3:50.0,,Offensive rebound by R. Sacre,112,76
416,4,3:45.0,,D. Russell misses 3-pt jump shot from 24 ft,112,76
417,4,3:43.0,Defensive rebound by K. Singler,,112,76
418,4,3:35.0,C. Payne makes 2-pt jump shot from 10 ft,,114,76
419,4,3:09.0,,D. Russell makes 3-pt jump shot from 24 ft,114,79
420,4,2:43.0,C. Payne misses 3-pt jump shot from 35 ft,,114,79
421,4,2:43.0,Offensive rebound by Team,,114,79
422,4,2:43.0,Turnover by Team (shot clock),,114,79
423,4,2:43.0,Oklahoma City full timeout,,114,79
424,4,2:24.0,,R. Sacre makes 2-pt dunk at rim (assist by M. Huertas),114,81
425,4,2:01.0,A. Morrow misses 2-pt layup from 1 ft,,114,81
426,4,1:58.0,Offensive rebound by E. Freedom,,114,81
427,4,1:58.0,E. Freedom makes 2-pt layup at rim,,116,81
428,4,1:45.0,,R. Kelly makes 2-pt jump shot from 13 ft (assist by D. Russell),116,83
429,4,1:26.0,A. Morrow misses 2-pt jump shot from 6 ft,,116,83
430,4,1:25.0,Offensive rebound by K. Singler,,116,83
431,4,1:22.0,K. Singler misses 2-pt layup from 2 ft (block by R. Kelly),,116,83
432,4,1:21.0,,Defensive rebound by R. Kelly,116,83
433,4,1:19.0,,A. Brown makes 2-pt layup from 1 ft (assist by M. Huertas),116,85
434,4,1:03.0,S. Novak makes 2-pt jump shot from 14 ft,,118,85
435,4,0:51.0,,Turnover by M. Huertas (bad pass; steal by C. Payne),118,85
436,4,0:46.0,K. Singler makes 2-pt layup from 2 ft,,120,85
437,4,0:32.0,,A. Brown misses 3-pt jump shot from 24 ft,120,85
438,4,0:30.0,Defensive rebound by E. Freedom,,120,85
439,4,0:06.0,Turnover by Team (shot clock),,120,85
440,4,0:01.0,,A. Brown misses 3-pt jump shot from 24 ft,120,85
441,4,0:00.0,,Offensive rebound by Team,120,85
