,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA CLIPPERS_ACTION,OKLAHOMA CITY_SCORE,LA CLIPPERS_SCORE
383,4,4:51.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by K. Durant),,89,89
384,4,4:25.0,,B. Griffin makes 2-pt jump shot from 19 ft,89,91
385,4,4:04.0,K. Durant makes 2-pt jump shot from 10 ft,,91,91
386,4,3:44.0,,C. Paul makes 2-pt jump shot from 4 ft,91,93
387,4,3:25.0,S. Ibaka misses 2-pt jump shot from 6 ft,,91,93
388,4,3:25.0,Offensive rebound by S. Adams,,91,93
389,4,3:13.0,S. Ibaka makes 2-pt jump shot from 11 ft (assist by R. Westbrook),,93,93
390,4,2:49.0,,C. Paul misses 2-pt jump shot from 16 ft,93,93
391,4,2:48.0,,Offensive rebound by D. Jordan,93,93
392,4,2:32.0,,L. Stephenson misses 3-pt jump shot from 22 ft,93,93
393,4,2:32.0,Defensive rebound by R. Westbrook,,93,93
394,4,2:28.0,K. Durant misses 2-pt layup at rim,,93,93
395,4,2:28.0,Offensive rebound by S. Ibaka,,93,93
396,4,2:28.0,Turnover by S. Ibaka (illegal assist),,93,93
397,4,2:28.0,,LA Clippers full timeout,93,93
398,4,2:28.0,,J. Redick enters the game for J. Crawford,93,93
399,4,2:28.0,,L. Mbah a Moute enters the game for L. Stephenson,93,93
400,4,2:08.0,,B. Griffin makes 2-pt jump shot from 7 ft,93,95
401,4,1:52.0,K. Durant misses 3-pt jump shot from 24 ft,,93,95
402,4,1:51.0,,Defensive rebound by B. Griffin,93,95
403,4,1:35.0,,B. Griffin misses 2-pt jump shot from 19 ft,93,95
404,4,1:34.0,Defensive rebound by S. Adams,,93,95
405,4,1:28.0,R. Westbrook misses 2-pt layup at rim,,93,95
406,4,1:27.0,,Defensive rebound by D. Jordan,93,95
407,4,1:11.0,,Personal block foul by S. Adams (drawn by C. Paul),93,95
408,4,1:01.0,,J. Redick misses 3-pt jump shot from 25 ft,93,95
409,4,1:00.0,Defensive rebound by S. Adams,,93,95
410,4,1:00.0,Oklahoma City full timeout,,93,95
411,4,0:49.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by K. Durant),,96,95
412,4,0:38.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),96,97
413,4,0:38.0,Oklahoma City full timeout,,96,97
414,4,0:29.0,R. Westbrook makes 2-pt jump shot from 11 ft,,98,97
415,4,0:29.0,,LA Clippers full timeout,98,97
416,4,0:29.0,,W. Johnson enters the game for L. Mbah a Moute,98,97
417,4,0:29.0,,J. Crawford enters the game for D. Jordan,98,97
418,4,0:29.0,A. Roberson enters the game for S. Adams,,98,97
419,4,0:14.0,,Turnover by J. Redick (lost ball; steal by R. Westbrook),98,97
420,4,0:14.0,,Loose ball foul by J. Redick (drawn by R. Westbrook),98,97
421,4,0:14.0,,L. Stephenson enters the game for J. Redick,98,97
422,4,0:14.0,,L. Mbah a Moute enters the game for J. Crawford,98,97
423,4,0:14.0,A. Morrow enters the game for A. Roberson,,98,97
424,4,0:12.0,Turnover by D. Waiters (bad pass; steal by C. Paul),,98,97
425,4,0:11.0,,C. Paul makes 2-pt layup from 1 ft,98,99
426,4,0:11.0,Oklahoma City full timeout,,98,99
427,4,0:11.0,,D. Jordan enters the game for W. Johnson,98,99
428,4,0:06.0,K. Durant makes 2-pt jump shot from 18 ft,,100,99
429,4,0:06.0,,LA Clippers full timeout,100,99
430,4,0:06.0,,J. Redick enters the game for L. Mbah a Moute,100,99
431,4,0:06.0,,J. Crawford enters the game for D. Jordan,100,99
432,4,0:06.0,,W. Johnson enters the game for L. Stephenson,100,99
433,4,0:06.0,A. Roberson enters the game for A. Morrow,,100,99
434,4,0:01.0,,C. Paul misses 2-pt jump shot from 18 ft (block by K. Durant),100,99
435,4,0:00.0,,Offensive rebound by Team,100,99
