,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PORTLAND_ACTION,NEW YORK_SCORE,PORTLAND_SCORE
383,4,3:15.0,,C. McCollum misses 3-pt jump shot from 25 ft,104,98
384,4,3:15.0,Defensive rebound by Team,,104,98
385,4,3:03.0,New York full timeout,,104,98
386,4,2:49.0,C. Anthony misses 2-pt jump shot from 18 ft,,104,98
387,4,2:49.0,,Defensive rebound by D. Lillard,104,98
388,4,2:34.0,,Shooting foul by R. Lopez (drawn by C. McCollum),104,98
389,4,2:34.0,,C. McCollum makes free throw 1 of 2,104,99
390,4,2:34.0,,C. McCollum makes free throw 2 of 2,104,100
391,4,2:12.0,L. Galloway misses 3-pt jump shot from 25 ft,,104,100
392,4,2:11.0,Offensive rebound by R. Lopez,,104,100
393,4,2:09.0,R. Lopez makes 2-pt layup from 1 ft,,106,100
394,4,1:54.0,,A. Aminu makes 2-pt jump shot from 17 ft (assist by D. Lillard),106,102
395,4,1:38.0,A. Afflalo misses 3-pt jump shot from 25 ft,,106,102
396,4,1:37.0,,Defensive rebound by D. Lillard,106,102
397,4,1:30.0,,D. Lillard makes 2-pt jump shot from 21 ft,106,104
398,4,1:30.0,New York full timeout,,106,104
399,4,1:10.0,Turnover by C. Anthony (lost ball),,106,104
400,4,0:52.0,,M. Plumlee misses 2-pt layup from 1 ft,106,104
401,4,0:51.0,,Offensive rebound by Team,106,104
402,4,0:43.0,,D. Lillard misses 2-pt layup from 1 ft,106,104
403,4,0:43.0,Defensive rebound by Team,,106,104
404,4,0:30.0,Personal block foul by M. Plumlee (drawn by C. Anthony),,106,104
405,4,0:30.0,C. Anthony makes free throw 1 of 2,,107,104
406,4,0:30.0,C. Anthony makes free throw 2 of 2,,108,104
407,4,0:30.0,,Portland full timeout,108,104
408,4,0:30.0,,M. Leonard enters the game for A. Aminu,108,104
409,4,0:25.0,,D. Lillard makes 2-pt layup from 1 ft,108,106
410,4,0:19.0,Personal foul by M. Plumlee (drawn by C. Anthony),,108,106
411,4,0:19.0,,A. Aminu enters the game for M. Plumlee,108,106
412,4,0:19.0,C. Anthony makes free throw 1 of 2,,109,106
413,4,0:19.0,C. Anthony makes free throw 2 of 2,,110,106
414,4,0:19.0,,Portland full timeout,110,106
415,4,0:19.0,S. Vujačić enters the game for R. Lopez,,110,106
416,4,0:18.0,,D. Lillard misses 2-pt layup from 2 ft,110,106
417,4,0:16.0,Defensive rebound by C. Anthony,,110,106
418,4,0:16.0,Turnover by C. Anthony (step out of bounds),,110,106
419,4,0:09.0,,C. McCollum misses 2-pt layup from 1 ft,110,106
420,4,0:09.0,,Offensive rebound by A. Aminu,110,106
421,4,0:07.0,,A. Aminu makes 2-pt layup from 1 ft,110,108
422,4,0:07.0,Personal take foul by D. Lillard (drawn by C. Anthony),,110,108
423,4,0:07.0,C. Anthony makes free throw 1 of 2,,111,108
424,4,0:07.0,C. Anthony makes free throw 2 of 2,,112,108
425,4,0:02.0,,Shooting foul by L. Thomas (drawn by D. Lillard),112,108
426,4,0:02.0,,D. Lillard makes free throw 1 of 3,112,109
427,4,0:02.0,,D. Lillard makes free throw 2 of 3,112,110
428,4,0:02.0,K. O'Quinn enters the game for L. Galloway,,112,110
429,4,0:02.0,R. Lopez enters the game for S. Vujačić,,112,110
430,4,0:02.0,,E. Davis enters the game for M. Leonard,112,110
431,4,0:02.0,,D. Lillard misses free throw 3 of 3,112,110
432,4,0:00.0,,Offensive rebound by D. Lillard,112,110
433,4,0:00.0,,D. Lillard misses 3-pt jump shot from 27 ft,112,110
434,4,0:00.0,,Offensive rebound by Team,112,110
