,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
388,4,4:49.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),,81,69
389,4,4:46.0,,Minnesota full timeout,81,69
390,4,4:28.0,,Shooting foul by W. Matthews (drawn by A. Wiggins),81,69
391,4,4:28.0,,A. Wiggins makes free throw 1 of 2,81,70
392,4,4:28.0,,A. Wiggins makes free throw 2 of 2,81,71
393,4,4:13.0,Turnover by Z. Pachulia (bad pass; steal by N. Bjelica),,81,71
394,4,4:07.0,,S. Muhammad makes 2-pt layup from 2 ft (assist by A. Wiggins),81,73
395,4,3:47.0,D. Williams makes 2-pt layup at rim,,83,73
396,4,3:28.0,,Shooting foul by D. Williams (drawn by S. Muhammad),83,73
397,4,3:28.0,,S. Muhammad makes free throw 1 of 2,83,74
398,4,3:28.0,,S. Muhammad makes free throw 2 of 2,83,75
399,4,3:11.0,D. Williams misses 2-pt jump shot from 19 ft,,83,75
400,4,3:10.0,,Defensive rebound by N. Bjelica,83,75
401,4,3:06.0,,A. Wiggins makes 2-pt layup at rim (assist by R. Rubio),83,77
402,4,3:05.0,Dallas full timeout,,83,77
403,4,3:05.0,D. Nowitzki enters the game for D. Powell,,83,77
404,4,2:51.0,R. Felton makes 2-pt jump shot from 18 ft,,85,77
405,4,2:38.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),85,79
406,4,2:24.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,85,79
407,4,2:22.0,Offensive rebound by W. Matthews,,85,79
408,4,1:58.0,R. Felton misses 2-pt jump shot from 3 ft,,85,79
409,4,1:57.0,,Defensive rebound by R. Rubio,85,79
410,4,1:50.0,,A. Wiggins makes 2-pt layup from 1 ft,85,81
411,4,1:30.0,D. Nowitzki makes 2-pt jump shot from 5 ft,,87,81
412,4,1:30.0,Shooting foul by N. Bjelica (drawn by D. Nowitzki),,87,81
413,4,1:30.0,D. Nowitzki makes free throw 1 of 1,,88,81
414,4,1:21.0,,A. Wiggins makes 2-pt jump shot from 15 ft,88,83
415,4,1:04.0,D. Williams makes 2-pt layup from 2 ft,,90,83
416,4,0:54.0,,A. Wiggins makes 2-pt jump shot from 14 ft (assist by R. Rubio),90,85
417,4,0:38.0,D. Nowitzki misses 2-pt jump shot from 11 ft,,90,85
418,4,0:37.0,Offensive rebound by D. Williams,,90,85
419,4,0:32.0,R. Felton misses 3-pt jump shot from 24 ft,,90,85
420,4,0:30.0,,Defensive rebound by S. Muhammad,90,85
421,4,0:17.0,,R. Rubio misses 3-pt jump shot from 26 ft,90,85
422,4,0:16.0,,Offensive rebound by A. Wiggins,90,85
423,4,0:13.0,,Turnover by A. Wiggins (bad pass; steal by D. Nowitzki),90,85
424,4,0:09.0,Personal take foul by N. Bjelica (drawn by R. Felton),,90,85
425,4,0:09.0,R. Felton misses free throw 1 of 2,,90,85
426,4,0:09.0,Offensive rebound by Team,,90,85
427,4,0:09.0,R. Felton makes free throw 2 of 2,,91,85
428,4,0:09.0,,Minnesota full timeout,91,85
429,4,0:09.0,D. Harris enters the game for D. Nowitzki,,91,85
430,4,0:04.0,,K. Towns makes 2-pt dunk at rim (assist by N. Bjelica),91,87
431,4,0:04.0,Personal take foul by R. Rubio (drawn by R. Felton),,91,87
432,4,0:04.0,R. Felton makes free throw 1 of 2,,92,87
433,4,0:04.0,R. Felton makes free throw 2 of 2,,93,87
