,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
383,4,1:34.0,Shooting foul by S. Ibaka (drawn by T. Chandler),,102,102
384,4,1:34.0,T. Chandler misses free throw 1 of 1,,102,102
385,4,1:34.0,,Defensive rebound by S. Ibaka,102,102
386,4,1:17.0,,K. Durant makes 2-pt jump shot from 13 ft,102,104
387,4,0:58.0,B. Knight misses 3-pt jump shot from 25 ft,,102,104
388,4,0:57.0,,Defensive rebound by K. Durant,102,104
389,4,0:36.0,,K. Durant misses 3-pt jump shot from 24 ft,102,104
390,4,0:35.0,,Offensive rebound by K. Singler,102,104
391,4,0:32.0,,K. Durant makes 2-pt dunk at rim (assist by K. Singler),102,106
392,4,0:32.0,Phoenix full timeout,,102,106
393,4,0:29.0,B. Knight makes 2-pt layup at rim (assist by T. Chandler),,104,106
394,4,0:21.0,,Personal take foul by T. Chandler (drawn by K. Singler),104,106
395,4,0:18.0,,Personal block foul by B. Knight (drawn by R. Westbrook),104,106
396,4,0:18.0,,R. Westbrook makes free throw 1 of 2,104,107
397,4,0:18.0,,R. Westbrook makes free throw 2 of 2,104,108
398,4,0:18.0,Phoenix full timeout,,104,108
399,4,0:15.0,B. Knight makes 2-pt dunk at rim (assist by T. Chandler),,106,108
400,4,0:14.0,,Personal take foul by P. Tucker (drawn by R. Westbrook),106,108
401,4,0:14.0,,R. Westbrook makes free throw 1 of 2,106,109
402,4,0:14.0,,R. Westbrook makes free throw 2 of 2,106,110
403,4,0:05.0,D. Booker misses 2-pt layup from 1 ft (block by R. Westbrook),,106,110
404,4,0:02.0,,Defensive rebound by R. Westbrook,106,110
