,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
393,4,3:37.0,,P. Gasol misses 2-pt jump shot from 19 ft,82,81
394,4,3:36.0,Defensive rebound by R. Jackson,,82,81
395,4,3:28.0,R. Jackson misses 2-pt jump shot from 7 ft,,82,81
396,4,3:27.0,,Defensive rebound by P. Gasol,82,81
397,4,3:07.0,,M. Dunleavy misses 2-pt jump shot from 22 ft,82,81
398,4,3:06.0,Defensive rebound by A. Baynes,,82,81
399,4,2:51.0,Turnover by T. Harris (lost ball; steal by J. Butler),,82,81
400,4,2:38.0,,J. Butler misses 3-pt jump shot from 26 ft,82,81
401,4,2:36.0,Defensive rebound by A. Baynes,,82,81
402,4,2:17.0,Shooting foul by P. Gasol (drawn by A. Baynes),,82,81
403,4,2:17.0,A. Baynes makes free throw 1 of 2,,83,81
404,4,2:17.0,A. Baynes makes free throw 2 of 2,,84,81
405,4,2:09.0,,Personal foul by M. Morris,84,81
406,4,2:09.0,,J. Butler makes free throw 1 of 2,84,82
407,4,2:09.0,,J. Butler makes free throw 2 of 2,84,83
408,4,1:46.0,R. Jackson makes 2-pt jump shot from 5 ft,,86,83
409,4,1:30.0,,E. Moore misses 3-pt jump shot from 24 ft,86,83
410,4,1:29.0,Defensive rebound by K. Caldwell-Pope,,86,83
411,4,1:14.0,R. Jackson misses 2-pt jump shot from 12 ft,,86,83
412,4,1:13.0,,Defensive rebound by E. Moore,86,83
413,4,0:56.0,,J. Butler misses 3-pt jump shot from 24 ft,86,83
414,4,0:54.0,Defensive rebound by M. Morris,,86,83
415,4,0:50.0,R. Jackson misses 2-pt layup from 1 ft,,86,83
416,4,0:50.0,Offensive rebound by T. Harris,,86,83
417,4,0:50.0,T. Harris makes 2-pt layup from 1 ft,,88,83
418,4,0:50.0,,Chicago full timeout,88,83
419,4,0:45.0,,J. Butler misses 2-pt layup from 1 ft,88,83
420,4,0:43.0,Defensive rebound by M. Morris,,88,83
421,4,0:43.0,Personal foul by J. Butler,,88,83
422,4,0:43.0,M. Morris makes free throw 1 of 2,,89,83
423,4,0:43.0,,B. Portis enters the game for J. Holiday,89,83
424,4,0:43.0,M. Morris makes free throw 2 of 2,,90,83
425,4,0:43.0,,Chicago full timeout,90,83
426,4,0:43.0,,D. McDermott enters the game for B. Portis,90,83
427,4,0:43.0,,N. Mirotić enters the game for E. Moore,90,83
428,4,0:41.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),90,86
429,4,0:41.0,Offensive foul by R. Jackson (drawn by M. Dunleavy),,90,86
430,4,0:41.0,Turnover by R. Jackson (offensive foul),,90,86
431,4,0:39.0,,Personal foul by M. Morris,90,86
432,4,0:39.0,,J. Butler makes free throw 1 of 2,90,87
433,4,0:39.0,,E. Moore enters the game for D. McDermott,90,87
434,4,0:39.0,,J. Holiday enters the game for M. Dunleavy,90,87
435,4,0:39.0,,J. Butler makes free throw 2 of 2,90,88
436,4,0:20.0,Shooting block foul by J. Butler (drawn by R. Jackson),,90,88
437,4,0:20.0,,D. McDermott enters the game for J. Holiday,90,88
438,4,0:20.0,R. Jackson makes free throw 1 of 2,,91,88
439,4,0:20.0,R. Jackson makes free throw 2 of 2,,92,88
440,4,0:11.0,,J. Butler misses 3-pt jump shot from 25 ft,92,88
441,4,0:10.0,Defensive rebound by R. Jackson,,92,88
442,4,0:10.0,Personal foul by P. Gasol,,92,88
443,4,0:10.0,R. Jackson makes free throw 1 of 2,,93,88
444,4,0:10.0,,B. Portis enters the game for E. Moore,93,88
445,4,0:10.0,R. Jackson makes free throw 2 of 2,,94,88
446,4,0:10.0,,Chicago full timeout,94,88
447,4,0:10.0,,M. Dunleavy enters the game for B. Portis,94,88
448,4,0:07.0,,J. Butler makes 2-pt dunk at rim (assist by M. Dunleavy),94,90
449,4,0:07.0,Detroit full timeout,,94,90
450,4,0:07.0,,J. Holiday enters the game for P. Gasol,94,90
451,4,0:07.0,,E. Moore enters the game for D. McDermott,94,90
