,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
371,4,5:31.0,,Personal foul by G. Antetokounmpo (drawn by P. Patterson),78,97
372,4,5:18.0,,D. DeRozan misses 2-pt jump shot from 4 ft (block by G. Monroe),78,97
373,4,5:17.0,Defensive rebound by G. Vásquez,,78,97
374,4,5:14.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by G. Vásquez),,80,97
375,4,5:14.0,Shooting foul by P. Patterson (drawn by G. Antetokounmpo),,80,97
376,4,5:14.0,,D. Carroll enters the game for T. Ross,80,97
377,4,5:14.0,,K. Lowry enters the game for C. Joseph,80,97
378,4,5:14.0,G. Antetokounmpo makes free throw 1 of 1,,81,97
379,4,4:51.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by D. Carroll),81,100
380,4,4:38.0,Turnover by G. Vásquez (bad pass; steal by K. Lowry),,81,100
381,4,4:18.0,,D. Carroll makes 2-pt layup from 2 ft (assist by K. Lowry),81,102
382,4,3:53.0,G. Vásquez makes 2-pt jump shot from 17 ft,,83,102
383,4,3:34.0,,D. Carroll misses 3-pt jump shot from 23 ft,83,102
384,4,3:33.0,,Offensive rebound by J. Valančiūnas,83,102
385,4,3:33.0,,J. Valančiūnas misses 2-pt layup from 1 ft,83,102
386,4,3:33.0,,Offensive rebound by Team,83,102
387,4,3:33.0,Loose ball foul by G. Monroe (drawn by J. Valančiūnas),,83,102
388,4,3:33.0,R. Vaughn enters the game for G. Antetokounmpo,,83,102
389,4,3:33.0,J. O'Bryant enters the game for G. Monroe,,83,102
390,4,3:33.0,M. Plumlee enters the game for K. Middleton,,83,102
391,4,3:33.0,M. Carter-Williams enters the game for G. Vásquez,,83,102
392,4,3:33.0,D. Inglis enters the game for J. Bayless,,83,102
393,4,3:22.0,,D. Carroll misses 2-pt layup from 3 ft,83,102
394,4,3:21.0,,Offensive rebound by J. Valančiūnas,83,102
395,4,3:19.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,83,102
396,4,3:19.0,Defensive rebound by Team,,83,102
397,4,3:00.0,J. O'Bryant misses 2-pt jump shot from 18 ft,,83,102
398,4,3:00.0,,Defensive rebound by K. Lowry,83,102
399,4,2:46.0,,K. Lowry makes 2-pt layup from 2 ft,83,104
400,4,2:28.0,R. Vaughn misses 2-pt jump shot from 20 ft,,83,104
401,4,2:27.0,,Defensive rebound by P. Patterson,83,104
402,4,2:22.0,,Toronto full timeout,83,104
403,4,2:22.0,Official timeout,,83,104
404,4,2:22.0,,B. Biyombo enters the game for D. Carroll,83,104
405,4,2:22.0,,A. Bennett enters the game for J. Valančiūnas,83,104
406,4,2:22.0,,J. Johnson enters the game for D. DeRozan,83,104
407,4,2:22.0,,N. Powell enters the game for K. Lowry,83,104
408,4,2:22.0,,D. Wright enters the game for P. Patterson,83,104
409,4,2:16.0,,Turnover by D. Wright (bad pass; steal by D. Inglis),83,104
410,4,2:10.0,D. Inglis misses 2-pt layup from 2 ft,,83,104
411,4,2:10.0,Offensive rebound by Team,,83,104
412,4,2:02.0,D. Inglis misses 3-pt jump shot from 23 ft,,83,104
413,4,2:02.0,,Defensive rebound by D. Wright,83,104
414,4,1:50.0,,Turnover by J. Johnson (bad pass; steal by M. Plumlee),83,104
415,4,1:33.0,Shooting foul by B. Biyombo (drawn by M. Carter-Williams),,83,104
416,4,1:33.0,M. Carter-Williams makes free throw 1 of 2,,84,104
417,4,1:33.0,M. Carter-Williams makes free throw 2 of 2,,85,104
418,4,1:19.0,,B. Biyombo misses 2-pt layup from 3 ft (block by M. Plumlee),85,104
419,4,1:17.0,Defensive rebound by M. Carter-Williams,,85,104
420,4,1:13.0,Shooting foul by A. Bennett (drawn by D. Inglis),,85,104
421,4,1:13.0,D. Inglis makes free throw 1 of 2,,86,104
422,4,1:13.0,D. Inglis makes free throw 2 of 2,,87,104
423,4,1:00.0,,Turnover by A. Bennett (bad pass),87,104
424,4,0:50.0,R. Vaughn misses 3-pt jump shot from 22 ft,,87,104
425,4,0:49.0,,Defensive rebound by A. Bennett,87,104
426,4,0:36.0,,D. Wright misses 3-pt jump shot from 22 ft,87,104
427,4,0:35.0,Defensive rebound by J. O'Bryant,,87,104
428,4,0:26.0,Turnover by D. Inglis (bad pass),,87,104
429,4,0:12.0,,N. Powell misses 2-pt layup from 1 ft (block by M. Plumlee),87,104
430,4,0:12.0,,Offensive rebound by A. Bennett,87,104
431,4,0:11.0,,A. Bennett makes 2-pt dunk at rim,87,106
