,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
391,4,3:21.0,J. Jones makes 3-pt jump shot from 26 ft,,106,69
392,4,3:03.0,,S. Napier misses 2-pt jump shot from 15 ft,106,69
393,4,3:02.0,Defensive rebound by M. Williams,,106,69
394,4,2:49.0,J. Jones makes 3-pt jump shot from 23 ft (assist by M. Williams),,109,69
395,4,2:27.0,,Personal foul by J. Cunningham (drawn by M. Hezonja),109,69
396,4,2:27.0,,Orlando full timeout,109,69
397,4,2:27.0,,M. Hezonja makes free throw 1 of 2,109,70
398,4,2:27.0,,M. Hezonja makes free throw 2 of 2,109,71
399,4,2:16.0,J. Cunningham misses 2-pt dunk at rim,,109,71
400,4,2:15.0,Offensive rebound by J. Cunningham,,109,71
401,4,2:15.0,Shooting foul by M. Hezonja (drawn by J. Cunningham),,109,71
402,4,2:15.0,,A. Nicholson enters the game for M. Hezonja,109,71
403,4,2:15.0,J. Cunningham makes free throw 1 of 2,,110,71
404,4,2:15.0,J. Cunningham misses free throw 2 of 2,,110,71
405,4,2:14.0,,Defensive rebound by D. Dedmon,110,71
406,4,2:02.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by S. Napier),110,73
407,4,1:46.0,Shooting foul by A. Nicholson (drawn by J. Jones),,110,73
408,4,1:46.0,J. Jones misses free throw 1 of 2,,110,73
409,4,1:46.0,Offensive rebound by Team,,110,73
410,4,1:46.0,J. Jones makes free throw 2 of 2,,111,73
411,4,1:34.0,,Turnover by S. Napier (bad pass; steal by A. Varejão),111,73
412,4,1:18.0,Turnover by M. Williams (traveling),,111,73
413,4,1:05.0,,J. Smith misses 3-pt jump shot from 26 ft,111,73
414,4,1:04.0,Defensive rebound by M. Williams,,111,73
415,4,0:54.0,Turnover by S. Kaun (traveling),,111,73
416,4,0:36.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by S. Napier),111,76
417,4,0:22.0,J. Cunningham misses 2-pt layup from 1 ft (block by J. Smith),,111,76
418,4,0:20.0,,Defensive rebound by J. Smith,111,76
419,4,0:16.0,,Turnover by S. Napier (bad pass; steal by S. Kaun),111,76
