,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
388,4,5:06.0,G. Green misses 3-pt jump shot from 24 ft,,92,74
389,4,5:03.0,Offensive rebound by J. Winslow,,92,74
390,4,4:44.0,J. Winslow makes 2-pt jump shot from 18 ft (assist by J. McRoberts),,94,74
391,4,4:20.0,,J. Calderón misses 2-pt jump shot from 20 ft,94,74
392,4,4:18.0,Defensive rebound by Team,,94,74
393,4,4:11.0,Personal foul by L. Galloway (drawn by G. Green),,94,74
394,4,4:03.0,G. Green misses 2-pt jump shot from 17 ft,,94,74
395,4,4:02.0,,Defensive rebound by K. Porziņģis,94,74
396,4,3:52.0,,Offensive foul by C. Anthony (drawn by T. Johnson),94,74
397,4,3:52.0,,Turnover by C. Anthony (offensive foul),94,74
398,4,3:41.0,J. Winslow misses 2-pt jump shot from 4 ft (block by K. Porziņģis),,94,74
399,4,3:38.0,,Defensive rebound by R. Lopez,94,74
400,4,3:21.0,,R. Lopez misses 2-pt jump shot from 4 ft (block by H. Whiteside),94,74
401,4,3:20.0,Defensive rebound by H. Whiteside,,94,74
402,4,3:20.0,,Loose ball foul by R. Lopez (drawn by H. Whiteside),94,74
403,4,3:05.0,G. Green misses 2-pt layup from 2 ft (block by K. Porziņģis),,94,74
404,4,3:02.0,,Defensive rebound by K. Porziņģis,94,74
405,4,2:51.0,,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by R. Lopez),94,76
406,4,2:40.0,Personal foul by K. Porziņģis (drawn by J. McRoberts),,94,76
407,4,2:40.0,Miami full timeout,,94,76
408,4,2:40.0,U. Haslem enters the game for J. McRoberts,,94,76
409,4,2:40.0,,K. O'Quinn enters the game for C. Anthony,94,76
410,4,2:40.0,,K. Séraphin enters the game for K. Porziņģis,94,76
411,4,2:40.0,,D. Williams enters the game for R. Lopez,94,76
412,4,2:40.0,,J. Grant enters the game for J. Calderón,94,76
413,4,2:30.0,T. Johnson misses 2-pt jump shot from 7 ft,,94,76
414,4,2:28.0,,Defensive rebound by K. O'Quinn,94,76
415,4,2:15.0,,L. Galloway misses 2-pt layup from 1 ft (block by H. Whiteside),94,76
416,4,2:13.0,Defensive rebound by J. Winslow,,94,76
417,4,1:53.0,Turnover by T. Johnson (bad pass; steal by K. O'Quinn),,94,76
418,4,1:48.0,,Personal foul by J. Winslow (drawn by J. Grant),94,76
419,4,1:48.0,B. Udrih enters the game for T. Johnson,,94,76
420,4,1:48.0,J. Richardson enters the game for H. Whiteside,,94,76
421,4,1:34.0,,K. Séraphin misses 2-pt jump shot from 7 ft,94,76
422,4,1:32.0,Defensive rebound by J. Winslow,,94,76
423,4,1:15.0,J. Winslow misses 3-pt jump shot from 25 ft,,94,76
424,4,1:13.0,,Defensive rebound by D. Williams,94,76
425,4,1:00.0,,L. Galloway misses 3-pt jump shot from 23 ft,94,76
426,4,0:59.0,Defensive rebound by J. Richardson,,94,76
427,4,0:39.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by J. Winslow),,97,76
428,4,0:32.0,,J. Grant makes 2-pt layup from 1 ft,97,78
429,4,0:09.0,J. Richardson misses 3-pt jump shot from 25 ft,,97,78
430,4,0:07.0,,Defensive rebound by L. Galloway,97,78
431,4,0:01.0,,K. Séraphin misses 2-pt layup from 2 ft,97,78
432,4,0:00.0,,Offensive rebound by Team,97,78
