,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DETROIT_ACTION,LA CLIPPERS_SCORE,DETROIT_SCORE
383,4,3:00.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by M. Morris),81,87
384,4,2:59.0,LA Clippers full timeout,,81,87
385,4,2:52.0,Personal foul by R. Jackson (drawn by D. Jordan),,81,87
386,4,2:46.0,Personal foul by R. Jackson (drawn by C. Paul),,81,87
387,4,2:30.0,C. Paul misses 3-pt jump shot from 29 ft,,81,87
388,4,2:29.0,,Defensive rebound by A. Drummond,81,87
389,4,2:10.0,,Detroit full timeout,81,87
390,4,2:03.0,,R. Jackson misses 2-pt jump shot from 11 ft,81,87
391,4,2:01.0,Defensive rebound by B. Griffin,,81,87
392,4,1:51.0,W. Johnson misses 3-pt jump shot from 23 ft,,81,87
393,4,1:51.0,Offensive rebound by C. Paul,,81,87
394,4,1:43.0,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),,84,87
395,4,1:33.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),84,89
396,4,1:25.0,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),,86,89
397,4,1:25.0,Shooting foul by A. Tolliver (drawn by D. Jordan),,86,89
398,4,1:25.0,D. Jordan makes free throw 1 of 1,,87,89
399,4,1:12.0,,Shooting foul by C. Paul (drawn by R. Jackson),87,89
400,4,1:12.0,,R. Jackson makes free throw 1 of 2,87,90
401,4,1:12.0,,R. Jackson makes free throw 2 of 2,87,91
402,4,0:52.0,C. Paul makes 2-pt jump shot from 16 ft,,89,91
403,4,0:33.0,,Personal foul by W. Johnson (drawn by R. Jackson),89,91
404,4,0:33.0,,R. Jackson makes free throw 1 of 2,89,92
405,4,0:33.0,,R. Jackson makes free throw 2 of 2,89,93
406,4,0:33.0,LA Clippers full timeout,,89,93
407,4,0:33.0,J. Crawford enters the game for W. Johnson,,89,93
408,4,0:26.0,Shooting foul by M. Morris (drawn by J. Crawford),,89,93
409,4,0:26.0,J. Crawford makes free throw 1 of 2,,90,93
410,4,0:26.0,A. Rivers enters the game for C. Paul,,90,93
411,4,0:26.0,J. Crawford makes free throw 2 of 2,,91,93
412,4,0:26.0,Loose ball foul by J. Redick (drawn by A. Drummond),,91,93
413,4,0:26.0,,A. Drummond misses free throw 1 of 2,91,93
414,4,0:26.0,,Offensive rebound by Team,91,93
415,4,0:26.0,W. Johnson enters the game for D. Jordan,,91,93
416,4,0:26.0,,A. Drummond makes free throw 2 of 2,91,94
417,4,0:26.0,LA Clippers full timeout,,91,94
418,4,0:26.0,D. Jordan enters the game for W. Johnson,,91,94
419,4,0:26.0,C. Paul enters the game for A. Rivers,,91,94
420,4,0:20.0,J. Redick makes 3-pt jump shot from 22 ft (assist by B. Griffin),,94,94
421,4,0:20.0,,Detroit full timeout,94,94
422,4,0:20.0,A. Rivers enters the game for J. Redick,,94,94
423,4,0:20.0,W. Johnson enters the game for C. Paul,,94,94
424,4,0:20.0,L. Mbah a Moute enters the game for J. Crawford,,94,94
425,4,0:01.0,,R. Jackson misses 2-pt jump shot from 20 ft,94,94
426,4,0:00.0,,Offensive rebound by Team,94,94
427,1OT,4:38.0,C. Paul misses 2-pt jump shot from 10 ft,,94,94
428,1OT,4:37.0,Offensive rebound by D. Jordan,,94,94
429,1OT,4:36.0,D. Jordan misses 2-pt layup from 1 ft,,94,94
430,1OT,4:35.0,Offensive rebound by W. Johnson,,94,94
431,1OT,4:34.0,Personal foul by K. Caldwell-Pope (drawn by W. Johnson),,94,94
432,1OT,4:20.0,J. Redick misses 2-pt jump shot from 19 ft,,94,94
433,1OT,4:20.0,,Defensive rebound by A. Drummond,94,94
434,1OT,4:11.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),94,96
435,1OT,3:45.0,B. Griffin misses 2-pt jump shot from 5 ft,,94,96
436,1OT,3:45.0,,Defensive rebound by A. Drummond,94,96
437,1OT,3:39.0,,A. Tolliver misses 3-pt jump shot from 25 ft,94,96
438,1OT,3:38.0,Defensive rebound by J. Redick,,94,96
439,1OT,3:20.0,B. Griffin makes 2-pt layup at rim,,96,96
440,1OT,3:08.0,,Turnover by R. Jackson (bad pass),96,96
441,1OT,2:51.0,B. Griffin misses 2-pt jump shot from 19 ft,,96,96
442,1OT,2:51.0,Offensive rebound by D. Jordan,,96,96
443,1OT,2:37.0,C. Paul misses 2-pt jump shot from 16 ft,,96,96
444,1OT,2:36.0,,Defensive rebound by R. Jackson,96,96
445,1OT,2:25.0,,Shooting foul by D. Jordan (drawn by A. Drummond),96,96
446,1OT,2:25.0,,A. Drummond makes free throw 1 of 2,96,97
447,1OT,2:25.0,J. Crawford enters the game for W. Johnson,,96,97
448,1OT,2:25.0,,A. Drummond misses free throw 2 of 2,96,97
449,1OT,2:22.0,Defensive rebound by B. Griffin,,96,97
450,1OT,2:12.0,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Griffin),,99,97
451,1OT,1:54.0,,R. Jackson makes 2-pt jump shot from 14 ft,99,99
452,1OT,1:40.0,Shooting foul by A. Drummond (drawn by B. Griffin),,99,99
453,1OT,1:40.0,B. Griffin misses free throw 1 of 2,,99,99
454,1OT,1:40.0,Offensive rebound by Team,,99,99
455,1OT,1:40.0,A. Rivers enters the game for J. Crawford,,99,99
456,1OT,1:40.0,L. Mbah a Moute enters the game for C. Paul,,99,99
457,1OT,1:40.0,B. Griffin makes free throw 2 of 2,,100,99
458,1OT,1:27.0,,Shooting foul by A. Rivers (drawn by R. Jackson),100,99
459,1OT,1:27.0,,R. Jackson makes free throw 1 of 2,100,100
460,1OT,1:27.0,,R. Jackson makes free throw 2 of 2,100,101
461,1OT,1:27.0,LA Clippers full timeout,,100,101
462,1OT,1:27.0,J. Crawford enters the game for L. Mbah a Moute,,100,101
463,1OT,1:27.0,C. Paul enters the game for A. Rivers,,100,101
464,1OT,1:21.0,Turnover by C. Paul (bad pass; steal by A. Drummond),,100,101
465,1OT,1:21.0,,Detroit full timeout,100,101
466,1OT,1:21.0,,A. Baynes enters the game for A. Drummond,100,101
467,1OT,1:21.0,L. Mbah a Moute enters the game for C. Paul,,100,101
468,1OT,1:21.0,A. Rivers enters the game for J. Crawford,,100,101
469,1OT,0:54.0,,R. Jackson misses 2-pt jump shot from 6 ft,100,101
470,1OT,0:54.0,Defensive rebound by J. Redick,,100,101
471,1OT,0:54.0,LA Clippers full timeout,,100,101
472,1OT,0:54.0,C. Paul enters the game for L. Mbah a Moute,,100,101
473,1OT,0:54.0,J. Crawford enters the game for A. Rivers,,100,101
474,1OT,0:54.0,,A. Drummond enters the game for A. Baynes,100,101
475,1OT,0:39.0,Personal foul by K. Caldwell-Pope (drawn by B. Griffin),,100,101
476,1OT,0:39.0,B. Griffin makes free throw 1 of 2,,101,101
477,1OT,0:39.0,A. Rivers enters the game for C. Paul,,101,101
478,1OT,0:39.0,L. Mbah a Moute enters the game for J. Crawford,,101,101
479,1OT,0:39.0,,A. Baynes enters the game for A. Drummond,101,101
480,1OT,0:39.0,B. Griffin makes free throw 2 of 2,,102,101
481,1OT,0:39.0,,Detroit full timeout,102,101
482,1OT,0:31.0,,Shooting foul by D. Jordan (drawn by K. Caldwell-Pope),102,101
483,1OT,0:31.0,,K. Caldwell-Pope misses free throw 1 of 2,102,101
484,1OT,0:31.0,,Offensive rebound by Team,102,101
485,1OT,0:31.0,,A. Drummond enters the game for A. Baynes,102,101
486,1OT,0:31.0,J. Crawford enters the game for L. Mbah a Moute,,102,101
487,1OT,0:31.0,C. Paul enters the game for A. Rivers,,102,101
488,1OT,0:31.0,,K. Caldwell-Pope makes free throw 2 of 2,102,102
489,1OT,0:31.0,LA Clippers full timeout,,102,102
490,1OT,0:12.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by B. Griffin),,105,102
491,1OT,0:12.0,,Detroit full timeout,105,102
492,1OT,0:12.0,L. Mbah a Moute enters the game for C. Paul,,105,102
493,1OT,0:12.0,A. Rivers enters the game for J. Crawford,,105,102
494,1OT,0:12.0,,A. Baynes enters the game for A. Drummond,105,102
495,1OT,0:09.0,,Personal foul by A. Rivers (drawn by R. Jackson),105,102
496,1OT,0:09.0,,R. Jackson makes free throw 1 of 2,105,103
497,1OT,0:09.0,W. Johnson enters the game for L. Mbah a Moute,,105,103
498,1OT,0:09.0,C. Paul enters the game for D. Jordan,,105,103
499,1OT,0:09.0,J. Crawford enters the game for A. Rivers,,105,103
500,1OT,0:09.0,,A. Drummond enters the game for A. Baynes,105,103
501,1OT,0:09.0,,R. Jackson misses free throw 2 of 2,105,103
502,1OT,0:09.0,,Offensive rebound by A. Drummond,105,103
503,1OT,0:08.0,,A. Drummond misses 2-pt layup at rim,105,103
504,1OT,0:07.0,,Offensive rebound by R. Jackson,105,103
505,1OT,0:06.0,,R. Jackson misses 2-pt layup from 3 ft,105,103
506,1OT,0:05.0,,Offensive rebound by R. Jackson,105,103
507,1OT,0:03.0,,R. Jackson misses 2-pt jump shot from 15 ft,105,103
508,1OT,0:00.0,,Offensive rebound by Team,105,103
