,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BOSTON_ACTION,GOLDEN STATE_SCORE,BOSTON_SCORE
387,4,8:40.0,Personal foul by D. Lee (drawn by F. Ezeli),,83,86
388,4,8:33.0,D. Green misses 3-pt jump shot from 24 ft,,83,86
389,4,8:32.0,Offensive rebound by S. Curry,,83,86
390,4,8:28.0,S. Curry makes 2-pt layup at rim,,85,86
391,4,8:14.0,,Turnover by D. Lee (bad pass),85,86
392,4,8:04.0,D. Green misses 2-pt jump shot from 7 ft,,85,86
393,4,8:04.0,,Defensive rebound by Team,85,86
394,4,8:04.0,Loose ball foul by D. Green (drawn by D. Lee),,85,86
395,4,7:53.0,,E. Turner misses 2-pt jump shot from 6 ft,85,86
396,4,7:52.0,Defensive rebound by F. Ezeli,,85,86
397,4,7:43.0,Turnover by S. Curry (lost ball; steal by E. Turner),,85,86
398,4,7:42.0,,Personal foul by S. Livingston (drawn by I. Thomas),85,86
399,4,7:32.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by K. Olynyk),85,89
400,4,7:16.0,Turnover by A. Iguodala (bad pass; steal by K. Olynyk),,85,89
401,4,7:10.0,,D. Lee misses 2-pt layup from 1 ft,85,89
402,4,7:08.0,Defensive rebound by S. Curry,,85,89
403,4,6:56.0,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),,87,89
404,4,6:38.0,,Turnover by I. Thomas (bad pass; steal by D. Green),87,89
405,4,6:33.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,89,89
406,4,6:32.0,,Boston full timeout,89,89
407,4,6:32.0,,A. Bradley enters the game for E. Turner,89,89
408,4,6:32.0,,J. Crowder enters the game for J. Young,89,89
409,4,6:32.0,,J. Sullinger enters the game for D. Lee,89,89
410,4,6:21.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by I. Thomas),89,91
411,4,6:00.0,Shooting block foul by K. Olynyk (drawn by D. Green),,89,91
412,4,6:00.0,D. Green makes free throw 1 of 2,,90,91
413,4,6:00.0,D. Green makes free throw 2 of 2,,91,91
414,4,5:51.0,,Personal foul by D. Green (drawn by K. Olynyk),91,91
415,4,5:51.0,,K. Olynyk misses free throw 1 of 2,91,91
416,4,5:51.0,,Offensive rebound by Team,91,91
417,4,5:51.0,,K. Olynyk makes free throw 2 of 2,91,92
418,4,5:40.0,S. Curry makes 3-pt jump shot from 25 ft,,94,92
419,4,5:21.0,,A. Bradley makes 2-pt jump shot from 21 ft,94,94
420,4,5:09.0,Turnover by S. Curry (step out of bounds),,94,94
421,4,4:58.0,,A. Bradley misses 2-pt jump shot from 16 ft,94,94
422,4,4:57.0,Defensive rebound by F. Ezeli,,94,94
423,4,4:48.0,S. Curry misses 2-pt layup from 2 ft,,94,94
424,4,4:47.0,,Defensive rebound by J. Sullinger,94,94
425,4,4:32.0,,Shooting foul by S. Livingston (drawn by I. Thomas),94,94
426,4,4:32.0,,I. Thomas makes free throw 1 of 2,94,95
427,4,4:32.0,,I. Thomas makes free throw 2 of 2,94,96
428,4,4:12.0,F. Ezeli misses 2-pt jump shot from 5 ft (block by J. Sullinger),,94,96
429,4,4:10.0,Offensive rebound by F. Ezeli,,94,96
430,4,4:09.0,Turnover by F. Ezeli (lost ball),,94,96
431,4,3:58.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by J. Sullinger),94,99
432,4,3:44.0,Personal foul by A. Bradley (drawn by S. Curry),,94,99
433,4,3:44.0,S. Curry makes free throw 1 of 2,,95,99
434,4,3:44.0,,E. Turner enters the game for A. Bradley,95,99
435,4,3:44.0,S. Curry makes free throw 2 of 2,,96,99
436,4,3:26.0,,Turnover by I. Thomas (bad pass; steal by S. Curry),96,99
437,4,3:20.0,S. Curry misses 2-pt jump shot from 19 ft (block by E. Turner),,96,99
438,4,3:19.0,Offensive rebound by Team,,96,99
439,4,3:03.0,D. Green misses 3-pt jump shot from 26 ft,,96,99
440,4,3:02.0,Offensive rebound by F. Ezeli,,96,99
441,4,3:00.0,Turnover by S. Curry (step out of bounds),,96,99
442,4,2:45.0,,E. Turner misses 2-pt jump shot from 3 ft,96,99
443,4,2:44.0,Defensive rebound by F. Ezeli,,96,99
444,4,2:31.0,S. Curry misses 3-pt jump shot from 26 ft,,96,99
445,4,2:29.0,Offensive rebound by S. Curry,,96,99
446,4,2:28.0,S. Curry misses 2-pt layup from 1 ft (block by E. Turner),,96,99
447,4,2:27.0,,Defensive rebound by Team,96,99
448,4,2:27.0,Official timeout,,96,99
449,4,2:07.0,,K. Olynyk makes 2-pt jump shot from 10 ft (assist by I. Thomas),96,101
450,4,1:48.0,A. Iguodala misses 2-pt jump shot from 3 ft,,96,101
451,4,1:47.0,Offensive rebound by S. Livingston,,96,101
452,4,1:46.0,S. Livingston makes 2-pt layup from 1 ft,,98,101
453,4,1:25.0,,J. Sullinger misses 2-pt jump shot from 6 ft,98,101
454,4,1:24.0,Defensive rebound by D. Green,,98,101
455,4,1:17.0,Personal foul by E. Turner (drawn by S. Curry),,98,101
456,4,1:17.0,S. Curry makes free throw 1 of 2,,99,101
457,4,1:17.0,S. Curry makes free throw 2 of 2,,100,101
458,4,1:17.0,,Boston full timeout,100,101
459,4,1:17.0,,A. Bradley enters the game for E. Turner,100,101
460,4,1:04.0,,J. Sullinger misses 2-pt jump shot from 20 ft,100,101
461,4,1:03.0,Defensive rebound by D. Green,,100,101
462,4,0:47.0,S. Curry makes 3-pt jump shot from 28 ft (assist by S. Livingston),,103,101
463,4,0:47.0,,Boston full timeout,103,101
464,4,0:47.0,,E. Turner enters the game for J. Sullinger,103,101
465,4,0:41.0,,I. Thomas makes 2-pt layup at rim,103,103
466,4,0:24.0,S. Curry misses 2-pt jump shot from 17 ft,,103,103
467,4,0:23.0,,Defensive rebound by K. Olynyk,103,103
468,4,0:03.0,,I. Thomas misses 3-pt jump shot from 25 ft (block by S. Livingston),103,103
469,4,0:01.0,Defensive rebound by D. Green,,103,103
470,4,0:01.0,Golden State full timeout,,103,103
471,4,0:01.0,,J. Jerebko enters the game for I. Thomas,103,103
472,4,0:01.0,,J. Sullinger enters the game for K. Olynyk,103,103
473,4,0:01.0,L. Barbosa enters the game for S. Livingston,,103,103
474,4,0:01.0,Turnover by A. Iguodala (bad pass),,103,103
475,4,0:01.0,,Boston full timeout,103,103
476,4,0:01.0,,K. Olynyk enters the game for J. Sullinger,103,103
477,4,0:01.0,,I. Thomas enters the game for J. Jerebko,103,103
478,4,0:01.0,A. Bogut enters the game for F. Ezeli,,103,103
479,4,0:01.0,S. Livingston enters the game for L. Barbosa,,103,103
480,4,0:00.0,,K. Olynyk misses 2-pt jump shot from 21 ft,103,103
481,4,0:00.0,,Offensive rebound by Team,103,103
482,1OT,4:43.0,,A. Bradley misses 3-pt jump shot from 27 ft,103,103
483,1OT,4:41.0,Defensive rebound by D. Green,,103,103
484,1OT,4:35.0,D. Green misses 2-pt layup at rim,,103,103
485,1OT,4:34.0,,Defensive rebound by Team,103,103
486,1OT,4:34.0,Loose ball foul by F. Ezeli (drawn by J. Crowder),,103,103
487,1OT,4:23.0,,K. Olynyk misses 2-pt jump shot from 9 ft,103,103
488,1OT,4:22.0,Defensive rebound by D. Green,,103,103
489,1OT,4:01.0,S. Livingston misses 2-pt jump shot from 14 ft,,103,103
490,1OT,4:00.0,,Defensive rebound by A. Johnson,103,103
491,1OT,3:49.0,,K. Olynyk makes 2-pt layup at rim (assist by I. Thomas),103,105
492,1OT,3:41.0,Shooting foul by A. Bradley (drawn by S. Curry),,103,105
493,1OT,3:41.0,,E. Turner enters the game for A. Bradley,103,105
494,1OT,3:41.0,S. Curry makes free throw 1 of 2,,104,105
495,1OT,3:41.0,A. Bogut enters the game for F. Ezeli,,104,105
496,1OT,3:41.0,S. Curry makes free throw 2 of 2,,105,105
497,1OT,3:28.0,,Personal foul by A. Bogut (drawn by I. Thomas),105,105
498,1OT,3:18.0,,K. Olynyk misses 2-pt jump shot from 7 ft,105,105
499,1OT,3:17.0,Defensive rebound by Team,,105,105
500,1OT,3:17.0,,Loose ball foul by A. Johnson (drawn by D. Green),105,105
501,1OT,3:17.0,,J. Sullinger enters the game for A. Johnson,105,105
502,1OT,3:02.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by A. Bogut),,108,105
503,1OT,2:41.0,,K. Olynyk misses 2-pt layup at rim (block by A. Bogut),108,105
504,1OT,2:40.0,Defensive rebound by S. Curry,,108,105
505,1OT,2:20.0,A. Iguodala misses 2-pt layup from 2 ft,,108,105
506,1OT,2:19.0,,Defensive rebound by K. Olynyk,108,105
507,1OT,2:11.0,,I. Thomas misses 2-pt jump shot from 5 ft,108,105
508,1OT,2:10.0,Defensive rebound by D. Green,,108,105
509,1OT,2:05.0,A. Iguodala misses 2-pt jump shot from 13 ft,,108,105
510,1OT,2:04.0,,Defensive rebound by I. Thomas,108,105
511,1OT,1:56.0,,E. Turner misses 3-pt jump shot from 24 ft,108,105
512,1OT,1:55.0,Defensive rebound by D. Green,,108,105
513,1OT,1:41.0,S. Curry misses 3-pt jump shot from 25 ft,,108,105
514,1OT,1:40.0,,Defensive rebound by Team,108,105
515,1OT,1:40.0,,Boston full timeout,108,105
516,1OT,1:35.0,,Turnover by I. Thomas (bad pass),108,105
517,1OT,1:16.0,D. Green misses 3-pt jump shot from 26 ft,,108,105
518,1OT,1:15.0,,Defensive rebound by J. Sullinger,108,105
519,1OT,1:04.0,,K. Olynyk makes 3-pt jump shot from 22 ft (assist by E. Turner),108,108
520,1OT,0:54.0,S. Curry makes 2-pt layup from 1 ft,,110,108
521,1OT,0:42.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by E. Turner),110,110
522,1OT,0:24.0,S. Curry misses 3-pt jump shot from 26 ft,,110,110
523,1OT,0:24.0,,Defensive rebound by J. Sullinger,110,110
524,1OT,0:02.0,,I. Thomas misses 2-pt jump shot from 13 ft,110,110
525,1OT,0:01.0,Defensive rebound by A. Bogut,,110,110
526,1OT,0:01.0,Golden State full timeout,,110,110
527,1OT,0:01.0,,A. Johnson enters the game for I. Thomas,110,110
528,1OT,0:01.0,,J. Jerebko enters the game for K. Olynyk,110,110
529,1OT,0:01.0,L. Barbosa enters the game for A. Bogut,,110,110
530,1OT,0:01.0,D. Green misses 2-pt layup from 1 ft,,110,110
531,1OT,0:00.0,Offensive rebound by Team,,110,110
532,2OT,4:40.0,,I. Thomas misses 2-pt jump shot from 10 ft,110,110
533,2OT,4:39.0,,Offensive rebound by A. Johnson,110,110
534,2OT,4:15.0,,A. Johnson misses 2-pt layup at rim,110,110
535,2OT,4:14.0,,Offensive rebound by E. Turner,110,110
536,2OT,4:09.0,,K. Olynyk misses 3-pt jump shot from 24 ft,110,110
537,2OT,4:08.0,Defensive rebound by L. Barbosa,,110,110
538,2OT,4:01.0,A. Iguodala makes 2-pt layup at rim (assist by S. Curry),,112,110
539,2OT,3:46.0,,Shooting foul by A. Bogut (drawn by E. Turner),112,110
540,2OT,3:46.0,,E. Turner makes 2-pt layup from 1 ft,112,112
541,2OT,3:46.0,,E. Turner makes free throw 1 of 1,112,113
542,2OT,3:30.0,A. Bogut misses 2-pt hook shot from 10 ft,,112,113
543,2OT,3:29.0,,Defensive rebound by K. Olynyk,112,113
544,2OT,3:13.0,,E. Turner misses 2-pt jump shot from 9 ft,112,113
545,2OT,3:12.0,,Offensive rebound by E. Turner,112,113
546,2OT,3:02.0,,E. Turner misses 2-pt layup from 2 ft (block by A. Bogut),112,113
547,2OT,3:01.0,Defensive rebound by A. Bogut,,112,113
548,2OT,2:57.0,L. Barbosa misses 2-pt layup from 1 ft (block by J. Crowder),,112,113
549,2OT,2:56.0,Offensive rebound by A. Iguodala,,112,113
550,2OT,2:53.0,A. Iguodala makes 2-pt layup from 1 ft,,114,113
551,2OT,2:43.0,F. Ezeli enters the game for A. Bogut,,114,113
552,2OT,2:43.0,,J. Young enters the game for A. Johnson,114,113
553,2OT,2:43.0,Golden State full timeout,,114,113
554,2OT,2:43.0,S. Livingston enters the game for F. Ezeli,,114,113
555,2OT,2:30.0,,I. Thomas misses 3-pt jump shot from 26 ft,114,113
556,2OT,2:29.0,Defensive rebound by A. Iguodala,,114,113
557,2OT,2:16.0,Turnover by S. Curry (step out of bounds),,114,113
558,2OT,2:04.0,,Turnover by E. Turner (lost ball; steal by D. Green),114,113
559,2OT,2:00.0,,J. Sullinger enters the game for K. Olynyk,114,113
560,2OT,1:50.0,S. Livingston makes 2-pt layup at rim (assist by D. Green),,116,113
561,2OT,1:26.0,,J. Crowder misses 3-pt jump shot from 25 ft,116,113
562,2OT,1:25.0,,Offensive rebound by Team,116,113
563,2OT,1:25.0,,Turnover by Team (shot clock),116,113
564,2OT,1:25.0,,A. Johnson enters the game for J. Sullinger,116,113
565,2OT,1:15.0,Turnover by S. Curry (bad pass; steal by E. Turner),,116,113
566,2OT,1:12.0,,E. Turner makes 2-pt layup from 1 ft (assist by J. Crowder),116,115
567,2OT,0:52.0,D. Green makes 2-pt layup from 1 ft,,118,115
568,2OT,0:52.0,,Boston full timeout,118,115
569,2OT,0:52.0,,K. Olynyk enters the game for A. Johnson,118,115
570,2OT,0:52.0,,J. Sullinger enters the game for J. Young,118,115
571,2OT,0:52.0,F. Ezeli enters the game for L. Barbosa,,118,115
572,2OT,0:44.0,,E. Turner makes 2-pt layup at rim,118,117
573,2OT,0:26.0,Personal foul by I. Thomas (drawn by S. Livingston),,118,117
574,2OT,0:26.0,,J. Jerebko enters the game for I. Thomas,118,117
575,2OT,0:21.0,F. Ezeli misses 2-pt layup from 2 ft,,118,117
576,2OT,0:20.0,Offensive rebound by S. Livingston,,118,117
577,2OT,0:18.0,Personal foul by J. Crowder (drawn by S. Livingston),,118,117
578,2OT,0:18.0,S. Livingston makes free throw 1 of 2,,119,117
579,2OT,0:18.0,,A. Johnson enters the game for K. Olynyk,119,117
580,2OT,0:18.0,S. Livingston makes free throw 2 of 2,,120,117
581,2OT,0:18.0,,Boston full timeout,120,117
582,2OT,0:18.0,,I. Thomas enters the game for A. Johnson,120,117
583,2OT,0:18.0,,J. Young enters the game for J. Sullinger,120,117
584,2OT,0:18.0,,K. Olynyk enters the game for J. Jerebko,120,117
585,2OT,0:14.0,,J. Crowder makes 2-pt layup at rim (assist by K. Olynyk),120,119
586,2OT,0:13.0,Personal take foul by I. Thomas (drawn by S. Curry),,120,119
587,2OT,0:13.0,S. Curry makes free throw 1 of 2,,121,119
588,2OT,0:13.0,S. Curry makes free throw 2 of 2,,122,119
589,2OT,0:13.0,,Boston full timeout,122,119
590,2OT,0:13.0,,J. Sullinger enters the game for J. Young,122,119
591,2OT,0:07.0,,J. Crowder misses 2-pt jump shot from 21 ft,122,119
592,2OT,0:05.0,Defensive rebound by A. Iguodala,,122,119
593,2OT,0:05.0,Personal take foul by J. Sullinger (drawn by A. Iguodala),,122,119
594,2OT,0:05.0,A. Iguodala makes free throw 1 of 2,,123,119
595,2OT,0:05.0,A. Iguodala makes free throw 2 of 2,,124,119
596,2OT,0:02.0,,Turnover by J. Crowder (bad pass; steal by A. Iguodala),124,119
