,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
395,4,3:49.0,Offensive rebound by R. Stuckey,,82,78
396,4,3:46.0,Shooting foul by A. Brooks (drawn by M. Ellis),,82,78
397,4,3:46.0,M. Ellis makes free throw 1 of 2,,83,78
398,4,3:46.0,M. Ellis makes free throw 2 of 2,,84,78
399,4,3:35.0,,Turnover by A. Brooks (lost ball),84,78
400,4,3:35.0,G. Hill enters the game for R. Stuckey,,84,78
401,4,3:24.0,Turnover by M. Ellis (lost ball; steal by J. Butler),,84,78
402,4,3:24.0,Loose ball foul by M. Ellis (drawn by J. Butler),,84,78
403,4,3:07.0,,J. Butler misses 2-pt jump shot from 7 ft,84,78
404,4,3:06.0,,Offensive rebound by P. Gasol,84,78
405,4,3:06.0,,P. Gasol makes 2-pt layup at rim,84,80
406,4,2:55.0,M. Turner misses 2-pt layup from 2 ft (block by P. Gasol),,84,80
407,4,2:53.0,Offensive rebound by M. Turner,,84,80
408,4,2:49.0,G. Hill makes 3-pt jump shot from 24 ft (assist by M. Turner),,87,80
409,4,2:34.0,,Shooting foul by L. Allen (drawn by J. Butler),87,80
410,4,2:34.0,,J. Butler misses free throw 1 of 2,87,80
411,4,2:34.0,,Offensive rebound by Team,87,80
412,4,2:34.0,,T. Snell enters the game for D. McDermott,87,80
413,4,2:34.0,,J. Butler makes free throw 2 of 2,87,81
414,4,2:16.0,M. Turner misses 2-pt jump shot from 20 ft,,87,81
415,4,2:15.0,,Defensive rebound by T. Snell,87,81
416,4,2:06.0,,Personal foul by P. George (drawn by A. Brooks),87,81
417,4,2:06.0,,A. Brooks makes free throw 1 of 2,87,82
418,4,2:06.0,,A. Brooks misses free throw 2 of 2,87,82
419,4,2:04.0,,Offensive rebound by A. Brooks,87,82
420,4,2:04.0,,Personal foul by M. Turner (drawn by P. Gasol),87,82
421,4,2:04.0,,P. Gasol makes free throw 1 of 2,87,83
422,4,2:04.0,S. Hill enters the game for M. Turner,,87,83
423,4,2:04.0,,P. Gasol makes free throw 2 of 2,87,84
424,4,1:48.0,M. Ellis misses 2-pt jump shot from 15 ft,,87,84
425,4,1:48.0,,Defensive rebound by Team,87,84
426,4,1:24.0,,A. Brooks misses 3-pt jump shot from 23 ft,87,84
427,4,1:22.0,,Offensive rebound by P. Gasol,87,84
428,4,1:15.0,,Turnover by P. Gasol (bad pass; steal by S. Hill),87,84
429,4,1:00.0,P. George makes 2-pt jump shot from 12 ft,,89,84
430,4,1:00.0,,Chicago full timeout,89,84
431,4,1:00.0,,N. Mirotić enters the game for T. Gibson,89,84
432,4,1:00.0,,D. McDermott enters the game for T. Snell,89,84
433,4,0:54.0,,Shooting foul by S. Hill (drawn by J. Butler),89,84
434,4,0:54.0,,J. Butler makes free throw 1 of 2,89,85
435,4,0:54.0,,T. Gibson enters the game for N. Mirotić,89,85
436,4,0:54.0,,T. Snell enters the game for D. McDermott,89,85
437,4,0:54.0,,J. Butler makes free throw 2 of 2,89,86
438,4,0:46.0,Turnover by G. Hill (lost ball),,89,86
439,4,0:46.0,,D. McDermott enters the game for T. Snell,89,86
440,4,0:46.0,,N. Mirotić enters the game for T. Gibson,89,86
441,4,0:35.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by A. Brooks),89,89
442,4,0:35.0,Indiana full timeout,,89,89
443,4,0:35.0,,T. Snell enters the game for N. Mirotić,89,89
444,4,0:35.0,,T. Gibson enters the game for D. McDermott,89,89
445,4,0:35.0,R. Stuckey enters the game for S. Hill,,89,89
446,4,0:35.0,,K. Hinrich enters the game for T. Gibson,89,89
447,4,0:32.0,M. Ellis makes 2-pt layup from 2 ft,,91,89
448,4,0:31.0,,Chicago full timeout,91,89
449,4,0:31.0,,D. McDermott enters the game for K. Hinrich,91,89
450,4,0:31.0,,N. Mirotić enters the game for T. Snell,91,89
451,4,0:31.0,S. Hill enters the game for R. Stuckey,,91,89
452,4,0:26.0,,J. Butler makes 2-pt layup from 2 ft,91,91
453,4,0:25.0,Indiana full timeout,,91,91
454,4,0:25.0,,K. Hinrich enters the game for N. Mirotić,91,91
455,4,0:25.0,,T. Gibson enters the game for P. Gasol,91,91
456,4,0:25.0,,T. Snell enters the game for D. McDermott,91,91
457,4,0:25.0,R. Stuckey enters the game for G. Hill,,91,91
458,4,0:25.0,M. Turner enters the game for S. Hill,,91,91
459,4,0:01.0,M. Ellis misses 3-pt jump shot from 30 ft,,91,91
460,4,0:00.0,Offensive rebound by Team,,91,91
461,1OT,4:41.0,,Shooting foul by M. Turner (drawn by P. Gasol),91,91
462,1OT,4:41.0,,P. Gasol makes free throw 1 of 2,91,92
463,1OT,4:41.0,,P. Gasol misses free throw 2 of 2,91,92
464,1OT,4:40.0,Defensive rebound by M. Turner,,91,92
465,1OT,4:27.0,Turnover by M. Ellis (bad pass; steal by A. Brooks),,91,92
466,1OT,4:18.0,,A. Brooks makes 2-pt jump shot from 11 ft,91,94
467,1OT,4:04.0,G. Hill misses 3-pt jump shot from 25 ft,,91,94
468,1OT,4:03.0,,Defensive rebound by J. Butler,91,94
469,1OT,3:41.0,,J. Butler makes 2-pt layup from 2 ft,91,96
470,1OT,3:40.0,Indiana full timeout,,91,96
471,1OT,3:19.0,M. Turner misses 2-pt layup from 1 ft (block by T. Gibson),,91,96
472,1OT,3:16.0,,Defensive rebound by T. Gibson,91,96
473,1OT,2:59.0,,Personal foul by M. Turner (drawn by P. Gasol),91,96
474,1OT,2:46.0,,P. Gasol misses 2-pt jump shot from 4 ft,91,96
475,1OT,2:45.0,,Offensive rebound by T. Gibson,91,96
476,1OT,2:45.0,,T. Gibson makes 2-pt layup at rim,91,98
477,1OT,2:34.0,L. Allen makes 2-pt jump shot from 19 ft (assist by M. Ellis),,93,98
478,1OT,2:12.0,,Turnover by P. Gasol (lost ball; steal by G. Hill),93,98
479,1OT,2:11.0,Personal foul by J. Butler (drawn by G. Hill),,93,98
480,1OT,2:11.0,S. Hill enters the game for M. Turner,,93,98
481,1OT,1:59.0,P. George misses 3-pt jump shot from 25 ft,,93,98
482,1OT,1:59.0,Offensive rebound by Team,,93,98
483,1OT,1:49.0,L. Allen makes 2-pt hook shot from 7 ft (assist by S. Hill),,95,98
484,1OT,1:31.0,,Turnover by J. Butler (bad pass; steal by L. Allen),95,98
485,1OT,1:16.0,Turnover by L. Allen (bad pass; steal by T. Gibson),,95,98
486,1OT,0:59.0,,A. Brooks makes 2-pt jump shot from 16 ft,95,100
487,1OT,0:59.0,Indiana full timeout,,95,100
488,1OT,0:44.0,Shooting foul by P. Gasol (drawn by S. Hill),,95,100
489,1OT,0:44.0,S. Hill makes free throw 1 of 2,,96,100
490,1OT,0:44.0,S. Hill makes free throw 2 of 2,,97,100
491,1OT,0:26.0,,Turnover by A. Brooks (bad pass),97,100
492,1OT,0:06.0,M. Ellis misses 3-pt jump shot from 22 ft,,97,100
493,1OT,0:05.0,Offensive rebound by S. Hill,,97,100
494,1OT,0:04.0,M. Ellis makes 3-pt jump shot from 23 ft (assist by S. Hill),,100,100
495,1OT,0:04.0,,Chicago full timeout,100,100
496,1OT,0:04.0,,D. McDermott enters the game for T. Gibson,100,100
497,1OT,0:04.0,,N. Mirotić enters the game for T. Snell,100,100
498,1OT,0:04.0,,Chicago full timeout,100,100
499,1OT,0:01.0,,J. Butler makes 2-pt layup at rim (assist by P. Gasol),100,102
500,1OT,0:01.0,Indiana full timeout,,100,102
501,1OT,0:01.0,,T. Gibson enters the game for N. Mirotić,100,102
502,1OT,0:01.0,,T. Snell enters the game for A. Brooks,100,102
503,1OT,0:01.0,,K. Hinrich enters the game for D. McDermott,100,102
504,1OT,0:01.0,C. Budinger enters the game for L. Allen,,100,102
505,1OT,0:01.0,R. Stuckey enters the game for S. Hill,,100,102
506,1OT,0:00.0,P. George misses 2-pt layup from 2 ft (block by J. Butler),,100,102
507,1OT,0:00.0,Offensive rebound by Team,,100,102
