,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
391,4,4:32.0,,Defensive rebound by A. Payne,96,67
392,4,4:22.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by A. Payne),96,70
393,4,4:03.0,P. Prigioni misses 2-pt layup from 1 ft,,96,70
394,4,4:02.0,,Defensive rebound by N. Bjelica,96,70
395,4,3:59.0,,S. Muhammad makes 2-pt dunk at rim (assist by N. Bjelica),96,72
396,4,3:58.0,LA Clippers full timeout,,96,72
397,4,3:58.0,LA Clippers full timeout,,96,72
398,4,3:58.0,,G. Smith enters the game for A. Payne,96,72
399,4,3:41.0,C. Wilcox misses 2-pt jump shot from 13 ft,,96,72
400,4,3:40.0,,Defensive rebound by S. Muhammad,96,72
401,4,3:20.0,,N. Bjelica makes 2-pt jump shot from 5 ft,96,74
402,4,2:55.0,C. Wilcox misses 2-pt jump shot from 17 ft,,96,74
403,4,2:53.0,,Defensive rebound by N. Bjelica,96,74
404,4,2:45.0,,T. Jones misses 3-pt jump shot from 22 ft,96,74
405,4,2:44.0,Defensive rebound by J. Ayres,,96,74
406,4,2:28.0,P. Prigioni misses 3-pt jump shot from 25 ft,,96,74
407,4,2:27.0,,Defensive rebound by S. Muhammad,96,74
408,4,2:22.0,,Personal foul by C. Wilcox,96,74
409,4,2:22.0,LA Clippers full timeout,,96,74
410,4,2:14.0,,Shooting foul by C. Wilcox (drawn by S. Muhammad),96,74
411,4,2:14.0,,S. Muhammad misses free throw 1 of 2,96,74
412,4,2:14.0,,Offensive rebound by Team,96,74
413,4,2:14.0,,S. Muhammad makes free throw 2 of 2,96,75
414,4,1:57.0,C. Wilcox makes 3-pt jump shot from 23 ft (assist by P. Prigioni),,99,75
415,4,1:39.0,,Shooting foul by J. Ayres (drawn by S. Muhammad),99,75
416,4,1:39.0,,S. Muhammad misses free throw 1 of 2,99,75
417,4,1:39.0,,Offensive rebound by Team,99,75
418,4,1:39.0,,S. Muhammad misses free throw 2 of 2,99,75
419,4,1:39.0,Defensive rebound by W. Johnson,,99,75
420,4,1:21.0,C. Wilcox misses 2-pt jump shot from 21 ft,,99,75
421,4,1:20.0,,Defensive rebound by S. Muhammad,99,75
422,4,1:05.0,,Shooting foul by J. Ayres (drawn by N. Bjelica),99,75
423,4,1:05.0,,N. Bjelica makes free throw 1 of 2,99,76
424,4,1:05.0,,N. Bjelica makes free throw 2 of 2,99,77
425,4,0:55.0,Turnover by P. Prigioni (bad pass),,99,77
426,4,0:49.0,,T. Jones misses 2-pt layup at rim,99,77
427,4,0:48.0,Defensive rebound by J. Green,,99,77
428,4,0:32.0,C. Wilcox misses 2-pt layup at rim,,99,77
429,4,0:31.0,,Defensive rebound by S. Muhammad,99,77
430,4,0:26.0,,D. Rudež makes 2-pt layup from 1 ft (assist by S. Muhammad),99,79
431,4,0:01.0,Turnover by Team (shot clock),,99,79
