,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
382,4,3:10.0,,C. Anthony makes 2-pt jump shot from 19 ft,89,107
383,4,3:00.0,Shooting foul by K. Porziņģis (drawn by J. Teague),,89,107
384,4,3:00.0,J. Teague makes free throw 1 of 2,,90,107
385,4,3:00.0,E. Tavares enters the game for A. Horford,,90,107
386,4,3:00.0,J. Holiday enters the game for T. Sefolosha,,90,107
387,4,3:00.0,J. Teague makes free throw 2 of 2,,91,107
388,4,2:54.0,,Personal take foul by L. Patterson,91,107
389,4,2:54.0,S. Mack enters the game for J. Teague,,91,107
390,4,2:54.0,,L. Thomas enters the game for C. Anthony,91,107
391,4,2:54.0,,L. Galloway enters the game for K. Porziņģis,91,107
392,4,2:54.0,,J. Grant enters the game for A. Afflalo,91,107
393,4,2:54.0,,K. O'Quinn enters the game for J. Calderón,91,107
394,4,2:44.0,,J. Grant makes 2-pt jump shot from 20 ft (assist by K. O'Quinn),91,109
395,4,2:27.0,Turnover by J. Holiday (bad pass; steal by K. O'Quinn),,91,109
396,4,2:16.0,,Turnover by K. O'Quinn (bad pass; steal by S. Mack),91,109
397,4,2:11.0,M. Scott makes 2-pt layup from 2 ft (assist by J. Holiday),,93,109
398,4,1:40.0,,K. O'Quinn misses 2-pt jump shot from 16 ft,93,109
399,4,1:39.0,Defensive rebound by E. Tavares,,93,109
400,4,1:34.0,E. Tavares makes 2-pt layup from 2 ft (assist by S. Mack),,95,109
401,4,1:24.0,,J. Grant misses 2-pt layup from 2 ft,95,109
402,4,1:19.0,,Offensive rebound by Team,95,109
403,4,1:19.0,,J. Grant misses 2-pt jump shot from 14 ft,95,109
404,4,1:18.0,Defensive rebound by J. Holiday,,95,109
405,4,1:15.0,S. Mack misses 2-pt layup from 2 ft (block by J. Grant),,95,109
406,4,1:10.0,Offensive rebound by Team,,95,109
407,4,0:51.0,J. Holiday makes 2-pt layup from 3 ft,,97,109
408,4,0:50.0,,Offensive foul by K. O'Quinn (drawn by L. Patterson),97,109
409,4,0:50.0,,Turnover by K. O'Quinn (offensive foul),97,109
410,4,0:42.0,L. Patterson misses 3-pt jump shot from 25 ft,,97,109
411,4,0:42.0,,Defensive rebound by L. Thomas,97,109
412,4,0:28.0,,D. Williams makes 2-pt jump shot from 15 ft (assist by K. O'Quinn),97,111
413,4,0:18.0,Shooting foul by L. Thomas (drawn by E. Tavares),,97,111
414,4,0:18.0,E. Tavares misses free throw 1 of 2,,97,111
415,4,0:18.0,Offensive rebound by Team,,97,111
416,4,0:18.0,E. Tavares misses free throw 2 of 2,,97,111
417,4,0:17.0,,Defensive rebound by K. O'Quinn,97,111
