,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
392,4,9:18.0,D. Lillard makes free throw 1 of 2,,74,88
393,4,9:18.0,D. Lillard makes free throw 2 of 2,,75,88
394,4,9:09.0,,Personal foul by C. McCollum (drawn by B. Knight),75,88
395,4,9:03.0,,B. Knight makes 3-pt jump shot from 26 ft,75,91
396,4,8:51.0,D. Lillard misses 2-pt jump shot from 12 ft (block by A. Len),,75,91
397,4,8:50.0,,Defensive rebound by A. Len,75,91
398,4,8:46.0,Official timeout,,75,91
399,4,8:42.0,,T. Warren makes 2-pt dunk at rim (assist by A. Len),75,93
400,4,8:23.0,C. McCollum misses 2-pt jump shot from 17 ft,,75,93
401,4,8:22.0,,Defensive rebound by T. Warren,75,93
402,4,8:15.0,,J. Leuer misses 2-pt jump shot from 17 ft,75,93
403,4,8:14.0,Defensive rebound by C. McCollum,,75,93
404,4,8:09.0,A. Aminu makes 2-pt layup at rim (assist by C. McCollum),,77,93
405,4,8:09.0,Shooting foul by J. Leuer (drawn by A. Aminu),,77,93
406,4,8:09.0,A. Aminu misses free throw 1 of 1,,77,93
407,4,8:08.0,,Defensive rebound by J. Leuer,77,93
408,4,7:47.0,,E. Bledsoe misses 2-pt layup at rim (block by A. Aminu),77,93
409,4,7:45.0,,Offensive rebound by Team,77,93
410,4,7:45.0,,Turnover by Team (shot clock),77,93
411,4,7:36.0,Turnover by A. Aminu (bad pass; steal by A. Len),,77,93
412,4,7:32.0,,J. Leuer misses 2-pt layup from 1 ft (block by A. Aminu),77,93
413,4,7:32.0,,Offensive rebound by Team,77,93
414,4,7:32.0,,M. Morris enters the game for J. Leuer,77,93
415,4,7:23.0,,B. Knight misses 3-pt jump shot from 25 ft,77,93
416,4,7:22.0,Defensive rebound by M. Harkless,,77,93
417,4,7:10.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,80,93
418,4,7:09.0,,Phoenix full timeout,80,93
419,4,7:09.0,,J. Leuer enters the game for A. Len,80,93
420,4,6:53.0,,T. Warren makes 2-pt layup at rim (assist by J. Leuer),80,95
421,4,6:32.0,D. Lillard misses 3-pt jump shot from 24 ft,,80,95
422,4,6:31.0,,Defensive rebound by J. Leuer,80,95
423,4,6:13.0,,E. Bledsoe makes 2-pt jump shot from 3 ft (assist by B. Knight),80,97
424,4,6:13.0,,Shooting foul by E. Davis (drawn by E. Bledsoe),80,97
425,4,6:13.0,M. Plumlee enters the game for E. Davis,,80,97
426,4,6:13.0,,E. Bledsoe makes free throw 1 of 1,80,98
427,4,6:02.0,C. McCollum misses 3-pt jump shot from 24 ft,,80,98
428,4,6:01.0,,Defensive rebound by J. Leuer,80,98
429,4,5:54.0,,Turnover by E. Bledsoe (bad pass; steal by C. McCollum),80,98
430,4,5:49.0,Offensive foul by D. Lillard (drawn by J. Leuer),,80,98
431,4,5:49.0,Turnover by D. Lillard (offensive foul),,80,98
432,4,5:39.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,80,98
433,4,5:38.0,,Offensive rebound by T. Warren,80,98
434,4,5:35.0,,T. Warren misses 2-pt layup from 1 ft,80,98
435,4,5:34.0,,Offensive rebound by B. Knight,80,98
436,4,5:34.0,,B. Knight makes 2-pt layup from 2 ft,80,100
437,4,5:34.0,Portland full timeout,,80,100
438,4,5:19.0,Turnover by A. Aminu (bad pass),,80,100
439,4,5:01.0,,E. Bledsoe misses 2-pt hook shot from 5 ft,80,100
440,4,4:59.0,Defensive rebound by M. Harkless,,80,100
441,4,4:55.0,D. Lillard misses 2-pt layup from 2 ft,,80,100
442,4,4:53.0,,Defensive rebound by B. Knight,80,100
443,4,4:46.0,,M. Morris makes 2-pt dunk at rim (assist by E. Bledsoe),80,102
444,4,4:29.0,A. Aminu misses 2-pt layup from 1 ft,,80,102
445,4,4:27.0,,Defensive rebound by M. Morris,80,102
446,4,4:26.0,,Turnover by M. Morris (bad pass; steal by C. McCollum),80,102
447,4,4:21.0,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),,82,102
448,4,4:10.0,,Turnover by T. Warren (bad pass; steal by M. Plumlee),82,102
449,4,4:05.0,M. Plumlee misses 2-pt layup at rim (block by M. Morris),,82,102
450,4,4:05.0,Offensive rebound by M. Plumlee,,82,102
451,4,4:05.0,M. Plumlee makes 2-pt hook shot at rim,,84,102
452,4,4:05.0,Shooting foul by M. Morris (drawn by M. Plumlee),,84,102
453,4,4:05.0,,P. Tucker enters the game for T. Warren,84,102
454,4,4:05.0,M. Plumlee makes free throw 1 of 1,,85,102
455,4,3:48.0,,P. Tucker misses 3-pt jump shot from 24 ft,85,102
456,4,3:48.0,,Offensive rebound by Team,85,102
457,4,3:48.0,Loose ball foul by C. McCollum (drawn by J. Leuer),,85,102
458,4,3:48.0,,T. Chandler enters the game for J. Leuer,85,102
459,4,3:48.0,Violation by M. Harkless (kicked ball),,85,102
460,4,3:43.0,,P. Tucker makes 2-pt layup at rim (assist by M. Morris),85,104
461,4,3:31.0,M. Plumlee misses 2-pt jump shot from 16 ft,,85,104
462,4,3:30.0,,Defensive rebound by T. Chandler,85,104
463,4,3:19.0,,T. Chandler misses 2-pt dunk at rim,85,104
464,4,3:16.0,Defensive rebound by C. McCollum,,85,104
465,4,3:13.0,C. McCollum makes 2-pt jump shot from 4 ft,,87,104
466,4,2:50.0,,B. Knight misses 2-pt jump shot from 20 ft,87,104
467,4,2:49.0,Defensive rebound by M. Plumlee,,87,104
468,4,2:43.0,D. Lillard misses 3-pt jump shot from 31 ft,,87,104
469,4,2:42.0,,Defensive rebound by T. Chandler,87,104
470,4,2:24.0,,E. Bledsoe makes 2-pt jump shot from 9 ft,87,106
471,4,2:24.0,Official timeout,,87,106
472,4,2:24.0,,D. Booker enters the game for P. Tucker,87,106
473,4,2:24.0,,R. Price enters the game for M. Morris,87,106
474,4,2:24.0,,A. Goodwin enters the game for T. Chandler,87,106
475,4,2:24.0,,M. Teletović enters the game for B. Knight,87,106
476,4,2:24.0,,A. Len enters the game for E. Bledsoe,87,106
477,4,2:24.0,P. Connaughton enters the game for A. Aminu,,87,106
478,4,2:24.0,L. Montero enters the game for M. Plumlee,,87,106
479,4,2:24.0,N. Vonleh enters the game for C. McCollum,,87,106
480,4,2:24.0,M. Leonard enters the game for D. Lillard,,87,106
481,4,2:24.0,T. Frazier enters the game for M. Harkless,,87,106
482,4,2:10.0,Turnover by L. Montero (bad pass),,87,106
483,4,2:00.0,,Turnover by D. Booker (step out of bounds),87,106
484,4,1:50.0,Turnover by M. Leonard (bad pass; steal by M. Teletović),,87,106
485,4,1:31.0,,D. Booker misses 2-pt jump shot from 16 ft,87,106
486,4,1:29.0,Defensive rebound by L. Montero,,87,106
487,4,1:23.0,L. Montero misses 2-pt layup from 1 ft,,87,106
488,4,1:21.0,,Defensive rebound by A. Goodwin,87,106
489,4,1:19.0,,Turnover by A. Goodwin (bad pass; steal by T. Frazier),87,106
490,4,1:14.0,P. Connaughton misses 2-pt layup at rim (block by A. Goodwin),,87,106
491,4,1:13.0,,Defensive rebound by R. Price,87,106
492,4,0:54.0,,A. Len makes 2-pt hook shot at rim,87,108
493,4,0:54.0,,Shooting foul by M. Leonard (drawn by A. Len),87,108
494,4,0:54.0,,A. Len makes free throw 1 of 1,87,109
495,4,0:38.0,Personal foul by D. Booker (drawn by P. Connaughton),,87,109
496,4,0:38.0,P. Connaughton makes free throw 1 of 2,,88,109
497,4,0:38.0,P. Connaughton makes free throw 2 of 2,,89,109
498,4,0:30.0,,Personal foul by T. Frazier (drawn by A. Goodwin),89,109
499,4,0:30.0,,A. Goodwin misses free throw 1 of 2,89,109
500,4,0:30.0,,Offensive rebound by Team,89,109
501,4,0:30.0,,A. Goodwin makes free throw 2 of 2,89,110
502,4,0:21.0,P. Connaughton makes 3-pt jump shot from 26 ft (assist by T. Frazier),,92,110
