,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
387,4,9:05.0,Personal foul by J. Lamb (drawn by K. Caldwell-Pope),,75,89
388,4,8:56.0,A. Tolliver misses 2-pt jump shot from 22 ft,,75,89
389,4,8:55.0,,Defensive rebound by F. Kaminsky,75,89
390,4,8:34.0,,S. Hawes makes 2-pt hook shot from 12 ft,75,91
391,4,8:17.0,S. Johnson misses 2-pt jump shot from 22 ft,,75,91
392,4,8:16.0,,Defensive rebound by J. Lamb,75,91
393,4,8:05.0,,S. Hawes misses 3-pt jump shot from 25 ft,75,91
394,4,8:03.0,,Offensive rebound by M. Williams,75,91
395,4,8:00.0,,J. Lin misses 3-pt jump shot from 24 ft,75,91
396,4,7:58.0,,Offensive rebound by M. Williams,75,91
397,4,7:47.0,,S. Hawes makes 2-pt layup from 2 ft (assist by J. Lamb),75,93
398,4,7:32.0,S. Blake misses 2-pt jump shot from 19 ft,,75,93
399,4,7:30.0,,Defensive rebound by M. Williams,75,93
400,4,7:11.0,,J. Lin makes 2-pt jump shot from 6 ft (assist by F. Kaminsky),75,95
401,4,7:11.0,Detroit full timeout,,75,95
402,4,7:11.0,,C. Zeller enters the game for M. Williams,75,95
403,4,7:11.0,,K. Walker enters the game for J. Lin,75,95
404,4,7:11.0,,N. Batum enters the game for S. Hawes,75,95
405,4,7:11.0,A. Drummond enters the game for S. Johnson,,75,95
406,4,7:11.0,R. Jackson enters the game for S. Blake,,75,95
407,4,7:11.0,M. Morris enters the game for A. Baynes,,75,95
408,4,6:57.0,A. Tolliver misses 3-pt jump shot from 24 ft,,75,95
409,4,6:56.0,,Defensive rebound by Team,75,95
410,4,6:40.0,,C. Zeller makes 2-pt hook shot from 5 ft (assist by N. Batum),75,97
411,4,6:25.0,A. Drummond makes 2-pt layup from 1 ft,,77,97
412,4,6:25.0,Shooting foul by C. Zeller (drawn by A. Drummond),,77,97
413,4,6:25.0,A. Drummond misses free throw 1 of 1,,77,97
414,4,6:24.0,,Defensive rebound by C. Zeller,77,97
415,4,6:06.0,,J. Lamb misses 2-pt jump shot from 9 ft,77,97
416,4,6:04.0,Defensive rebound by A. Drummond,,77,97
417,4,5:57.0,A. Tolliver misses 3-pt jump shot from 25 ft,,77,97
418,4,5:51.0,,Defensive rebound by K. Walker,77,97
419,4,5:43.0,,J. Lamb misses 3-pt jump shot from 24 ft,77,97
420,4,5:41.0,,Offensive rebound by C. Zeller,77,97
421,4,5:38.0,,Turnover by C. Zeller (bad pass; steal by K. Caldwell-Pope),77,97
422,4,5:31.0,R. Jackson misses 3-pt jump shot from 23 ft,,77,97
423,4,5:29.0,,Defensive rebound by N. Batum,77,97
424,4,5:27.0,Offensive charge foul by J. Lamb (drawn by K. Caldwell-Pope),,77,97
425,4,5:27.0,,Turnover by J. Lamb (offensive foul),77,97
426,4,5:14.0,A. Drummond makes 2-pt layup at rim,,79,97
427,4,5:04.0,,Offensive foul by C. Zeller (drawn by M. Morris),79,97
428,4,5:04.0,,Turnover by C. Zeller (offensive foul),79,97
429,4,5:04.0,E. İlyasova enters the game for A. Tolliver,,79,97
430,4,4:48.0,E. İlyasova misses 3-pt jump shot from 26 ft,,79,97
431,4,4:46.0,,Defensive rebound by K. Walker,79,97
432,4,4:36.0,,K. Walker makes 2-pt layup from 1 ft (assist by N. Batum),79,99
433,4,4:23.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,79,99
434,4,4:20.0,,Defensive rebound by K. Walker,79,99
435,4,4:02.0,,F. Kaminsky makes 2-pt layup from 2 ft,79,101
436,4,3:55.0,Detroit full timeout,,79,101
437,4,3:55.0,J. Anthony enters the game for M. Morris,,79,101
438,4,3:55.0,S. Dinwiddie enters the game for A. Drummond,,79,101
439,4,3:55.0,R. Bullock enters the game for K. Caldwell-Pope,,79,101
440,4,3:55.0,D. Hilliard enters the game for R. Jackson,,79,101
441,4,3:44.0,,T. Hansbrough enters the game for C. Zeller,79,101
442,4,3:44.0,,T. Daniels enters the game for N. Batum,79,101
443,4,3:44.0,,A. Harrison enters the game for K. Walker,79,101
444,4,3:44.0,,B. Roberts enters the game for J. Lamb,79,101
445,4,3:42.0,Personal foul by F. Kaminsky (drawn by D. Hilliard),,79,101
446,4,3:42.0,D. Hilliard misses free throw 1 of 2,,79,101
447,4,3:42.0,Offensive rebound by Team,,79,101
448,4,3:42.0,D. Hilliard makes free throw 2 of 2,,80,101
449,4,3:35.0,,A. Harrison misses 2-pt jump shot from 20 ft,80,101
450,4,3:33.0,Defensive rebound by E. İlyasova,,80,101
451,4,3:25.0,D. Hilliard misses 2-pt jump shot from 13 ft,,80,101
452,4,3:23.0,,Defensive rebound by T. Hansbrough,80,101
453,4,3:15.0,,B. Roberts misses 2-pt jump shot from 10 ft,80,101
454,4,3:10.0,Defensive rebound by E. İlyasova,,80,101
455,4,2:56.0,D. Hilliard misses 2-pt layup from 2 ft,,80,101
456,4,2:54.0,,Defensive rebound by F. Kaminsky,80,101
457,4,2:34.0,,T. Hansbrough makes 2-pt layup from 1 ft,80,103
458,4,2:20.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,83,103
459,4,1:58.0,,Shooting foul by J. Anthony (drawn by T. Hansbrough),83,103
460,4,1:58.0,,T. Hansbrough misses free throw 1 of 2,83,103
461,4,1:58.0,,Offensive rebound by Team,83,103
462,4,1:58.0,,T. Hansbrough misses free throw 2 of 2,83,103
463,4,1:55.0,,Offensive rebound by A. Harrison,83,103
464,4,1:44.0,,Turnover by A. Harrison (traveling),83,103
465,4,1:24.0,E. İlyasova misses 3-pt jump shot from 30 ft,,83,103
466,4,1:22.0,,Defensive rebound by T. Hansbrough,83,103
467,4,1:12.0,,F. Kaminsky misses 3-pt jump shot from 23 ft,83,103
468,4,1:10.0,Defensive rebound by E. İlyasova,,83,103
469,4,0:52.0,D. Hilliard misses 2-pt jump shot from 16 ft,,83,103
470,4,0:51.0,,Defensive rebound by Team,83,103
471,4,0:51.0,Loose ball foul by E. İlyasova (drawn by T. Hansbrough),,83,103
472,4,0:51.0,,T. Hansbrough makes free throw 1 of 2,83,104
473,4,0:51.0,,T. Hansbrough misses free throw 2 of 2,83,104
474,4,0:48.0,Defensive rebound by E. İlyasova,,83,104
475,4,0:28.0,Shooting foul by T. Daniels (drawn by D. Hilliard),,83,104
476,4,0:28.0,D. Hilliard misses free throw 1 of 2,,83,104
477,4,0:28.0,Offensive rebound by Team,,83,104
478,4,0:28.0,D. Hilliard makes free throw 2 of 2,,84,104
479,4,0:04.0,,Turnover by Team (shot clock),84,104
