,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
388,4,2:01.0,J. Richardson misses 3-pt jump shot from 24 ft,,81,96
389,4,2:01.0,,Defensive rebound by J. Valančiūnas,81,96
390,4,1:36.0,,D. DeRozan makes 3-pt jump shot from 25 ft (assist by K. Lowry),81,99
391,4,1:36.0,Miami full timeout,,81,99
392,4,1:36.0,,T. Ross enters the game for D. DeRozan,81,99
393,4,1:36.0,,D. Wright enters the game for K. Lowry,81,99
394,4,1:36.0,,A. Bennett enters the game for P. Patterson,81,99
395,4,1:36.0,J. Stokes enters the game for C. Bosh,,81,99
396,4,1:36.0,T. Johnson enters the game for D. Wade,,81,99
397,4,1:24.0,J. Winslow misses 2-pt dunk at rim (block by J. Valančiūnas),,81,99
398,4,1:22.0,Offensive rebound by T. Johnson,,81,99
399,4,1:15.0,T. Johnson misses 3-pt jump shot from 25 ft,,81,99
400,4,1:14.0,,Defensive rebound by J. Valančiūnas,81,99
401,4,0:58.0,,J. Valančiūnas misses 2-pt layup from 2 ft,81,99
402,4,0:58.0,Defensive rebound by J. Stokes,,81,99
403,4,0:36.0,J. Winslow misses 3-pt jump shot from 23 ft,,81,99
404,4,0:35.0,,Defensive rebound by A. Bennett,81,99
405,4,0:22.0,,D. Wright makes 2-pt layup at rim,81,101
