,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
396,4,4:00.0,E. Moore enters the game for D. McDermott,,93,94
397,4,3:47.0,,M. Ellis misses 2-pt jump shot from 16 ft,93,94
398,4,3:45.0,Defensive rebound by J. Butler,,93,94
399,4,3:31.0,Turnover by E. Moore (bad pass; steal by M. Ellis),,93,94
400,4,3:22.0,,S. Hill misses 3-pt jump shot from 23 ft,93,94
401,4,3:21.0,Defensive rebound by N. Mirotić,,93,94
402,4,3:16.0,Chicago full timeout,,93,94
403,4,3:08.0,Turnover by P. Gasol (bad pass; steal by P. George),,93,94
404,4,3:03.0,,G. Hill makes 2-pt layup at rim (assist by M. Ellis),93,96
405,4,2:44.0,E. Moore misses 3-pt jump shot from 23 ft,,93,96
406,4,2:43.0,,Defensive rebound by P. George,93,96
407,4,2:31.0,,M. Ellis misses 2-pt jump shot from 17 ft,93,96
408,4,2:30.0,Defensive rebound by N. Mirotić,,93,96
409,4,2:19.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by D. Rose),,96,96
410,4,1:58.0,,G. Hill misses 2-pt jump shot from 9 ft,96,96
411,4,1:57.0,,Offensive rebound by S. Hill,96,96
412,4,1:55.0,,S. Hill misses 2-pt layup at rim,96,96
413,4,1:53.0,,Offensive rebound by I. Mahinmi,96,96
414,4,1:41.0,,P. George misses 2-pt jump shot from 19 ft,96,96
415,4,1:40.0,Defensive rebound by Team,,96,96
416,4,1:28.0,N. Mirotić misses 3-pt jump shot from 26 ft,,96,96
417,4,1:28.0,,Defensive rebound by M. Ellis,96,96
418,4,1:10.0,,Turnover by P. George (bad pass),96,96
419,4,1:01.0,D. Rose misses 2-pt jump shot from 15 ft,,96,96
420,4,1:00.0,,Defensive rebound by P. George,96,96
421,4,0:54.0,,Indiana full timeout,96,96
422,4,0:54.0,,M. Turner enters the game for I. Mahinmi,96,96
423,4,0:41.0,,M. Turner misses 2-pt jump shot from 9 ft (block by P. Gasol),96,96
424,4,0:40.0,Defensive rebound by N. Mirotić,,96,96
425,4,0:21.0,P. Gasol misses 2-pt jump shot from 18 ft,,96,96
426,4,0:20.0,Offensive rebound by Team,,96,96
427,4,0:20.0,Chicago full timeout,,96,96
428,4,0:20.0,,I. Mahinmi enters the game for M. Turner,96,96
429,4,0:04.0,J. Butler makes 2-pt jump shot from 9 ft,,98,96
430,4,0:04.0,,Indiana full timeout,98,96
431,4,0:04.0,,C. Miles enters the game for I. Mahinmi,98,96
432,4,0:04.0,,M. Turner enters the game for S. Hill,98,96
433,4,0:02.0,,Personal foul by J. Butler,98,96
434,4,0:02.0,,Indiana full timeout,98,96
435,4,0:00.0,,C. Miles misses 3-pt jump shot from 28 ft,98,96
436,4,0:00.0,,Offensive rebound by Team,98,96
