,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
383,4,2:52.0,Z. LaVine misses 2-pt jump shot from 4 ft (block by D. Jordan),,83,93
384,4,2:51.0,,Defensive rebound by D. Jordan,83,93
385,4,2:42.0,,Shooting foul by G. Dieng (drawn by B. Griffin),83,93
386,4,2:42.0,,B. Griffin makes 2-pt layup from 2 ft,83,95
387,4,2:42.0,Minnesota full timeout,,83,95
388,4,2:42.0,K. Towns enters the game for N. Bjelica,,83,95
389,4,2:42.0,S. Muhammad enters the game for A. Miller,,83,95
390,4,2:42.0,,B. Griffin makes free throw 1 of 1,83,96
391,4,2:29.0,Personal foul by B. Griffin (drawn by G. Dieng),,83,96
392,4,2:29.0,G. Dieng makes free throw 1 of 2,,84,96
393,4,2:29.0,G. Dieng makes free throw 2 of 2,,85,96
394,4,2:29.0,,Personal take foul by K. Towns (drawn by D. Jordan),85,96
395,4,2:27.0,,Personal take foul by K. Towns (drawn by D. Jordan),85,96
396,4,2:27.0,,D. Jordan misses free throw 1 of 2,85,96
397,4,2:27.0,,Offensive rebound by Team,85,96
398,4,2:27.0,,D. Jordan makes free throw 2 of 2,85,97
399,4,2:18.0,K. Towns makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,88,97
400,4,2:14.0,,Personal take foul by Z. LaVine (drawn by D. Jordan),88,97
401,4,2:14.0,,D. Jordan makes free throw 1 of 2,88,98
402,4,2:14.0,,D. Jordan misses free throw 2 of 2,88,98
403,4,2:13.0,,Offensive rebound by L. Mbah a Moute,88,98
404,4,2:12.0,,Personal take foul by S. Muhammad (drawn by D. Jordan),88,98
405,4,2:12.0,,Violation by Team (delay of game),88,98
406,4,2:12.0,,D. Jordan makes free throw 1 of 2,88,99
407,4,2:12.0,,D. Jordan misses free throw 2 of 2,88,99
408,4,2:11.0,Defensive rebound by A. Wiggins,,88,99
409,4,2:07.0,Turnover by A. Wiggins (lost ball),,88,99
410,4,2:07.0,,Personal take foul by A. Wiggins (drawn by D. Jordan),88,99
411,4,2:07.0,,D. Jordan misses free throw 1 of 2,88,99
412,4,2:07.0,,Offensive rebound by Team,88,99
413,4,2:07.0,,D. Jordan misses free throw 2 of 2,88,99
414,4,2:06.0,Defensive rebound by Z. LaVine,,88,99
415,4,2:01.0,Shooting foul by D. Jordan (drawn by Z. LaVine),,88,99
416,4,2:01.0,Z. LaVine makes free throw 1 of 2,,89,99
417,4,2:01.0,Z. LaVine makes free throw 2 of 2,,90,99
418,4,1:44.0,,J. Redick misses 3-pt jump shot from 26 ft,90,99
419,4,1:43.0,Defensive rebound by K. Towns,,90,99
420,4,1:38.0,Z. LaVine misses 3-pt jump shot from 29 ft,,90,99
421,4,1:38.0,Offensive rebound by Team,,90,99
422,4,1:38.0,Personal foul by D. Jordan (drawn by G. Dieng),,90,99
423,4,1:38.0,,Technical foul by D. Jordan,90,99
424,4,1:38.0,Z. LaVine makes technical free throw,,91,99
425,4,1:38.0,G. Dieng makes free throw 1 of 2,,92,99
426,4,1:38.0,G. Dieng makes free throw 2 of 2,,93,99
427,4,1:22.0,,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),93,101
428,4,1:10.0,G. Dieng makes 2-pt jump shot from 20 ft,,95,101
429,4,0:52.0,,C. Paul makes 2-pt jump shot from 18 ft (assist by B. Griffin),95,103
430,4,0:45.0,A. Wiggins misses 3-pt jump shot from 27 ft,,95,103
431,4,0:44.0,,Defensive rebound by D. Jordan,95,103
432,4,0:41.0,,Personal block foul by Z. LaVine (drawn by C. Paul),95,103
433,4,0:41.0,,C. Paul makes free throw 1 of 2,95,104
434,4,0:41.0,,C. Paul makes free throw 2 of 2,95,105
435,4,0:33.0,Z. LaVine misses 2-pt jump shot from 5 ft,,95,105
436,4,0:31.0,Offensive rebound by G. Dieng,,95,105
437,4,0:29.0,G. Dieng makes 2-pt layup from 1 ft,,97,105
438,4,0:14.0,,Personal foul by G. Dieng (drawn by C. Paul),97,105
439,4,0:14.0,,C. Paul makes free throw 1 of 2,97,106
440,4,0:14.0,,C. Paul makes free throw 2 of 2,97,107
441,4,0:07.0,Z. LaVine makes 2-pt layup from 1 ft,,99,107
