,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
390,4,6:11.0,,G. Dragić enters the game for M. Chalmers,85,78
391,4,6:11.0,K. Bazemore enters the game for J. Teague,,85,78
392,4,6:11.0,,Miami full timeout,85,78
393,4,6:11.0,J. Teague enters the game for A. Horford,,85,78
394,4,6:11.0,T. Splitter enters the game for J. Holiday,,85,78
395,4,5:57.0,,Turnover by T. Johnson (bad pass; steal by K. Korver),85,78
396,4,5:55.0,Turnover by K. Korver (bad pass; steal by T. Johnson),,85,78
397,4,5:53.0,,C. Bosh misses 3-pt jump shot from 24 ft,85,78
398,4,5:52.0,,Offensive rebound by Team,85,78
399,4,5:52.0,Loose ball foul by P. Millsap (drawn by C. Andersen),,85,78
400,4,5:35.0,,J. Winslow misses 3-pt jump shot from 24 ft,85,78
401,4,5:34.0,Defensive rebound by K. Bazemore,,85,78
402,4,5:18.0,P. Millsap misses 3-pt jump shot from 24 ft,,85,78
403,4,5:17.0,,Defensive rebound by C. Andersen,85,78
404,4,5:04.0,,J. Winslow makes 2-pt layup from 1 ft (assist by G. Dragić),85,80
405,4,4:50.0,J. Teague misses 2-pt jump shot from 5 ft,,85,80
406,4,4:49.0,,Defensive rebound by C. Andersen,85,80
407,4,4:38.0,,Turnover by J. Winslow (step out of bounds),85,80
408,4,4:38.0,,H. Whiteside enters the game for C. Andersen,85,80
409,4,4:38.0,,M. Chalmers enters the game for T. Johnson,85,80
410,4,4:38.0,A. Horford enters the game for T. Splitter,,85,80
411,4,4:22.0,P. Millsap makes 2-pt layup from 1 ft (assist by A. Horford),,87,80
412,4,4:22.0,Shooting foul by J. Winslow (drawn by P. Millsap),,87,80
413,4,4:22.0,P. Millsap misses free throw 1 of 1,,87,80
414,4,4:21.0,,Defensive rebound by H. Whiteside,87,80
415,4,4:12.0,,Turnover by G. Dragić (bad pass; steal by K. Bazemore),87,80
416,4,4:12.0,Personal foul by C. Bosh (drawn by P. Millsap),,87,80
417,4,4:12.0,,D. Wade enters the game for J. Winslow,87,80
418,4,4:01.0,P. Millsap makes 2-pt hook shot from 5 ft (assist by K. Bazemore),,89,80
419,4,4:01.0,,Violation by H. Whiteside (def goaltending),89,80
420,4,3:48.0,,D. Wade makes 2-pt jump shot from 16 ft,89,82
421,4,3:41.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,91,82
422,4,3:20.0,,G. Dragić misses 3-pt jump shot from 24 ft,91,82
423,4,3:19.0,Defensive rebound by K. Bazemore,,91,82
424,4,3:04.0,J. Teague makes 2-pt jump shot from 8 ft,,93,82
425,4,3:04.0,,Miami full timeout,93,82
426,4,2:55.0,,D. Wade makes 2-pt layup from 2 ft,93,84
427,4,2:55.0,,Shooting foul by K. Korver (drawn by D. Wade),93,84
428,4,2:55.0,,D. Wade misses free throw 1 of 1,93,84
429,4,2:54.0,Defensive rebound by A. Horford,,93,84
430,4,2:36.0,K. Korver misses 2-pt jump shot from 16 ft,,93,84
431,4,2:35.0,,Defensive rebound by C. Bosh,93,84
432,4,2:13.0,,C. Bosh misses 3-pt jump shot from 24 ft,93,84
433,4,2:12.0,Defensive rebound by K. Korver,,93,84
434,4,1:59.0,P. Millsap misses 3-pt jump shot from 24 ft,,93,84
435,4,1:58.0,Offensive rebound by J. Teague,,93,84
436,4,1:52.0,J. Teague makes 2-pt layup from 1 ft,,95,84
437,4,1:37.0,,C. Bosh misses 2-pt jump shot from 5 ft,95,84
438,4,1:36.0,,Offensive rebound by H. Whiteside,95,84
439,4,1:35.0,,H. Whiteside makes 2-pt dunk at rim,95,86
440,4,1:16.0,A. Horford misses 2-pt jump shot from 9 ft,,95,86
441,4,1:15.0,,Defensive rebound by G. Dragić,95,86
442,4,1:09.0,,D. Wade misses 2-pt layup from 1 ft,95,86
443,4,1:08.0,Defensive rebound by K. Bazemore,,95,86
444,4,0:58.0,Turnover by A. Horford (bad pass),,95,86
445,4,0:58.0,T. Splitter enters the game for A. Horford,,95,86
446,4,0:50.0,,G. Dragić makes 2-pt layup from 2 ft (assist by M. Chalmers),95,88
447,4,0:42.0,Personal foul by M. Chalmers (drawn by J. Teague),,95,88
448,4,0:25.0,J. Teague misses 2-pt jump shot from 9 ft,,95,88
449,4,0:23.0,,Defensive rebound by H. Whiteside,95,88
450,4,0:17.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),95,90
451,4,0:13.0,Personal foul by C. Bosh (drawn by J. Teague),,95,90
452,4,0:13.0,J. Teague makes free throw 1 of 2,,96,90
453,4,0:13.0,J. Teague misses free throw 2 of 2,,96,90
454,4,0:13.0,,Defensive rebound by H. Whiteside,96,90
455,4,0:13.0,,Miami full timeout,96,90
456,4,0:13.0,J. Holiday enters the game for T. Splitter,,96,90
457,4,0:13.0,,L. Deng enters the game for H. Whiteside,96,90
458,4,0:11.0,,M. Chalmers misses 3-pt jump shot from 23 ft,96,90
459,4,0:10.0,,Offensive rebound by C. Bosh,96,90
460,4,0:09.0,,C. Bosh makes 2-pt layup from 1 ft,96,92
461,4,0:09.0,Atlanta full timeout,,96,92
462,4,0:09.0,A. Horford enters the game for J. Holiday,,96,92
463,4,0:09.0,,T. Johnson enters the game for G. Dragić,96,92
464,4,0:08.0,Personal foul by T. Johnson (drawn by J. Teague),,96,92
465,4,0:08.0,J. Teague makes free throw 1 of 2,,97,92
466,4,0:08.0,J. Teague makes free throw 2 of 2,,98,92
467,4,0:08.0,,Miami full timeout,98,92
468,4,0:08.0,J. Holiday enters the game for A. Horford,,98,92
469,4,0:08.0,D. Schröder enters the game for K. Korver,,98,92
470,4,0:08.0,,G. Dragić enters the game for T. Johnson,98,92
471,4,0:01.0,,M. Chalmers misses 3-pt jump shot from 25 ft,98,92
472,4,0:01.0,Defensive rebound by J. Teague,,98,92
