,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW YORK_ACTION,OKLAHOMA CITY_SCORE,NEW YORK_SCORE
382,4,5:33.0,,Personal foul by R. Westbrook (drawn by L. Thomas),101,104
383,4,5:16.0,,A. Afflalo misses 3-pt jump shot from 25 ft,101,104
384,4,5:14.0,,Offensive rebound by Team,101,104
385,4,5:12.0,,New York full timeout,101,104
386,4,4:53.0,,K. Porziņģis misses 2-pt jump shot from 4 ft,101,104
387,4,4:52.0,Defensive rebound by K. Durant,,101,104
388,4,4:41.0,K. Durant misses 2-pt jump shot from 15 ft,,101,104
389,4,4:39.0,,Defensive rebound by D. Williams,101,104
390,4,4:29.0,,Turnover by A. Afflalo (offensive foul),101,104
391,4,4:29.0,,Offensive foul by A. Afflalo (drawn by R. Westbrook),101,104
392,4,4:29.0,D. Waiters enters the game for C. Payne,,101,104
393,4,4:19.0,Personal foul by A. Afflalo (drawn by R. Westbrook),,101,104
394,4,4:19.0,,J. Grant enters the game for A. Afflalo,101,104
395,4,4:17.0,Shooting foul by L. Thomas (drawn by K. Durant),,101,104
396,4,4:17.0,K. Durant makes free throw 1 of 3,,102,104
397,4,4:17.0,K. Durant makes free throw 2 of 3,,103,104
398,4,4:17.0,K. Durant makes free throw 3 of 3,,104,104
399,4,4:06.0,,Turnover by J. Grant (bad pass),104,104
400,4,3:55.0,R. Westbrook misses 2-pt layup from 2 ft (block by K. Porziņģis),,104,104
401,4,3:53.0,,Defensive rebound by K. Porziņģis,104,104
402,4,3:50.0,,L. Galloway misses 2-pt layup from 1 ft,104,104
403,4,3:48.0,Defensive rebound by D. Waiters,,104,104
404,4,3:40.0,Turnover by D. Waiters (lost ball; steal by D. Williams),,104,104
405,4,3:21.0,,D. Williams misses 2-pt jump shot from 7 ft,104,104
406,4,3:20.0,Defensive rebound by S. Ibaka,,104,104
407,4,3:13.0,,A. Afflalo enters the game for J. Grant,104,104
408,4,2:59.0,K. Durant makes 2-pt dunk at rim,,106,104
409,4,2:36.0,,L. Galloway makes 2-pt layup from 2 ft (assist by K. Porziņģis),106,106
410,4,2:16.0,K. Durant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,109,106
411,4,1:50.0,,L. Galloway makes 3-pt jump shot from 25 ft,109,109
412,4,1:50.0,Oklahoma City full timeout,,109,109
413,4,1:36.0,K. Durant misses 2-pt jump shot from 17 ft,,109,109
414,4,1:34.0,,Defensive rebound by D. Williams,109,109
415,4,1:28.0,,New York full timeout,109,109
416,4,1:13.0,,K. Porziņģis makes 2-pt layup from 1 ft,109,111
417,4,1:03.0,Turnover by R. Westbrook (bad pass; steal by L. Galloway),,109,111
418,4,0:59.0,,D. Williams makes 2-pt layup at rim (assist by L. Galloway),109,113
419,4,0:59.0,Oklahoma City full timeout,,109,113
420,4,0:52.0,K. Durant misses 2-pt layup from 1 ft,,109,113
421,4,0:50.0,Offensive rebound by S. Ibaka,,109,113
422,4,0:49.0,S. Ibaka makes 2-pt hook shot from 5 ft,,111,113
423,4,0:43.0,,New York full timeout,111,113
424,4,0:27.0,,A. Afflalo misses 2-pt jump shot from 11 ft,111,113
425,4,0:25.0,Defensive rebound by S. Ibaka,,111,113
426,4,0:16.0,K. Durant makes 2-pt jump shot from 13 ft (assist by R. Westbrook),,113,113
427,4,0:16.0,,New York full timeout,113,113
428,4,0:01.0,,A. Afflalo misses 2-pt jump shot from 13 ft,113,113
429,4,0:00.0,,Offensive rebound by Team,113,113
430,1OT,4:50.0,R. Westbrook makes 2-pt layup from 2 ft,,115,113
431,1OT,4:31.0,,A. Afflalo misses 2-pt jump shot from 5 ft,115,113
432,1OT,4:29.0,Defensive rebound by S. Ibaka,,115,113
433,1OT,4:15.0,R. Westbrook misses 2-pt layup from 1 ft (block by K. Porziņģis),,115,113
434,1OT,4:14.0,Offensive rebound by S. Adams,,115,113
435,1OT,4:10.0,R. Westbrook misses 2-pt jump shot from 13 ft,,115,113
436,1OT,4:08.0,Offensive rebound by R. Westbrook,,115,113
437,1OT,4:00.0,K. Durant misses 3-pt jump shot from 24 ft,,115,113
438,1OT,3:58.0,,Defensive rebound by L. Galloway,115,113
439,1OT,3:53.0,,Shooting foul by K. Durant (drawn by K. Porziņģis),115,113
440,1OT,3:53.0,,K. Porziņģis makes free throw 1 of 2,115,114
441,1OT,3:53.0,,J. Grant enters the game for A. Afflalo,115,114
442,1OT,3:53.0,,K. Porziņģis misses free throw 2 of 2,115,114
443,1OT,3:51.0,Defensive rebound by K. Durant,,115,114
444,1OT,3:42.0,K. Durant makes 2-pt jump shot from 4 ft (assist by R. Westbrook),,117,114
445,1OT,3:25.0,,L. Galloway misses 2-pt jump shot from 16 ft,117,114
446,1OT,3:23.0,Defensive rebound by K. Durant,,117,114
447,1OT,3:20.0,Shooting foul by L. Thomas (drawn by K. Durant),,117,114
448,1OT,3:20.0,K. Durant misses free throw 1 of 2,,117,114
449,1OT,3:20.0,Offensive rebound by Team,,117,114
450,1OT,3:20.0,,A. Afflalo enters the game for J. Grant,117,114
451,1OT,3:20.0,K. Durant makes free throw 2 of 2,,118,114
452,1OT,2:57.0,,Shooting foul by D. Waiters (drawn by A. Afflalo),118,114
453,1OT,2:57.0,,A. Afflalo makes free throw 1 of 2,118,115
454,1OT,2:57.0,,A. Afflalo makes free throw 2 of 2,118,116
455,1OT,2:45.0,K. Durant misses 2-pt jump shot from 6 ft,,118,116
456,1OT,2:43.0,Offensive rebound by S. Adams,,118,116
457,1OT,2:43.0,S. Adams misses 2-pt layup from 1 ft,,118,116
458,1OT,2:42.0,Offensive rebound by S. Ibaka,,118,116
459,1OT,2:41.0,S. Ibaka makes 2-pt layup at rim,,120,116
460,1OT,2:21.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,120,116
461,1OT,2:19.0,Defensive rebound by R. Westbrook,,120,116
462,1OT,2:07.0,S. Ibaka misses 2-pt jump shot from 17 ft,,120,116
463,1OT,2:05.0,,Defensive rebound by L. Galloway,120,116
464,1OT,1:43.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by D. Williams),120,119
465,1OT,1:43.0,Oklahoma City full timeout,,120,119
466,1OT,1:43.0,,K. Séraphin enters the game for K. Porziņģis,120,119
467,1OT,1:30.0,K. Durant misses 3-pt jump shot from 24 ft,,120,119
468,1OT,1:28.0,,Defensive rebound by L. Thomas,120,119
469,1OT,1:12.0,,A. Afflalo misses 2-pt layup from 1 ft,120,119
470,1OT,1:10.0,Defensive rebound by S. Adams,,120,119
471,1OT,1:04.0,R. Westbrook makes 2-pt jump shot from 12 ft,,122,119
472,1OT,1:04.0,,New York full timeout,122,119
473,1OT,1:04.0,,K. Porziņģis enters the game for K. Séraphin,122,119
474,1OT,0:48.0,,D. Williams misses 2-pt layup from 1 ft (block by S. Ibaka),122,119
475,1OT,0:45.0,Defensive rebound by K. Durant,,122,119
476,1OT,0:35.0,Turnover by K. Durant (bad pass),,122,119
477,1OT,0:27.0,,Shooting foul by R. Westbrook (drawn by L. Galloway),122,119
478,1OT,0:27.0,,L. Galloway misses free throw 1 of 2,122,119
479,1OT,0:27.0,,Offensive rebound by Team,122,119
480,1OT,0:27.0,A. Morrow enters the game for S. Adams,,122,119
481,1OT,0:27.0,,L. Galloway makes free throw 2 of 2,122,120
482,1OT,0:27.0,Oklahoma City full timeout,,122,120
483,1OT,0:27.0,,J. Grant enters the game for A. Afflalo,122,120
484,1OT,0:27.0,Oklahoma City full timeout,,122,120
485,1OT,0:26.0,Personal take foul by L. Galloway (drawn by R. Westbrook),,122,120
486,1OT,0:25.0,Personal foul by L. Thomas (drawn by K. Durant),,122,120
487,1OT,0:25.0,K. Durant makes free throw 1 of 2,,123,120
488,1OT,0:25.0,S. Adams enters the game for A. Morrow,,123,120
489,1OT,0:25.0,K. Durant makes free throw 2 of 2,,124,120
490,1OT,0:25.0,,New York full timeout,124,120
491,1OT,0:25.0,,A. Afflalo enters the game for J. Grant,124,120
492,1OT,0:19.0,,A. Afflalo makes 2-pt layup from 1 ft,124,122
493,1OT,0:15.0,Personal take foul by L. Thomas (drawn by K. Durant),,124,122
494,1OT,0:15.0,,R. Lopez enters the game for L. Thomas,124,122
495,1OT,0:15.0,K. Durant makes free throw 1 of 2,,125,122
496,1OT,0:15.0,K. Durant makes free throw 2 of 2,,126,122
497,1OT,0:15.0,,New York full timeout,126,122
498,1OT,0:15.0,,S. Vujačić enters the game for R. Lopez,126,122
499,1OT,0:10.0,,A. Afflalo misses 3-pt jump shot from 25 ft,126,122
500,1OT,0:08.0,Defensive rebound by S. Ibaka,,126,122
501,1OT,0:07.0,Personal take foul by K. Porziņģis (drawn by S. Ibaka),,126,122
502,1OT,0:07.0,S. Ibaka makes free throw 1 of 2,,127,122
503,1OT,0:07.0,S. Ibaka makes free throw 2 of 2,,128,122
504,1OT,0:02.0,,L. Galloway misses 3-pt jump shot from 26 ft,128,122
505,1OT,0:00.0,,Offensive rebound by Team,128,122
