,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
383,4,2:53.0,S. Kilpatrick misses 2-pt jump shot from 5 ft,,83,103
384,4,2:51.0,,Defensive rebound by K. O'Quinn,83,103
385,4,2:37.0,,L. Galloway misses 3-pt jump shot from 25 ft,83,103
386,4,2:35.0,Defensive rebound by C. McCullough,,83,103
387,4,2:28.0,M. Brown misses 2-pt jump shot from 9 ft,,83,103
388,4,2:26.0,,Defensive rebound by A. Afflalo,83,103
389,4,2:24.0,,Turnover by A. Afflalo (dbl dribble),83,103
390,4,2:24.0,,New York full timeout,83,103
391,4,2:24.0,,J. Grant enters the game for A. Afflalo,83,103
392,4,2:08.0,M. Brown misses 3-pt jump shot from 25 ft,,83,103
393,4,2:06.0,,Defensive rebound by C. Early,83,103
394,4,1:56.0,,K. O'Quinn makes 2-pt jump shot from 16 ft (assist by L. Galloway),83,105
395,4,1:44.0,S. Kilpatrick misses 2-pt layup from 1 ft,,83,105
396,4,1:42.0,Offensive rebound by Team,,83,105
397,4,1:39.0,W. Ellington misses 2-pt jump shot from 12 ft (block by L. Galloway),,83,105
398,4,1:38.0,Offensive rebound by H. Sims,,83,105
399,4,1:37.0,Shooting foul by C. Early (drawn by H. Sims),,83,105
400,4,1:37.0,H. Sims misses free throw 1 of 2,,83,105
401,4,1:37.0,Offensive rebound by Team,,83,105
402,4,1:37.0,H. Sims makes free throw 2 of 2,,84,105
403,4,1:26.0,,J. Grant misses 2-pt layup from 1 ft,84,105
404,4,1:23.0,Defensive rebound by H. Sims,,84,105
405,4,1:19.0,Shooting foul by K. Séraphin (drawn by M. Brown),,84,105
406,4,1:19.0,M. Brown makes 2-pt layup from 1 ft (assist by W. Ellington),,86,105
407,4,1:19.0,,Technical foul by K. Séraphin,86,105
408,4,1:19.0,M. Brown makes technical free throw,,87,105
409,4,1:19.0,M. Brown misses free throw 1 of 1,,87,105
410,4,1:18.0,,Defensive rebound by K. Séraphin,87,105
411,4,1:06.0,,J. Grant misses 2-pt jump shot from 14 ft,87,105
412,4,1:04.0,Defensive rebound by S. Kilpatrick,,87,105
413,4,1:00.0,S. Kilpatrick makes 2-pt layup at rim,,89,105
414,4,0:47.0,,C. Early misses 2-pt jump shot from 20 ft,89,105
415,4,0:44.0,Defensive rebound by C. McCullough,,89,105
416,4,0:37.0,C. McCullough misses 3-pt jump shot from 25 ft,,89,105
417,4,0:35.0,,Defensive rebound by K. O'Quinn,89,105
418,4,0:12.0,,K. Séraphin misses 3-pt jump shot from 25 ft,89,105
419,4,0:10.0,Defensive rebound by S. Kilpatrick,,89,105
420,4,0:05.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,89,105
421,4,0:01.0,Offensive rebound by Team,,89,105
422,4,0:00.0,M. Brown makes 2-pt layup from 1 ft (assist by S. Kilpatrick),,91,105
