,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
393,4,7:17.0,J. Hill misses 2-pt layup from 2 ft (block by T. Gibson),,84,88
394,4,7:16.0,,Defensive rebound by J. Noah,84,88
395,4,7:09.0,,P. Gasol enters the game for J. Noah,84,88
396,4,7:02.0,,Shooting foul by M. Ellis (drawn by D. Rose),84,88
397,4,7:02.0,,D. Rose misses free throw 1 of 2,84,88
398,4,7:02.0,,Offensive rebound by Team,84,88
399,4,7:02.0,,D. Rose makes free throw 2 of 2,84,89
400,4,6:48.0,P. George misses 2-pt jump shot from 19 ft,,84,89
401,4,6:45.0,Offensive rebound by M. Ellis,,84,89
402,4,6:42.0,Turnover by P. George (bad pass; steal by E. Moore),,84,89
403,4,6:28.0,,E. Moore misses 3-pt jump shot from 25 ft,84,89
404,4,6:27.0,Defensive rebound by J. Hill,,84,89
405,4,6:09.0,M. Ellis misses 2-pt jump shot from 21 ft,,84,89
406,4,6:08.0,,Defensive rebound by P. Gasol,84,89
407,4,5:54.0,,J. Butler misses 2-pt layup from 2 ft,84,89
408,4,5:53.0,,Offensive rebound by P. Gasol,84,89
409,4,5:53.0,,P. Gasol misses 2-pt jump shot from 1 ft,84,89
410,4,5:53.0,,Offensive rebound by P. Gasol,84,89
411,4,5:53.0,,Shooting foul by L. Allen (drawn by T. Gibson),84,89
412,4,5:53.0,,Chicago full timeout,84,89
413,4,5:53.0,,K. Hinrich enters the game for D. Rose,84,89
414,4,5:53.0,I. Mahinmi enters the game for L. Allen,,84,89
415,4,5:53.0,,T. Gibson makes free throw 1 of 2,84,90
416,4,5:53.0,,T. Gibson makes free throw 2 of 2,84,91
417,4,5:38.0,Turnover by M. Ellis (traveling),,84,91
418,4,5:12.0,,J. Butler misses 2-pt jump shot from 22 ft,84,91
419,4,5:11.0,Defensive rebound by I. Mahinmi,,84,91
420,4,4:56.0,Shooting foul by P. Gasol (drawn by M. Ellis),,84,91
421,4,4:56.0,M. Ellis makes free throw 1 of 2,,85,91
422,4,4:56.0,M. Ellis makes free throw 2 of 2,,86,91
423,4,4:43.0,,J. Butler misses 2-pt jump shot from 19 ft,86,91
424,4,4:42.0,,Offensive rebound by T. Gibson,86,91
425,4,4:42.0,,T. Gibson misses 2-pt jump shot from 1 ft,86,91
426,4,4:42.0,,Offensive rebound by Team,86,91
427,4,4:42.0,,Personal foul by I. Mahinmi (drawn by J. Butler),86,91
428,4,4:29.0,,P. Gasol misses 2-pt jump shot from 8 ft (block by I. Mahinmi),86,91
429,4,4:26.0,Defensive rebound by P. George,,86,91
430,4,4:24.0,Personal foul by K. Hinrich (drawn by M. Ellis),,86,91
431,4,4:18.0,Shooting foul by J. Butler (drawn by P. George),,86,91
432,4,4:18.0,P. George makes free throw 1 of 2,,87,91
433,4,4:18.0,P. George misses free throw 2 of 2,,87,91
434,4,4:17.0,,Defensive rebound by Team,87,91
435,4,4:09.0,,Personal foul by M. Ellis (drawn by K. Hinrich),87,91
436,4,4:09.0,,K. Hinrich makes free throw 1 of 2,87,92
437,4,4:09.0,,T. Snell enters the game for E. Moore,87,92
438,4,4:09.0,,K. Hinrich makes free throw 2 of 2,87,93
439,4,3:53.0,P. George makes 2-pt layup at rim,,89,93
440,4,3:29.0,,K. Hinrich misses 2-pt jump shot from 15 ft,89,93
441,4,3:27.0,Defensive rebound by P. George,,89,93
442,4,3:19.0,P. George makes 2-pt layup from 1 ft,,91,93
443,4,2:54.0,,T. Gibson misses 2-pt jump shot from 12 ft,91,93
444,4,2:53.0,Defensive rebound by P. George,,91,93
445,4,2:40.0,P. George misses 2-pt jump shot from 14 ft,,91,93
446,4,2:40.0,Offensive rebound by Team,,91,93
447,4,2:40.0,,Chicago full timeout,91,93
448,4,2:40.0,L. Allen enters the game for J. Hill,,91,93
449,4,2:33.0,M. Ellis makes 2-pt layup from 1 ft,,93,93
450,4,2:11.0,,P. Gasol misses 2-pt jump shot from 17 ft,93,93
451,4,2:11.0,,Offensive rebound by Team,93,93
452,4,2:01.0,,Shooting foul by I. Mahinmi (drawn by P. Gasol),93,93
453,4,2:01.0,,P. Gasol misses free throw 1 of 2,93,93
454,4,2:01.0,,Offensive rebound by Team,93,93
455,4,2:01.0,,E. Moore enters the game for K. Hinrich,93,93
456,4,2:01.0,,P. Gasol makes free throw 2 of 2,93,94
457,4,1:42.0,C. Miles misses 3-pt jump shot from 24 ft,,93,94
458,4,1:41.0,,Defensive rebound by J. Butler,93,94
459,4,1:24.0,,J. Butler makes 2-pt jump shot from 14 ft,93,96
460,4,1:08.0,L. Allen misses 2-pt jump shot from 20 ft,,93,96
461,4,1:08.0,Offensive rebound by I. Mahinmi,,93,96
462,4,1:08.0,Personal foul by T. Gibson (drawn by I. Mahinmi),,93,96
463,4,1:08.0,I. Mahinmi misses free throw 1 of 2,,93,96
464,4,1:08.0,Offensive rebound by Team,,93,96
465,4,1:08.0,I. Mahinmi misses free throw 2 of 2,,93,96
466,4,1:04.0,,Defensive rebound by T. Snell,93,96
467,4,1:02.0,Offensive charge foul by T. Snell (drawn by P. George),,93,96
468,4,1:02.0,,Turnover by T. Snell (offensive foul),93,96
469,4,1:02.0,Indiana full timeout,,93,96
470,4,1:02.0,,J. Noah enters the game for P. Gasol,93,96
471,4,0:46.0,M. Ellis makes 2-pt layup from 1 ft,,95,96
472,4,0:31.0,,Chicago full timeout,95,96
473,4,0:31.0,,P. Gasol enters the game for J. Noah,95,96
474,4,0:25.0,,J. Butler misses 2-pt layup from 2 ft,95,96
475,4,0:24.0,Defensive rebound by L. Allen,,95,96
476,4,0:05.0,Indiana full timeout,,95,96
477,4,0:05.0,,J. Noah enters the game for P. Gasol,95,96
478,4,0:01.0,P. George misses 2-pt jump shot from 8 ft (block by J. Butler),,95,96
479,4,0:00.0,,Defensive rebound by J. Noah,95,96
