,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
381,4,1:03.0,N. Powell makes 2-pt dunk at rim (assist by D. Wright),,101,112
382,4,0:55.0,,Personal foul by L. Nogueira (drawn by S. Blake),101,112
383,4,0:55.0,,S. Blake makes free throw 1 of 2,101,113
384,4,0:55.0,,S. Blake makes free throw 2 of 2,101,114
385,4,0:44.0,T. Ross misses 3-pt jump shot from 25 ft,,101,114
386,4,0:42.0,Offensive rebound by L. Nogueira,,101,114
387,4,0:32.0,,Violation by D. Hilliard (kicked ball),101,114
388,4,0:27.0,N. Powell misses 3-pt jump shot from 26 ft,,101,114
389,4,0:26.0,,Defensive rebound by J. Harper,101,114
390,4,0:02.0,,Turnover by Team (shot clock),101,114
