,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
386,4,2:47.0,Defensive rebound by L. Nogueira,,96,114
387,4,2:32.0,J. Johnson misses 2-pt jump shot from 10 ft,,96,114
388,4,2:31.0,,Defensive rebound by J. Smith,96,114
389,4,2:21.0,,J. Smith misses 3-pt jump shot from 24 ft,96,114
390,4,2:18.0,,Offensive rebound by K. Love,96,114
391,4,2:18.0,,K. Love misses 2-pt layup from 1 ft,96,114
392,4,2:16.0,,Offensive rebound by K. Love,96,114
393,4,2:08.0,,I. Shumpert misses 2-pt layup from 2 ft,96,114
394,4,2:05.0,,Offensive rebound by T. Mozgov,96,114
395,4,2:01.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),96,117
396,4,1:46.0,,J. Jones enters the game for K. Love,96,117
397,4,1:46.0,,J. Cunningham enters the game for J. Smith,96,117
398,4,1:39.0,D. Wright makes 2-pt jump shot from 7 ft,,98,117
399,4,1:19.0,,Turnover by T. Mozgov (lost ball; steal by L. Nogueira),98,117
400,4,1:10.0,L. Nogueira makes 2-pt dunk at rim (assist by D. Wright),,100,117
401,4,0:54.0,,M. Dellavedova makes 2-pt layup from 1 ft,100,119
402,4,0:45.0,D. Wright misses 2-pt jump shot from 19 ft,,100,119
403,4,0:43.0,Offensive rebound by N. Powell,,100,119
404,4,0:40.0,P. Patterson misses 3-pt jump shot from 25 ft,,100,119
405,4,0:39.0,,Defensive rebound by Team,100,119
406,4,0:26.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by I. Shumpert),100,122
407,4,0:07.0,J. Johnson misses 2-pt layup from 2 ft,,100,122
408,4,0:06.0,,Defensive rebound by T. Mozgov,100,122
