,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PHOENIX_ACTION,MILWAUKEE_SCORE,PHOENIX_SCORE
386,4,5:49.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Henson),,85,86
387,4,5:29.0,,T. Warren misses 2-pt jump shot from 13 ft,85,86
388,4,5:29.0,Defensive rebound by J. Parker,,85,86
389,4,5:07.0,R. Vaughn makes 3-pt jump shot from 23 ft (assist by J. Parker),,88,86
390,4,4:50.0,,E. Bledsoe makes 2-pt jump shot from 6 ft,88,88
391,4,4:30.0,O. Mayo misses 3-pt jump shot from 25 ft,,88,88
392,4,4:29.0,,Defensive rebound by Team,88,88
393,4,4:29.0,,P. Tucker enters the game for T. Warren,88,88
394,4,4:20.0,,Turnover by T. Chandler (bad pass),88,88
395,4,4:20.0,,B. Knight enters the game for R. Price,88,88
396,4,4:20.0,G. Monroe enters the game for J. Henson,,88,88
397,4,4:03.0,K. Middleton makes 2-pt layup at rim,,90,88
398,4,3:40.0,,B. Knight misses 2-pt jump shot from 13 ft,90,88
399,4,3:36.0,Defensive rebound by G. Monroe,,90,88
400,4,3:22.0,Turnover by K. Middleton (bad pass),,90,88
401,4,3:13.0,,Offensive foul by T. Chandler (drawn by O. Mayo),90,88
402,4,3:13.0,,Turnover by T. Chandler (offensive foul),90,88
403,4,3:00.0,K. Middleton makes 2-pt jump shot from 22 ft (assist by G. Monroe),,92,88
404,4,2:48.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by B. Knight),92,91
405,4,2:24.0,K. Middleton misses 3-pt jump shot from 26 ft,,92,91
406,4,2:24.0,,Defensive rebound by T. Chandler,92,91
407,4,2:18.0,Milwaukee full timeout,,92,91
408,4,2:00.0,,B. Knight makes 2-pt jump shot from 4 ft,92,93
409,4,1:49.0,Shooting foul by T. Chandler (drawn by G. Monroe),,92,93
410,4,1:49.0,G. Monroe makes free throw 1 of 2,,93,93
411,4,1:49.0,M. Carter-Williams enters the game for R. Vaughn,,93,93
412,4,1:49.0,G. Monroe misses free throw 2 of 2,,93,93
413,4,1:49.0,,Defensive rebound by P. Tucker,93,93
414,4,1:32.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,93,95
415,4,1:13.0,M. Carter-Williams makes 2-pt jump shot from 6 ft (assist by O. Mayo),,95,95
416,4,0:55.0,,B. Knight misses 2-pt jump shot from 19 ft,95,95
417,4,0:55.0,,Offensive rebound by P. Tucker,95,95
418,4,0:36.0,,E. Bledsoe misses 2-pt layup at rim (block by O. Mayo),95,95
419,4,0:34.0,Defensive rebound by Team,,95,95
420,4,0:21.0,G. Monroe makes 2-pt layup at rim,,97,95
421,4,0:21.0,,Phoenix full timeout,97,95
422,4,0:21.0,,M. Teletović enters the game for T. Chandler,97,95
423,4,0:21.0,J. Henson enters the game for J. Parker,,97,95
424,4,0:21.0,J. O'Bryant enters the game for G. Monroe,,97,95
425,4,0:08.0,,E. Bledsoe misses 2-pt jump shot from 3 ft (block by M. Carter-Williams),97,95
426,4,0:06.0,Defensive rebound by M. Carter-Williams,,97,95
427,4,0:05.0,Personal take foul by J. Leuer (drawn by K. Middleton),,97,95
428,4,0:05.0,K. Middleton makes free throw 1 of 2,,98,95
429,4,0:05.0,,T. Chandler enters the game for M. Teletović,98,95
430,4,0:05.0,,A. Len enters the game for J. Leuer,98,95
431,4,0:05.0,K. Middleton makes free throw 2 of 2,,99,95
432,4,0:05.0,,Phoenix full timeout,99,95
433,4,0:05.0,,J. Leuer enters the game for P. Tucker,99,95
434,4,0:05.0,,D. Booker enters the game for T. Chandler,99,95
435,4,0:05.0,,M. Teletović enters the game for A. Len,99,95
436,4,0:05.0,,Turnover by E. Bledsoe (bad pass),99,95
437,4,0:04.0,Personal take foul by D. Booker (drawn by K. Middleton),,99,95
438,4,0:04.0,K. Middleton makes free throw 1 of 2,,100,95
439,4,0:04.0,K. Middleton makes free throw 2 of 2,,101,95
440,4,0:00.0,,E. Bledsoe misses 3-pt jump shot from 38 ft,101,95
441,4,0:00.0,,Offensive rebound by Team,101,95
