,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
382,4,7:23.0,J. Bayless misses 3-pt jump shot from 24 ft,,73,100
383,4,7:22.0,,Defensive rebound by J. Hill,73,100
384,4,7:15.0,,C. Budinger misses 2-pt jump shot from 14 ft,73,100
385,4,7:14.0,,Offensive rebound by J. Hill,73,100
386,4,6:55.0,,J. Hill makes 2-pt jump shot from 16 ft,73,102
387,4,6:38.0,C. Copeland misses 3-pt jump shot from 24 ft,,73,102
388,4,6:37.0,,Defensive rebound by Team,73,102
389,4,6:22.0,,C. Budinger makes 3-pt jump shot from 24 ft (assist by R. Stuckey),73,105
390,4,6:08.0,Turnover by J. Bayless (bad pass; steal by R. Stuckey),,73,105
391,4,6:04.0,,R. Stuckey makes 2-pt layup at rim,73,107
392,4,5:48.0,G. Vásquez makes 2-pt jump shot from 18 ft (assist by M. Plumlee),,75,107
393,4,5:32.0,,L. Allen misses 2-pt jump shot from 16 ft,75,107
394,4,5:31.0,Defensive rebound by J. Bayless,,75,107
395,4,5:20.0,M. Plumlee misses 2-pt layup at rim,,75,107
396,4,5:19.0,,Defensive rebound by J. Hill,75,107
397,4,5:10.0,,Personal foul by O. Mayo (drawn by R. Stuckey),75,107
398,4,5:10.0,Official timeout,,75,107
399,4,5:10.0,R. Vaughn enters the game for O. Mayo,,75,107
400,4,5:10.0,J. O'Bryant enters the game for J. Bayless,,75,107
401,4,5:10.0,,S. Hill enters the game for R. Stuckey,75,107
402,4,4:51.0,,G. Robinson makes 2-pt jump shot from 23 ft (assist by L. Allen),75,109
403,4,4:30.0,J. O'Bryant misses 2-pt jump shot from 8 ft,,75,109
404,4,4:28.0,,Defensive rebound by L. Allen,75,109
405,4,4:12.0,,G. Robinson makes 3-pt jump shot from 24 ft (assist by L. Allen),75,112
406,4,3:55.0,R. Vaughn makes 2-pt jump shot from 5 ft,,77,112
407,4,3:41.0,,C. Budinger makes 2-pt dunk at rim,77,114
408,4,3:25.0,Turnover by J. O'Bryant (bad pass),,77,114
409,4,3:06.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by L. Allen),77,117
410,4,2:46.0,R. Vaughn makes 3-pt jump shot from 25 ft (assist by G. Vásquez),,80,117
411,4,2:26.0,,J. Hill makes 2-pt hook shot from 6 ft,80,119
412,4,2:00.0,C. Copeland makes 2-pt layup at rim,,82,119
413,4,1:54.0,,Turnover by S. Hill (lost ball),82,119
414,4,1:54.0,,Indiana full timeout,82,119
415,4,1:43.0,R. Vaughn makes 2-pt layup from 1 ft (assist by G. Vásquez),,84,119
416,4,1:30.0,,L. Allen makes 2-pt hook shot from 6 ft,84,121
417,4,1:19.0,R. Vaughn misses 3-pt jump shot from 23 ft,,84,121
418,4,1:18.0,,Defensive rebound by J. Hill,84,121
419,4,1:00.0,,C. Budinger misses 2-pt jump shot from 15 ft,84,121
420,4,0:59.0,,Offensive rebound by Team,84,121
421,4,0:52.0,,J. Hill makes 2-pt layup at rim (assist by C. Budinger),84,123
422,4,0:39.0,M. Plumlee misses 2-pt hook shot from 8 ft,,84,123
423,4,0:38.0,,Defensive rebound by J. Hill,84,123
424,4,0:19.0,,C. Budinger misses 3-pt jump shot from 23 ft,84,123
425,4,0:17.0,Defensive rebound by R. Vaughn,,84,123
426,4,0:12.0,M. Plumlee makes 2-pt dunk at rim (assist by R. Vaughn),,86,123
