,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
385,4,9:15.0,Defensive rebound by J. Smith,,78,79
386,4,9:12.0,Personal foul by N. Bjelica (drawn by B. Griffin),,78,79
387,4,9:00.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by J. Crawford),,80,79
388,4,8:49.0,,Z. LaVine misses 2-pt layup from 1 ft,80,79
389,4,8:49.0,,Offensive rebound by S. Muhammad,80,79
390,4,8:49.0,,Personal foul by A. Rivers (drawn by S. Muhammad),80,79
391,4,8:49.0,,Minnesota full timeout,80,79
392,4,8:49.0,,K. Towns enters the game for N. Bjelica,80,79
393,4,8:40.0,,Personal foul by J. Smith (drawn by G. Dieng),80,79
394,4,8:31.0,,Personal foul by L. Stephenson (drawn by S. Muhammad),80,79
395,4,8:22.0,,Z. LaVine makes 2-pt jump shot from 17 ft,80,81
396,4,8:06.0,Turnover by L. Stephenson (bad pass; steal by Z. LaVine),,80,81
397,4,8:05.0,,Personal foul by B. Griffin (drawn by Z. LaVine),80,81
398,4,8:05.0,,Z. LaVine makes free throw 1 of 2,80,82
399,4,8:05.0,D. Jordan enters the game for J. Smith,,80,82
400,4,8:05.0,,Z. LaVine makes free throw 2 of 2,80,83
401,4,7:45.0,B. Griffin misses 2-pt jump shot from 20 ft,,80,83
402,4,7:44.0,,Defensive rebound by Z. LaVine,80,83
403,4,7:34.0,,Turnover by S. Muhammad (lost ball; steal by L. Stephenson),80,83
404,4,7:23.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by A. Rivers),,83,83
405,4,6:59.0,,G. Dieng makes 2-pt jump shot from 19 ft,83,85
406,4,6:58.0,LA Clippers full timeout,,83,85
407,4,6:58.0,C. Paul enters the game for A. Rivers,,83,85
408,4,6:58.0,W. Johnson enters the game for L. Stephenson,,83,85
409,4,6:47.0,B. Griffin makes 2-pt dunk at rim,,85,85
410,4,6:15.0,,G. Dieng makes 2-pt jump shot from 15 ft,85,87
411,4,5:59.0,J. Crawford misses 2-pt jump shot from 19 ft,,85,87
412,4,5:58.0,,Defensive rebound by Z. LaVine,85,87
413,4,5:49.0,,G. Dieng makes 2-pt layup at rim (assist by Z. LaVine),85,89
414,4,5:24.0,Personal foul by G. Dieng (drawn by B. Griffin),,85,89
415,4,5:24.0,,K. Garnett enters the game for G. Dieng,85,89
416,4,5:24.0,,R. Rubio enters the game for S. Muhammad,85,89
417,4,5:23.0,Shooting foul by K. Towns (drawn by D. Jordan),,85,89
418,4,5:23.0,D. Jordan makes free throw 1 of 2,,86,89
419,4,5:23.0,D. Jordan makes free throw 2 of 2,,87,89
420,4,5:15.0,,Z. LaVine misses 2-pt jump shot from 18 ft,87,89
421,4,5:14.0,Defensive rebound by B. Griffin,,87,89
422,4,5:00.0,W. Johnson makes 2-pt jump shot from 22 ft (assist by B. Griffin),,89,89
423,4,4:47.0,,Personal foul by B. Griffin (drawn by K. Towns),89,89
424,4,4:47.0,,K. Towns misses free throw 1 of 2,89,89
425,4,4:47.0,,Offensive rebound by Team,89,89
426,4,4:47.0,,A. Wiggins enters the game for T. Prince,89,89
427,4,4:47.0,,K. Towns makes free throw 2 of 2,89,90
428,4,4:25.0,W. Johnson makes 2-pt jump shot from 15 ft (assist by B. Griffin),,91,90
429,4,4:14.0,,Z. LaVine misses 3-pt jump shot from 27 ft,91,90
430,4,4:12.0,Defensive rebound by Team,,91,90
431,4,4:05.0,C. Paul misses 2-pt jump shot from 19 ft,,91,90
432,4,4:04.0,,Defensive rebound by K. Garnett,91,90
433,4,3:54.0,,Turnover by R. Rubio (bad pass; steal by W. Johnson),91,90
434,4,3:47.0,C. Paul makes 2-pt jump shot from 8 ft,,93,90
435,4,3:46.0,,Minnesota full timeout,93,90
436,4,3:31.0,,A. Wiggins misses 2-pt layup at rim,93,90
437,4,3:30.0,Defensive rebound by B. Griffin,,93,90
438,4,3:06.0,C. Paul misses 2-pt jump shot from 16 ft,,93,90
439,4,3:05.0,,Defensive rebound by Z. LaVine,93,90
440,4,3:01.0,,Z. LaVine makes 2-pt dunk at rim,93,92
441,4,2:38.0,B. Griffin misses 2-pt jump shot from 16 ft,,93,92
442,4,2:37.0,,Defensive rebound by R. Rubio,93,92
443,4,2:28.0,,R. Rubio makes 2-pt jump shot from 20 ft,93,94
444,4,2:04.0,J. Crawford misses 3-pt jump shot from 27 ft,,93,94
445,4,2:03.0,,Defensive rebound by K. Garnett,93,94
446,4,1:59.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by R. Rubio),93,96
447,4,1:59.0,LA Clippers full timeout,,93,96
448,4,1:51.0,Personal foul by K. Garnett (drawn by C. Paul),,93,96
449,4,1:51.0,C. Paul makes free throw 1 of 2,,94,96
450,4,1:51.0,L. Mbah a Moute enters the game for W. Johnson,,94,96
451,4,1:51.0,J. Redick enters the game for J. Crawford,,94,96
452,4,1:51.0,C. Paul makes free throw 2 of 2,,95,96
453,4,1:37.0,,K. Garnett misses 2-pt jump shot from 18 ft,95,96
454,4,1:36.0,Defensive rebound by B. Griffin,,95,96
455,4,1:16.0,B. Griffin misses 2-pt jump shot from 5 ft,,95,96
456,4,1:15.0,,Defensive rebound by A. Wiggins,95,96
457,4,1:00.0,,Z. LaVine makes 2-pt jump shot from 19 ft,95,98
458,4,1:00.0,LA Clippers full timeout,,95,98
459,4,1:00.0,J. Crawford enters the game for L. Mbah a Moute,,95,98
460,4,0:52.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,97,98
461,4,0:32.0,,Z. LaVine misses 2-pt jump shot from 3 ft (block by D. Jordan),97,98
462,4,0:31.0,Defensive rebound by J. Crawford,,97,98
463,4,0:26.0,B. Griffin makes 2-pt layup at rim (assist by J. Crawford),,99,98
464,4,0:26.0,,Minnesota full timeout,99,98
465,4,0:26.0,A. Rivers enters the game for J. Redick,,99,98
466,4,0:26.0,L. Mbah a Moute enters the game for J. Crawford,,99,98
467,4,0:25.0,,Turnover by Z. LaVine (bad pass),99,98
468,4,0:25.0,J. Redick enters the game for D. Jordan,,99,98
469,4,0:25.0,W. Johnson enters the game for L. Mbah a Moute,,99,98
470,4,0:22.0,Personal take foul by A. Wiggins (drawn by J. Redick),,99,98
471,4,0:22.0,J. Redick makes free throw 1 of 2,,100,98
472,4,0:22.0,L. Mbah a Moute enters the game for W. Johnson,,100,98
473,4,0:22.0,J. Redick makes free throw 2 of 2,,101,98
474,4,0:22.0,,Minnesota full timeout,101,98
475,4,0:22.0,,N. Bjelica enters the game for K. Garnett,101,98
476,4,0:22.0,D. Jordan enters the game for J. Redick,,101,98
477,4,0:15.0,,Z. LaVine misses 2-pt layup from 1 ft (block by D. Jordan),101,98
478,4,0:13.0,,Offensive rebound by Team,101,98
479,4,0:12.0,,Personal foul by D. Jordan (drawn by R. Rubio),101,98
480,4,0:12.0,,R. Rubio makes free throw 1 of 2,101,99
481,4,0:12.0,J. Crawford enters the game for L. Mbah a Moute,,101,99
482,4,0:12.0,J. Redick enters the game for A. Rivers,,101,99
483,4,0:12.0,,R. Rubio makes free throw 2 of 2,101,100
484,4,0:12.0,LA Clippers full timeout,,101,100
485,4,0:12.0,W. Johnson enters the game for D. Jordan,,101,100
486,4,0:12.0,,T. Prince enters the game for N. Bjelica,101,100
487,4,0:10.0,Personal take foul by A. Wiggins (drawn by J. Redick),,101,100
488,4,0:10.0,J. Redick makes free throw 1 of 2,,102,100
489,4,0:10.0,L. Mbah a Moute enters the game for W. Johnson,,102,100
490,4,0:10.0,A. Rivers enters the game for J. Crawford,,102,100
491,4,0:10.0,,G. Dieng enters the game for R. Rubio,102,100
492,4,0:10.0,J. Redick makes free throw 2 of 2,,103,100
493,4,0:10.0,,Minnesota full timeout,103,100
494,4,0:10.0,D. Jordan enters the game for J. Redick,,103,100
495,4,0:10.0,,N. Bjelica enters the game for G. Dieng,103,100
496,4,0:10.0,,Personal take foul by B. Griffin (drawn by Z. LaVine),103,100
497,4,0:10.0,,Z. LaVine makes free throw 1 of 2,103,101
498,4,0:10.0,J. Redick enters the game for L. Mbah a Moute,,103,101
499,4,0:10.0,W. Johnson enters the game for D. Jordan,,103,101
500,4,0:10.0,J. Crawford enters the game for A. Rivers,,103,101
501,4,0:10.0,,R. Rubio enters the game for N. Bjelica,103,101
502,4,0:10.0,,Z. LaVine makes free throw 2 of 2,103,102
503,4,0:09.0,Personal take foul by R. Rubio (drawn by J. Crawford),,103,102
504,4,0:09.0,J. Crawford makes free throw 1 of 2,,104,102
505,4,0:09.0,,G. Dieng enters the game for K. Towns,104,102
506,4,0:09.0,,N. Bjelica enters the game for T. Prince,104,102
507,4,0:09.0,L. Mbah a Moute enters the game for J. Redick,,104,102
508,4,0:09.0,A. Rivers enters the game for W. Johnson,,104,102
509,4,0:09.0,J. Crawford makes free throw 2 of 2,,105,102
510,4,0:07.0,,Personal take foul by C. Paul (drawn by R. Rubio),105,102
511,4,0:07.0,,R. Rubio makes free throw 1 of 2,105,103
512,4,0:07.0,W. Johnson enters the game for A. Rivers,,105,103
513,4,0:07.0,J. Redick enters the game for L. Mbah a Moute,,105,103
514,4,0:07.0,,R. Rubio makes free throw 2 of 2,105,104
515,4,0:07.0,Personal take foul by Z. LaVine (drawn by J. Redick),,105,104
516,4,0:07.0,J. Redick makes free throw 1 of 2,,106,104
517,4,0:07.0,L. Mbah a Moute enters the game for J. Crawford,,106,104
518,4,0:07.0,A. Rivers enters the game for W. Johnson,,106,104
519,4,0:07.0,,K. Towns enters the game for G. Dieng,106,104
520,4,0:07.0,J. Redick makes free throw 2 of 2,,107,104
521,4,0:05.0,,Personal take foul by A. Rivers (drawn by R. Rubio),107,104
522,4,0:05.0,,R. Rubio makes free throw 1 of 2,107,105
523,4,0:05.0,D. Jordan enters the game for A. Rivers,,107,105
524,4,0:05.0,J. Crawford enters the game for L. Mbah a Moute,,107,105
525,4,0:05.0,,R. Rubio makes free throw 2 of 2,107,106
526,4,0:04.0,Away from play foul by K. Towns (drawn by D. Jordan),,107,106
527,4,0:04.0,W. Johnson enters the game for D. Jordan,,107,106
528,4,0:04.0,J. Redick makes free throw 1 of 1,,108,106
529,4,0:02.0,Personal take foul by K. Towns (drawn by J. Crawford),,108,106
530,4,0:02.0,,S. Muhammad enters the game for K. Towns,108,106
531,4,0:02.0,J. Crawford makes free throw 1 of 2,,109,106
532,4,0:02.0,J. Crawford makes free throw 2 of 2,,110,106
