,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BROOKLYN_ACTION,GOLDEN STATE_SCORE,BROOKLYN_SCORE
388,4,6:58.0,Violation by Team (delay of game),,106,89
389,4,6:40.0,,T. Young misses 2-pt layup from 2 ft (block by F. Ezeli),106,89
390,4,6:38.0,Defensive rebound by F. Ezeli,,106,89
391,4,6:22.0,A. Iguodala misses 3-pt jump shot from 24 ft,,106,89
392,4,6:21.0,Offensive rebound by L. Barbosa,,106,89
393,4,6:02.0,M. Speights misses 3-pt jump shot from 23 ft,,106,89
394,4,6:01.0,,Defensive rebound by T. Young,106,89
395,4,6:01.0,,Brooklyn full timeout,106,89
396,4,6:01.0,S. Curry enters the game for A. Iguodala,,106,89
397,4,6:01.0,K. Thompson enters the game for F. Ezeli,,106,89
398,4,6:01.0,D. Green enters the game for L. Barbosa,,106,89
399,4,5:41.0,,Brooklyn full timeout,106,89
400,4,5:41.0,,B. Lopez enters the game for S. Larkin,106,89
401,4,5:35.0,,M. Brown misses 3-pt jump shot from 22 ft,106,89
402,4,5:34.0,Defensive rebound by S. Curry,,106,89
403,4,5:18.0,M. Speights misses 2-pt jump shot from 18 ft,,106,89
404,4,5:16.0,,Defensive rebound by T. Young,106,89
405,4,5:01.0,,Turnover by J. Jack (bad pass; steal by K. Thompson),106,89
406,4,4:46.0,S. Curry misses 2-pt layup from 2 ft,,106,89
407,4,4:45.0,Offensive rebound by M. Speights,,106,89
408,4,4:44.0,M. Speights misses 2-pt layup at rim,,106,89
409,4,4:43.0,,Defensive rebound by M. Brown,106,89
410,4,4:36.0,,J. Johnson misses 3-pt jump shot from 24 ft,106,89
411,4,4:35.0,Defensive rebound by D. Green,,106,89
412,4,4:22.0,D. Green makes 3-pt jump shot from 24 ft,,109,89
413,4,4:09.0,,W. Reed enters the game for J. Johnson,109,89
414,4,4:09.0,,B. Bogdanović enters the game for T. Young,109,89
415,4,4:09.0,,T. Robinson enters the game for B. Lopez,109,89
416,4,4:09.0,,W. Ellington enters the game for J. Jack,109,89
417,4,4:09.0,,D. Sloan enters the game for M. Brown,109,89
418,4,4:09.0,I. Clark enters the game for S. Livingston,,109,89
419,4,4:00.0,,Shooting foul by I. Clark (drawn by W. Reed),109,89
420,4,4:00.0,,W. Reed misses free throw 1 of 2,109,89
421,4,4:00.0,,Offensive rebound by Team,109,89
422,4,4:00.0,,W. Reed misses free throw 2 of 2,109,89
423,4,3:59.0,Defensive rebound by D. Green,,109,89
424,4,3:48.0,M. Speights misses 2-pt jump shot from 4 ft,,109,89
425,4,3:46.0,,Defensive rebound by T. Robinson,109,89
426,4,3:27.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),109,92
427,4,3:11.0,Offensive foul by M. Speights (drawn by W. Reed),,109,92
428,4,3:11.0,Turnover by M. Speights (offensive foul),,109,92
429,4,3:01.0,,T. Robinson misses 2-pt jump shot from 18 ft,109,92
430,4,3:00.0,,Offensive rebound by Team,109,92
431,4,3:00.0,Loose ball foul by M. Speights (drawn by W. Reed),,109,92
432,4,3:00.0,B. Rush enters the game for S. Curry,,109,92
433,4,2:42.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,109,92
434,4,2:41.0,Defensive rebound by B. Rush,,109,92
435,4,2:22.0,B. Rush makes 3-pt jump shot from 24 ft,,112,92
436,4,2:11.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by D. Sloan),112,94
437,4,2:11.0,Golden State full timeout,,112,94
438,4,2:11.0,J. McAdoo enters the game for K. Thompson,,112,94
439,4,2:11.0,J. Thompson enters the game for D. Green,,112,94
440,4,2:11.0,L. Barbosa enters the game for M. Speights,,112,94
441,4,1:49.0,I. Clark misses 2-pt jump shot from 6 ft (block by W. Reed),,112,94
442,4,1:48.0,,Defensive rebound by W. Reed,112,94
443,4,1:30.0,,W. Ellington misses 3-pt jump shot from 24 ft,112,94
444,4,1:29.0,Defensive rebound by J. Thompson,,112,94
445,4,1:22.0,Turnover by I. Clark (lost ball; steal by B. Bogdanović),,112,94
446,4,1:12.0,,W. Reed makes 2-pt dunk at rim (assist by D. Sloan),112,96
447,4,0:53.0,J. McAdoo misses 2-pt jump shot from 7 ft,,112,96
448,4,0:51.0,,Defensive rebound by T. Robinson,112,96
449,4,0:41.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,112,96
450,4,0:40.0,Defensive rebound by L. Barbosa,,112,96
451,4,0:30.0,J. Thompson makes 2-pt jump shot from 8 ft,,114,96
452,4,0:09.0,,D. Sloan makes 2-pt layup from 1 ft,114,98
