,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
378,4,6:26.0,J. Crowder enters the game for E. Turner,,89,96
379,4,6:26.0,J. Sullinger enters the game for J. Jerebko,,89,96
380,4,6:14.0,,B. Lopez makes 2-pt layup at rim (assist by T. Young),89,98
381,4,5:50.0,J. Sullinger misses 3-pt jump shot from 25 ft,,89,98
382,4,5:49.0,,Defensive rebound by B. Bogdanović,89,98
383,4,5:28.0,,J. Jack makes 2-pt jump shot from 8 ft,89,100
384,4,5:21.0,I. Thomas makes 2-pt layup from 2 ft,,91,100
385,4,5:21.0,Shooting foul by J. Jack (drawn by I. Thomas),,91,100
386,4,5:21.0,Official timeout,,91,100
387,4,5:21.0,E. Turner enters the game for K. Olynyk,,91,100
388,4,5:21.0,I. Thomas misses free throw 1 of 1,,91,100
389,4,5:20.0,,Defensive rebound by T. Young,91,100
390,4,5:05.0,,J. Jack misses 2-pt jump shot from 6 ft,91,100
391,4,5:04.0,Defensive rebound by E. Turner,,91,100
392,4,4:48.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by J. Sullinger),,94,100
393,4,4:27.0,,B. Lopez makes 2-pt jump shot from 14 ft (assist by J. Johnson),94,102
394,4,4:16.0,A. Bradley misses 2-pt jump shot from 15 ft,,94,102
395,4,4:15.0,,Defensive rebound by J. Johnson,94,102
396,4,4:07.0,,Turnover by B. Bogdanović (bad pass; steal by E. Turner),94,102
397,4,4:01.0,A. Bradley misses 3-pt jump shot from 24 ft,,94,102
398,4,4:00.0,,Defensive rebound by T. Young,94,102
399,4,3:37.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,94,102
400,4,3:36.0,Defensive rebound by A. Bradley,,94,102
401,4,3:29.0,I. Thomas misses 2-pt layup from 3 ft,,94,102
402,4,3:28.0,,Defensive rebound by T. Young,94,102
403,4,3:20.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,94,102
404,4,3:19.0,Defensive rebound by E. Turner,,94,102
405,4,3:10.0,,Offensive charge foul by I. Thomas (drawn by T. Young),94,102
406,4,3:10.0,Turnover by I. Thomas (offensive foul),,94,102
407,4,2:53.0,,B. Lopez misses 2-pt jump shot from 13 ft,94,102
408,4,2:52.0,Defensive rebound by J. Crowder,,94,102
409,4,2:48.0,Boston full timeout,,94,102
410,4,2:48.0,K. Olynyk enters the game for J. Sullinger,,94,102
411,4,2:40.0,K. Olynyk misses 3-pt jump shot from 24 ft,,94,102
412,4,2:39.0,,Defensive rebound by J. Johnson,94,102
413,4,2:20.0,,J. Jack makes 2-pt jump shot from 21 ft,94,104
414,4,2:14.0,I. Thomas makes 2-pt layup from 1 ft,,96,104
415,4,1:49.0,,Turnover by Team (shot clock),96,104
416,4,1:49.0,J. Sullinger enters the game for K. Olynyk,,96,104
417,4,1:41.0,Offensive foul by J. Crowder (drawn by T. Young),,96,104
418,4,1:41.0,Turnover by J. Crowder (offensive foul),,96,104
419,4,1:24.0,,J. Jack makes 2-pt jump shot from 8 ft,96,106
420,4,1:24.0,Boston full timeout,,96,106
421,4,1:18.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by E. Turner),,99,106
422,4,1:08.0,,Personal foul by J. Crowder (drawn by B. Bogdanović),99,106
423,4,1:08.0,,B. Bogdanović makes free throw 1 of 2,99,107
424,4,1:08.0,,B. Bogdanović makes free throw 2 of 2,99,108
425,4,1:08.0,Boston full timeout,,99,108
426,4,1:08.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,99,108
427,4,1:02.0,I. Thomas misses 2-pt layup from 2 ft,,99,108
428,4,1:01.0,Offensive rebound by Team,,99,108
429,4,1:01.0,,Loose ball foul by J. Jack (drawn by J. Sullinger),99,108
430,4,1:01.0,J. Sullinger makes free throw 1 of 2,,100,108
431,4,1:01.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,100,108
432,4,1:01.0,J. Sullinger makes free throw 2 of 2,,101,108
433,4,1:01.0,,Brooklyn full timeout,101,108
434,4,1:01.0,J. Jerebko enters the game for I. Thomas,,101,108
435,4,0:54.0,,Personal foul by J. Crowder (drawn by J. Jack),101,108
436,4,0:54.0,,J. Jack misses free throw 1 of 2,101,108
437,4,0:54.0,,Offensive rebound by Team,101,108
438,4,0:54.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,101,108
439,4,0:54.0,I. Thomas enters the game for J. Jerebko,,101,108
440,4,0:54.0,,J. Jack makes free throw 2 of 2,101,109
441,4,0:46.0,Turnover by I. Thomas (lost ball; steal by J. Jack),,101,109
442,4,0:41.0,,Brooklyn full timeout,101,109
443,4,0:41.0,J. Jerebko enters the game for I. Thomas,,101,109
444,4,0:41.0,,S. Larkin enters the game for R. Hollis-Jefferson,101,109
445,4,0:41.0,,B. Bogdanović enters the game for T. Young,101,109
446,4,0:39.0,,Personal foul by A. Bradley (drawn by J. Jack),101,109
447,4,0:39.0,,J. Jack makes free throw 1 of 2,101,110
448,4,0:39.0,I. Thomas enters the game for J. Jerebko,,101,110
449,4,0:39.0,,T. Young enters the game for S. Larkin,101,110
450,4,0:39.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,101,110
451,4,0:39.0,,J. Jack makes free throw 2 of 2,101,111
452,4,0:30.0,J. Sullinger misses 2-pt jump shot from 15 ft,,101,111
453,4,0:29.0,,Defensive rebound by T. Young,101,111
454,4,0:06.0,,T. Young misses 2-pt layup from 2 ft,101,111
455,4,0:05.0,,Offensive rebound by R. Hollis-Jefferson,101,111
456,4,0:03.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,101,111
457,4,0:02.0,Defensive rebound by I. Thomas,,101,111
458,4,0:01.0,I. Thomas misses 3-pt jump shot from 25 ft,,101,111
459,4,0:00.0,Offensive rebound by Team,,101,111
