,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
386,4,5:16.0,,D. Green enters the game for S. Livingston,108,114
387,4,5:04.0,,K. Thompson misses 3-pt jump shot from 28 ft,108,114
388,4,5:04.0,Defensive rebound by C. Villanueva,,108,114
389,4,4:44.0,R. Felton misses 2-pt jump shot from 15 ft,,108,114
390,4,4:43.0,,Defensive rebound by S. Curry,108,114
391,4,4:31.0,,S. Curry misses 3-pt jump shot from 25 ft,108,114
392,4,4:31.0,Defensive rebound by C. Villanueva,,108,114
393,4,4:16.0,C. Villanueva misses 3-pt jump shot from 25 ft,,108,114
394,4,4:16.0,,Defensive rebound by S. Curry,108,114
395,4,4:12.0,,Personal take foul by Z. Pachulia,108,114
396,4,4:12.0,W. Matthews enters the game for D. Powell,,108,114
397,4,4:12.0,J. Barea enters the game for J. Anderson,,108,114
398,4,4:06.0,,S. Curry misses 3-pt jump shot from 25 ft,108,114
399,4,4:05.0,Defensive rebound by C. Villanueva,,108,114
400,4,3:52.0,C. Villanueva makes 2-pt jump shot from 9 ft (assist by J. Barea),,110,114
401,4,3:36.0,,S. Curry makes 2-pt dunk at rim,110,116
402,4,3:19.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by R. Felton),,113,116
403,4,2:59.0,,H. Barnes makes 2-pt jump shot from 10 ft (assist by D. Green),113,118
404,4,2:40.0,C. Villanueva misses 3-pt jump shot from 26 ft,,113,118
405,4,2:40.0,,Defensive rebound by S. Curry,113,118
406,4,2:34.0,,S. Curry makes 2-pt layup from 2 ft,113,120
407,4,2:33.0,Dallas full timeout,,113,120
408,4,2:33.0,,S. Livingston enters the game for A. Bogut,113,120
409,4,2:17.0,R. Felton misses 2-pt jump shot from 9 ft (block by D. Green),,113,120
410,4,2:16.0,Offensive rebound by R. Felton,,113,120
411,4,2:11.0,W. Matthews misses 2-pt jump shot from 10 ft,,113,120
412,4,2:10.0,,Defensive rebound by D. Green,113,120
413,4,1:54.0,,K. Thompson misses 3-pt jump shot from 23 ft,113,120
414,4,1:54.0,Defensive rebound by R. Felton,,113,120
415,4,1:44.0,W. Matthews misses 2-pt jump shot from 18 ft,,113,120
416,4,1:41.0,,Defensive rebound by K. Thompson,113,120
417,4,1:30.0,,Turnover by S. Curry (bad pass; steal by C. Villanueva),113,120
418,4,1:21.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by J. Barea),,116,120
419,4,1:07.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),116,123
420,4,0:55.0,J. Barea misses 3-pt jump shot from 23 ft,,116,123
421,4,0:54.0,,Defensive rebound by S. Livingston,116,123
422,4,0:41.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Green),116,126
423,4,0:41.0,Dallas full timeout,,116,126
424,4,0:34.0,W. Matthews misses 3-pt jump shot from 24 ft (block by K. Thompson),,116,126
425,4,0:34.0,Offensive rebound by Team,,116,126
426,4,0:29.0,R. Felton makes 2-pt layup from 2 ft,,118,126
427,4,0:28.0,,Personal foul by Z. Pachulia,118,126
428,4,0:24.0,,Personal foul by R. Felton,118,126
429,4,0:24.0,,S. Curry makes free throw 1 of 2,118,127
430,4,0:24.0,,S. Curry makes free throw 2 of 2,118,128
431,4,0:24.0,Dallas full timeout,,118,128
432,4,0:17.0,W. Matthews misses 3-pt jump shot from 24 ft,,118,128
433,4,0:17.0,Offensive rebound by Z. Pachulia,,118,128
434,4,0:16.0,Z. Pachulia makes 2-pt layup from 2 ft,,120,128
