,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
384,4,7:14.0,,Dallas full timeout,94,94
385,4,7:14.0,Technical foul by A. Rivers,,94,94
386,4,7:14.0,,D. Williams enters the game for J. Barea,94,94
387,4,7:14.0,,C. Villanueva enters the game for J. Anderson,94,94
388,4,7:14.0,,W. Matthews makes technical free throw,94,95
389,4,7:08.0,,Personal foul by J. Crawford (drawn by D. Harris),94,95
390,4,6:50.0,,D. Williams misses 2-pt hook shot from 8 ft,94,95
391,4,6:49.0,Defensive rebound by A. Rivers,,94,95
392,4,6:31.0,Personal foul by D. Powell (drawn by B. Griffin),,94,95
393,4,6:31.0,,Z. Pachulia enters the game for D. Powell,94,95
394,4,6:31.0,C. Paul enters the game for W. Johnson,,94,95
395,4,6:25.0,Shooting foul by D. Harris (drawn by J. Crawford),,94,95
396,4,6:25.0,J. Crawford makes free throw 1 of 2,,95,95
397,4,6:25.0,,D. Nowitzki enters the game for C. Villanueva,95,95
398,4,6:25.0,D. Jordan enters the game for P. Pierce,,95,95
399,4,6:25.0,J. Crawford makes free throw 2 of 2,,96,95
400,4,6:03.0,,W. Matthews makes 2-pt jump shot from 16 ft,96,97
401,4,5:43.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by J. Crawford),,99,97
402,4,5:30.0,,W. Matthews misses 2-pt hook shot from 4 ft,99,97
403,4,5:29.0,Defensive rebound by D. Jordan,,99,97
404,4,5:25.0,Personal take foul by D. Nowitzki (drawn by D. Jordan),,99,97
405,4,5:25.0,,S. Mejri enters the game for Z. Pachulia,99,97
406,4,5:25.0,Personal take foul by S. Mejri,,99,97
407,4,5:25.0,D. Jordan misses free throw 1 of 2,,99,97
408,4,5:25.0,Offensive rebound by Team,,99,97
409,4,5:25.0,,Z. Pachulia enters the game for S. Mejri,99,97
410,4,5:25.0,D. Jordan misses free throw 2 of 2,,99,97
411,4,5:24.0,,Defensive rebound by W. Matthews,99,97
412,4,5:00.0,,Turnover by Team (shot clock),99,97
413,4,4:59.0,Personal take foul by D. Nowitzki (drawn by D. Jordan),,99,97
414,4,4:59.0,D. Jordan misses free throw 1 of 2,,99,97
415,4,4:59.0,Offensive rebound by Team,,99,97
416,4,4:59.0,,R. Felton enters the game for D. Harris,99,97
417,4,4:59.0,D. Jordan makes free throw 2 of 2,,100,97
418,4,4:40.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),100,100
419,4,4:30.0,Personal take foul by D. Nowitzki (drawn by D. Jordan),,100,100
420,4,4:30.0,D. Jordan makes free throw 1 of 2,,101,100
421,4,4:30.0,D. Jordan misses free throw 2 of 2,,101,100
422,4,4:29.0,,Defensive rebound by D. Nowitzki,101,100
423,4,4:11.0,,Shooting block foul by B. Griffin (drawn by R. Felton),101,100
424,4,4:11.0,,R. Felton makes free throw 1 of 2,101,101
425,4,4:11.0,P. Pierce enters the game for D. Jordan,,101,101
426,4,4:11.0,,R. Felton makes free throw 2 of 2,101,102
427,4,4:00.0,J. Crawford misses 2-pt jump shot from 18 ft,,101,102
428,4,3:58.0,Offensive rebound by P. Pierce,,101,102
429,4,3:47.0,A. Rivers makes 2-pt jump shot from 17 ft,,103,102
430,4,3:33.0,,Personal block foul by P. Pierce (drawn by D. Nowitzki),103,102
431,4,3:33.0,,D. Nowitzki makes free throw 1 of 2,103,103
432,4,3:33.0,,D. Nowitzki makes free throw 2 of 2,103,104
433,4,3:17.0,B. Griffin misses 2-pt layup at rim (block by Z. Pachulia),,103,104
434,4,3:16.0,Offensive rebound by Team,,103,104
435,4,3:07.0,C. Paul makes 3-pt jump shot from 25 ft,,106,104
436,4,2:46.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,106,106
437,4,2:23.0,A. Rivers misses 3-pt jump shot from 24 ft,,106,106
438,4,2:22.0,,Defensive rebound by D. Nowitzki,106,106
439,4,2:11.0,,W. Matthews misses 2-pt jump shot from 10 ft,106,106
440,4,2:10.0,,Offensive rebound by Z. Pachulia,106,106
441,4,2:07.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,106,106
442,4,2:07.0,,Offensive rebound by Z. Pachulia,106,106
443,4,2:07.0,,Personal foul by P. Pierce (drawn by Z. Pachulia),106,106
444,4,2:07.0,Official timeout,,106,106
445,4,2:07.0,,Z. Pachulia makes free throw 1 of 2,106,107
446,4,2:07.0,,Z. Pachulia makes free throw 2 of 2,106,108
447,4,1:52.0,Turnover by B. Griffin (lost ball; steal by W. Matthews),,106,108
448,4,1:33.0,,R. Felton makes 2-pt jump shot from 5 ft,106,110
449,4,1:23.0,Personal foul by D. Nowitzki (drawn by C. Paul),,106,110
450,4,1:23.0,C. Paul makes free throw 1 of 2,,107,110
451,4,1:23.0,D. Jordan enters the game for P. Pierce,,107,110
452,4,1:23.0,L. Mbah a Moute enters the game for J. Crawford,,107,110
453,4,1:23.0,C. Paul makes free throw 2 of 2,,108,110
454,4,1:05.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),108,113
455,4,1:05.0,LA Clippers full timeout,,108,113
456,4,1:05.0,,D. Powell enters the game for D. Nowitzki,108,113
457,4,1:05.0,J. Crawford enters the game for L. Mbah a Moute,,108,113
458,4,0:55.0,Turnover by C. Paul (bad pass),,108,113
459,4,0:55.0,,D. Nowitzki enters the game for D. Powell,108,113
460,4,0:55.0,L. Mbah a Moute enters the game for J. Crawford,,108,113
461,4,0:35.0,,Shooting foul by D. Jordan (drawn by D. Williams),108,113
462,4,0:35.0,,D. Williams makes free throw 1 of 2,108,114
463,4,0:35.0,,D. Powell enters the game for D. Nowitzki,108,114
464,4,0:35.0,,D. Williams makes free throw 2 of 2,108,115
465,4,0:35.0,LA Clippers full timeout,,108,115
466,4,0:35.0,,D. Harris enters the game for D. Powell,108,115
467,4,0:35.0,J. Crawford enters the game for D. Jordan,,108,115
468,4,0:35.0,P. Pierce enters the game for L. Mbah a Moute,,108,115
469,4,0:29.0,A. Rivers misses 3-pt jump shot from 24 ft,,108,115
470,4,0:28.0,,Defensive rebound by R. Felton,108,115
471,4,0:27.0,,Personal foul by B. Griffin (drawn by Z. Pachulia),108,115
472,4,0:27.0,,Z. Pachulia misses free throw 1 of 2,108,115
473,4,0:27.0,,Offensive rebound by Team,108,115
474,4,0:27.0,L. Stephenson enters the game for C. Paul,,108,115
475,4,0:27.0,P. Prigioni enters the game for B. Griffin,,108,115
476,4,0:27.0,,Z. Pachulia makes free throw 2 of 2,108,116
477,4,0:27.0,LA Clippers full timeout,,108,116
478,4,0:27.0,,J. Anderson enters the game for Z. Pachulia,108,116
479,4,0:20.0,L. Stephenson misses 2-pt layup from 1 ft,,108,116
480,4,0:18.0,Offensive rebound by A. Rivers,,108,116
481,4,0:15.0,L. Stephenson misses 2-pt layup from 1 ft (block by J. Anderson),,108,116
482,4,0:13.0,,Defensive rebound by J. Anderson,108,116
483,4,0:11.0,,Personal take foul by J. Crawford (drawn by R. Felton),108,116
484,4,0:11.0,,R. Felton makes free throw 1 of 2,108,117
485,4,0:11.0,,J. Evans enters the game for D. Williams,108,117
486,4,0:11.0,,R. Felton makes free throw 2 of 2,108,118
