,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
397,4,2:46.0,,Offensive rebound by T. Chandler,87,75
398,4,2:42.0,,Personal foul by T. Booker (drawn by M. Morris),87,75
399,4,2:42.0,Utah full timeout,,87,75
400,4,2:35.0,,M. Morris misses 2-pt layup from 1 ft,87,75
401,4,2:35.0,Defensive rebound by Team,,87,75
402,4,2:35.0,Personal take foul by T. Chandler (drawn by R. Gobert),,87,75
403,4,2:35.0,R. Gobert misses free throw 1 of 2,,87,75
404,4,2:35.0,Offensive rebound by Team,,87,75
405,4,2:35.0,R. Gobert makes free throw 2 of 2,,88,75
406,4,2:28.0,,Personal foul by T. Booker (drawn by M. Morris),88,75
407,4,2:28.0,,M. Morris makes free throw 1 of 2,88,76
408,4,2:28.0,,M. Morris makes free throw 2 of 2,88,77
409,4,2:27.0,Personal take foul by M. Morris (drawn by R. Gobert),,88,77
410,4,2:27.0,R. Gobert misses free throw 1 of 2,,88,77
411,4,2:27.0,Offensive rebound by Team,,88,77
412,4,2:27.0,D. Favors enters the game for T. Booker,,88,77
413,4,2:27.0,R. Gobert makes free throw 2 of 2,,89,77
414,4,2:15.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by P. Tucker),89,80
415,4,2:10.0,Personal take foul by T. Chandler (drawn by R. Gobert),,89,80
416,4,2:10.0,R. Gobert makes free throw 1 of 2,,90,80
417,4,2:10.0,R. Gobert makes free throw 2 of 2,,91,80
418,4,2:03.0,,M. Morris misses 2-pt layup from 2 ft (block by R. Gobert),91,80
419,4,2:03.0,,Offensive rebound by Team,91,80
420,4,2:03.0,Loose ball foul by G. Hayward (drawn by T. Chandler),,91,80
421,4,2:03.0,,T. Chandler makes free throw 1 of 2,91,81
422,4,2:03.0,,T. Chandler makes free throw 2 of 2,91,82
423,4,2:03.0,Personal take foul by A. Goodwin (drawn by R. Gobert),,91,82
424,4,2:03.0,R. Gobert makes free throw 1 of 2,,92,82
425,4,2:03.0,R. Gobert makes free throw 2 of 2,,93,82
426,4,1:52.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by A. Goodwin),93,85
427,4,1:41.0,Personal foul by M. Morris (drawn by D. Favors),,93,85
428,4,1:41.0,D. Favors misses free throw 1 of 2,,93,85
429,4,1:41.0,Offensive rebound by Team,,93,85
430,4,1:41.0,D. Favors makes free throw 2 of 2,,94,85
431,4,1:34.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by A. Goodwin),94,88
432,4,1:22.0,Personal foul by T. Chandler (drawn by R. Gobert),,94,88
433,4,1:22.0,R. Gobert makes free throw 1 of 2,,95,88
434,4,1:22.0,R. Gobert makes free throw 2 of 2,,96,88
435,4,1:22.0,,Phoenix full timeout,96,88
436,4,1:22.0,,M. Teletović enters the game for T. Chandler,96,88
437,4,1:22.0,T. Booker enters the game for D. Favors,,96,88
438,4,1:17.0,,Personal foul by R. Neto (drawn by M. Morris),96,88
439,4,1:17.0,,M. Morris misses free throw 1 of 2,96,88
440,4,1:17.0,,Offensive rebound by Team,96,88
441,4,1:17.0,,T. Chandler enters the game for M. Teletović,96,88
442,4,1:17.0,D. Favors enters the game for T. Booker,,96,88
443,4,1:17.0,,M. Morris makes free throw 2 of 2,96,89
444,4,0:59.0,R. Hood misses 2-pt jump shot from 3 ft,,96,89
445,4,0:58.0,Offensive rebound by Team,,96,89
446,4,0:46.0,D. Favors misses 3-pt jump shot from 26 ft,,96,89
447,4,0:46.0,,Defensive rebound by T. Chandler,96,89
448,4,0:41.0,,A. Goodwin misses 3-pt jump shot from 26 ft,96,89
449,4,0:40.0,Defensive rebound by R. Hood,,96,89
450,4,0:30.0,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),,98,89
451,4,0:30.0,,Phoenix full timeout,98,89
452,4,0:30.0,,M. Teletović enters the game for T. Chandler,98,89
453,4,0:30.0,T. Booker enters the game for D. Favors,,98,89
454,4,0:23.0,,D. Booker misses 2-pt jump shot from 19 ft,98,89
455,4,0:21.0,Defensive rebound by G. Hayward,,98,89
