,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
402,4,1:45.0,,M. Ellis makes 3-pt jump shot from 23 ft (assist by G. Hill),75,89
403,4,1:33.0,Turnover by T. McConnell (bad pass),,75,89
404,4,1:13.0,,P. George misses 3-pt jump shot from 25 ft,75,89
405,4,1:12.0,Defensive rebound by I. Smith,,75,89
406,4,1:00.0,I. Smith misses 2-pt jump shot from 18 ft,,75,89
407,4,1:00.0,,Defensive rebound by P. George,75,89
408,4,0:42.0,,G. Hill makes 2-pt layup from 1 ft,75,91
409,4,0:35.0,H. Thompson misses 3-pt jump shot from 24 ft,,75,91
410,4,0:34.0,,Defensive rebound by I. Mahinmi,75,91
411,4,0:11.0,,P. George misses 3-pt jump shot from 33 ft,75,91
412,4,0:10.0,Defensive rebound by J. Grant,,75,91
413,4,0:07.0,,Violation by P. George (kicked ball),75,91
414,4,0:01.0,J. Grant misses 3-pt jump shot from 28 ft,,75,91
415,4,0:00.0,,Defensive rebound by M. Ellis,75,91
