,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,INDIANA_ACTION,GOLDEN STATE_SCORE,INDIANA_SCORE
389,4,5:05.0,,Offensive rebound by J. Hill,123,108
390,4,5:03.0,,J. Hill makes 2-pt layup at rim,123,110
391,4,4:45.0,D. Green misses 2-pt jump shot from 3 ft,,123,110
392,4,4:45.0,,Defensive rebound by M. Ellis,123,110
393,4,4:42.0,,Turnover by M. Ellis (bad pass; steal by A. Iguodala),123,110
394,4,4:36.0,Turnover by S. Curry (bad pass; steal by M. Ellis),,123,110
395,4,4:31.0,,P. George misses 3-pt jump shot from 26 ft,123,110
396,4,4:30.0,Defensive rebound by S. Curry,,123,110
397,4,4:21.0,K. Thompson misses 3-pt jump shot from 26 ft,,123,110
398,4,4:21.0,,Defensive rebound by P. George,123,110
399,4,4:16.0,,S. Hill enters the game for J. Hill,123,110
400,4,4:06.0,,M. Ellis makes 2-pt layup from 1 ft,123,112
401,4,3:49.0,S. Curry makes 2-pt jump shot from 18 ft,,125,112
402,4,3:41.0,,C. Miles misses 2-pt layup at rim (block by D. Green),125,112
403,4,3:38.0,,Offensive rebound by S. Hill,125,112
404,4,3:38.0,,S. Hill misses 2-pt layup at rim,125,112
405,4,3:36.0,,Offensive rebound by C. Budinger,125,112
406,4,3:36.0,,C. Budinger misses 2-pt layup from 1 ft,125,112
407,4,3:35.0,,Offensive rebound by C. Miles,125,112
408,4,3:26.0,,P. George misses 2-pt layup at rim,125,112
409,4,3:25.0,,Offensive rebound by P. George,125,112
410,4,3:25.0,,P. George makes 2-pt layup at rim,125,114
411,4,3:07.0,S. Curry misses 3-pt jump shot from 26 ft,,125,114
412,4,3:05.0,Offensive rebound by D. Green,,125,114
413,4,3:05.0,D. Green makes 2-pt layup from 1 ft,,127,114
414,4,2:56.0,,Turnover by M. Ellis (bad pass; steal by A. Iguodala),127,114
415,4,2:45.0,D. Green misses 2-pt layup at rim,,127,114
416,4,2:45.0,,Defensive rebound by C. Budinger,127,114
417,4,2:37.0,,Indiana full timeout,127,114
418,4,2:24.0,,S. Hill makes 2-pt dunk at rim (assist by M. Ellis),127,116
419,4,2:06.0,K. Thompson misses 3-pt jump shot from 25 ft,,127,116
420,4,2:05.0,,Defensive rebound by C. Miles,127,116
421,4,1:57.0,,M. Ellis misses 2-pt layup from 1 ft,127,116
422,4,1:57.0,Defensive rebound by D. Green,,127,116
423,4,1:43.0,S. Curry misses 2-pt jump shot from 4 ft,,127,116
424,4,1:43.0,,Defensive rebound by C. Budinger,127,116
425,4,1:37.0,,S. Hill makes 2-pt layup from 1 ft,127,118
426,4,1:19.0,K. Thompson misses 2-pt jump shot from 19 ft,,127,118
427,4,1:18.0,Offensive rebound by Team,,127,118
428,4,1:15.0,Turnover by K. Thompson (bad pass; steal by S. Hill),,127,118
429,4,1:00.0,,P. George misses 3-pt jump shot from 26 ft,127,118
430,4,0:59.0,,Offensive rebound by S. Hill,127,118
431,4,0:59.0,,Personal foul by D. Green (drawn by S. Hill),127,118
432,4,0:55.0,,C. Budinger misses 2-pt layup at rim,127,118
433,4,0:55.0,,Offensive rebound by C. Budinger,127,118
434,4,0:55.0,,C. Budinger makes 2-pt layup at rim,127,120
435,4,0:55.0,,Shooting foul by S. Livingston (drawn by C. Budinger),127,120
436,4,0:55.0,B. Rush enters the game for K. Thompson,,127,120
437,4,0:55.0,,C. Budinger misses free throw 1 of 1,127,120
438,4,0:53.0,,Offensive rebound by S. Hill,127,120
439,4,0:48.0,,C. Miles misses 3-pt jump shot from 29 ft,127,120
440,4,0:47.0,Defensive rebound by S. Curry,,127,120
441,4,0:47.0,Personal foul by S. Hill (drawn by S. Curry),,127,120
442,4,0:36.0,S. Curry makes 2-pt layup from 3 ft,,129,120
443,4,0:28.0,,S. Hill misses 2-pt layup from 1 ft,129,120
444,4,0:27.0,,Offensive rebound by S. Hill,129,120
445,4,0:27.0,,S. Hill misses 2-pt layup from 1 ft,129,120
446,4,0:26.0,,Offensive rebound by S. Hill,129,120
447,4,0:26.0,,S. Hill makes 2-pt layup from 1 ft,129,122
448,4,0:25.0,Personal foul by M. Ellis (drawn by S. Curry),,129,122
449,4,0:25.0,Technical foul by D. Green,,129,122
450,4,0:25.0,,P. George makes technical free throw,129,123
451,4,0:25.0,S. Curry misses free throw 1 of 2,,129,123
452,4,0:25.0,Offensive rebound by Team,,129,123
453,4,0:25.0,,J. Hill enters the game for C. Miles,129,123
454,4,0:25.0,S. Curry makes free throw 2 of 2,,130,123
455,4,0:25.0,,Indiana full timeout,130,123
456,4,0:25.0,,C. Miles enters the game for J. Hill,130,123
457,4,0:21.0,,Turnover by M. Ellis (bad pass; steal by D. Green),130,123
458,4,0:17.0,Personal take foul by S. Hill (drawn by S. Curry),,130,123
459,4,0:17.0,S. Curry misses free throw 1 of 2,,130,123
460,4,0:17.0,Offensive rebound by Team,,130,123
461,4,0:17.0,S. Curry makes free throw 2 of 2,,131,123
462,4,0:17.0,,Indiana full timeout,131,123
463,4,0:13.0,,P. George misses 3-pt jump shot from 27 ft,131,123
464,4,0:11.0,Defensive rebound by D. Green,,131,123
465,4,0:07.0,Golden State full timeout,,131,123
