,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
392,4,11:27.0,,B. Knight misses 2-pt jump shot from 17 ft,90,66
393,4,11:25.0,,Offensive rebound by T. Warren,90,66
394,4,11:24.0,,T. Warren misses 2-pt layup from 2 ft,90,66
395,4,11:23.0,,Offensive rebound by Team,90,66
396,4,11:23.0,,A. Goodwin enters the game for T. Warren,90,66
397,4,11:20.0,,J. Leuer makes 3-pt jump shot from 24 ft (assist by B. Knight),90,69
398,4,11:05.0,Personal foul by D. Booker (drawn by W. Matthews),,90,69
399,4,10:50.0,W. Matthews misses 2-pt jump shot from 14 ft (block by B. Knight),,90,69
400,4,10:47.0,,Defensive rebound by B. Knight,90,69
401,4,10:39.0,,D. Booker makes 2-pt layup at rim (assist by J. Leuer),90,71
402,4,10:17.0,J. Barea misses 2-pt layup from 2 ft (block by J. Leuer),,90,71
403,4,10:15.0,,Defensive rebound by A. Goodwin,90,71
404,4,10:03.0,,A. Goodwin misses 3-pt jump shot from 25 ft,90,71
405,4,10:01.0,Defensive rebound by J. Barea,,90,71
406,4,9:55.0,Shooting foul by J. Leuer (drawn by D. Harris),,90,71
407,4,9:55.0,D. Harris misses free throw 1 of 2,,90,71
408,4,9:55.0,Offensive rebound by Team,,90,71
409,4,9:55.0,R. Felton enters the game for W. Matthews,,90,71
410,4,9:55.0,D. Harris misses free throw 2 of 2,,90,71
411,4,9:54.0,,Defensive rebound by D. Booker,90,71
412,4,9:48.0,,Personal foul by D. Harris (drawn by B. Knight),90,71
413,4,9:48.0,D. Nowitzki enters the game for C. Villanueva,,90,71
414,4,9:32.0,,B. Knight makes 2-pt layup from 1 ft,90,73
415,4,9:30.0,Personal foul by B. Knight (drawn by D. Harris),,90,73
416,4,9:17.0,D. Harris misses 3-pt jump shot from 24 ft,,90,73
417,4,9:15.0,,Defensive rebound by J. Leuer,90,73
418,4,9:07.0,,J. Leuer misses 3-pt jump shot from 24 ft,90,73
419,4,9:05.0,Defensive rebound by J. Barea,,90,73
420,4,8:50.0,Shooting foul by B. Knight (drawn by R. Felton),,90,73
421,4,8:50.0,Official timeout,,90,73
422,4,8:50.0,R. Felton makes free throw 1 of 2,,91,73
423,4,8:50.0,R. Felton makes free throw 2 of 2,,92,73
424,4,8:42.0,,E. Bledsoe makes 2-pt layup from 2 ft,92,75
425,4,8:42.0,,Shooting foul by J. Barea (drawn by E. Bledsoe),92,75
426,4,8:42.0,,E. Bledsoe makes free throw 1 of 1,92,76
427,4,8:22.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,92,76
428,4,8:21.0,,Defensive rebound by A. Goodwin,92,76
429,4,8:06.0,,E. Bledsoe makes 2-pt jump shot from 12 ft,92,78
430,4,7:53.0,D. Harris makes 2-pt layup from 1 ft,,94,78
431,4,7:34.0,,D. Booker misses 3-pt jump shot from 24 ft,94,78
432,4,7:32.0,Defensive rebound by R. Felton,,94,78
433,4,7:23.0,J. Evans misses 2-pt layup from 1 ft,,94,78
434,4,7:22.0,Offensive rebound by J. Evans,,94,78
435,4,7:22.0,J. Evans makes 2-pt layup from 1 ft,,96,78
436,4,7:09.0,,A. Goodwin misses 2-pt jump shot from 6 ft (block by D. Nowitzki),96,78
437,4,7:07.0,Defensive rebound by D. Nowitzki,,96,78
438,4,6:54.0,R. Felton makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),,99,78
439,4,6:51.0,,Phoenix full timeout,99,78
440,4,6:51.0,D. Powell enters the game for D. Nowitzki,,99,78
441,4,6:51.0,W. Matthews enters the game for D. Harris,,99,78
442,4,6:51.0,,S. Weems enters the game for E. Bledsoe,99,78
443,4,6:51.0,,R. Price enters the game for J. Leuer,99,78
444,4,6:51.0,,M. Teletović enters the game for A. Goodwin,99,78
445,4,6:39.0,,B. Knight misses 2-pt jump shot from 4 ft,99,78
446,4,6:37.0,Defensive rebound by J. Evans,,99,78
447,4,6:20.0,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),,101,78
448,4,6:03.0,,M. Teletović makes 2-pt jump shot from 8 ft,101,80
449,4,6:03.0,,Shooting foul by J. Barea (drawn by M. Teletović),101,80
450,4,6:03.0,,M. Teletović misses free throw 1 of 1,101,80
451,4,6:02.0,Defensive rebound by W. Matthews,,101,80
452,4,5:45.0,J. Barea makes 2-pt jump shot from 4 ft,,103,80
453,4,5:36.0,,B. Knight misses 2-pt jump shot from 8 ft,103,80
454,4,5:35.0,Defensive rebound by Team,,103,80
455,4,5:16.0,D. Powell makes 2-pt dunk at rim (assist by R. Felton),,105,80
456,4,5:04.0,Offensive charge foul by R. Price (drawn by R. Felton),,105,80
457,4,5:04.0,,Turnover by R. Price (offensive foul),105,80
458,4,5:04.0,,A. Goodwin enters the game for B. Knight,105,80
459,4,4:49.0,J. Barea misses 3-pt jump shot from 25 ft,,105,80
460,4,4:48.0,,Defensive rebound by A. Goodwin,105,80
461,4,4:37.0,,M. Teletović misses 2-pt jump shot from 1 ft,105,80
462,4,4:36.0,,Offensive rebound by M. Teletović,105,80
463,4,4:36.0,,M. Teletović misses 2-pt layup from 1 ft,105,80
464,4,4:32.0,Defensive rebound by R. Felton,,105,80
465,4,4:11.0,R. Felton makes 3-pt jump shot from 25 ft,,108,80
466,4,3:49.0,,A. Goodwin makes 2-pt layup from 1 ft,108,82
467,4,3:39.0,Dallas full timeout,,108,82
468,4,3:39.0,J. Jenkins enters the game for W. Matthews,,108,82
469,4,3:28.0,Personal foul by M. Teletović (drawn by D. Powell),,108,82
470,4,3:28.0,D. Powell misses free throw 1 of 2,,108,82
471,4,3:28.0,Offensive rebound by Team,,108,82
472,4,3:28.0,J. Anderson enters the game for J. Evans,,108,82
473,4,3:28.0,D. Powell makes free throw 2 of 2,,109,82
474,4,3:19.0,,D. Booker makes 2-pt layup from 1 ft,109,84
475,4,2:58.0,J. Barea misses 3-pt jump shot from 25 ft,,109,84
476,4,2:56.0,,Defensive rebound by S. Weems,109,84
477,4,2:47.0,,Shooting foul by R. Felton (drawn by D. Booker),109,84
478,4,2:47.0,,D. Booker misses free throw 1 of 2,109,84
479,4,2:47.0,,Offensive rebound by Team,109,84
480,4,2:47.0,,D. Booker misses free throw 2 of 2,109,84
481,4,2:46.0,Defensive rebound by J. Anderson,,109,84
482,4,2:27.0,R. Felton misses 2-pt layup from 1 ft,,109,84
483,4,2:26.0,Offensive rebound by R. Felton,,109,84
484,4,2:13.0,,Violation by M. Teletović (kicked ball),109,84
485,4,2:13.0,S. Mejri enters the game for D. Powell,,109,84
486,4,1:58.0,R. Felton misses 3-pt jump shot from 25 ft,,109,84
487,4,1:56.0,,Defensive rebound by D. Booker,109,84
488,4,1:51.0,,D. Booker makes 2-pt layup from 2 ft (assist by S. Weems),109,86
489,4,1:51.0,,Shooting foul by J. Anderson (drawn by D. Booker),109,86
490,4,1:51.0,,D. Booker makes free throw 1 of 1,109,87
491,4,1:38.0,Turnover by J. Barea (bad pass; steal by D. Booker),,109,87
492,4,1:35.0,,Turnover by S. Weems (bad pass),109,87
493,4,1:13.0,J. Barea misses 3-pt jump shot from 26 ft,,109,87
494,4,1:11.0,,Defensive rebound by S. Weems,109,87
495,4,1:05.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by S. Weems),109,90
496,4,0:49.0,J. Anderson misses 3-pt jump shot from 23 ft,,109,90
497,4,0:47.0,,Defensive rebound by M. Teletović,109,90
498,4,0:44.0,,D. Booker makes 2-pt dunk at rim (assist by A. Goodwin),109,92
499,4,0:30.0,J. Jenkins misses 2-pt jump shot from 17 ft,,109,92
500,4,0:28.0,,Defensive rebound by M. Teletović,109,92
501,4,0:24.0,,Shooting foul by J. Jenkins (drawn by A. Goodwin),109,92
502,4,0:24.0,,A. Goodwin makes free throw 1 of 2,109,93
503,4,0:24.0,,A. Goodwin makes free throw 2 of 2,109,94
504,4,0:16.0,J. Anderson makes 2-pt layup from 1 ft,,111,94
505,4,0:07.0,,Shooting foul by J. Anderson (drawn by A. Goodwin),111,94
506,4,0:07.0,,A. Goodwin makes free throw 1 of 2,111,95
507,4,0:07.0,,A. Goodwin misses free throw 2 of 2,111,95
508,4,0:07.0,Defensive rebound by S. Mejri,,111,95
