,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,ATLANTA_ACTION,LA LAKERS_SCORE,ATLANTA_SCORE
387,4,1:30.0,,K. Bazemore makes free throw 1 of 2,85,96
388,4,1:30.0,,K. Bazemore makes free throw 2 of 2,85,97
389,4,1:22.0,Turnover by D. Russell (bad pass),,85,97
390,4,1:04.0,,J. Teague misses 2-pt jump shot from 15 ft,85,97
391,4,1:01.0,Defensive rebound by B. Bass,,85,97
392,4,0:56.0,Turnover by K. Bryant (bad pass; steal by P. Millsap),,85,97
393,4,0:51.0,,K. Bazemore makes 2-pt dunk at rim (assist by T. Sefolosha),85,99
394,4,0:51.0,LA Lakers full timeout,,85,99
395,4,0:51.0,,M. Scott enters the game for T. Sefolosha,85,99
396,4,0:51.0,,L. Patterson enters the game for P. Millsap,85,99
397,4,0:51.0,,D. Schröder enters the game for A. Horford,85,99
398,4,0:51.0,,M. Muscala enters the game for J. Teague,85,99
399,4,0:51.0,M. World Peace enters the game for K. Bryant,,85,99
400,4,0:38.0,Turnover by J. Randle (bad pass; steal by K. Bazemore),,85,99
401,4,0:17.0,,Shooting foul by L. Williams (drawn by M. Scott),85,99
402,4,0:17.0,,M. Scott misses free throw 1 of 2,85,99
403,4,0:17.0,,Offensive rebound by Team,85,99
404,4,0:17.0,,M. Scott makes free throw 2 of 2,85,100
405,4,0:09.0,Shooting foul by L. Patterson (drawn by J. Randle),,85,100
406,4,0:09.0,J. Randle makes free throw 1 of 2,,86,100
407,4,0:09.0,J. Randle makes free throw 2 of 2,,87,100
