,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
392,4,6:31.0,Defensive rebound by A. Anderson,,92,97
393,4,6:26.0,Personal foul by T. Snell,,92,97
394,4,6:26.0,J. Wall enters the game for A. Anderson,,92,97
395,4,6:26.0,,P. Gasol enters the game for T. Snell,92,97
396,4,6:08.0,J. Dudley misses 3-pt jump shot from 22 ft,,92,97
397,4,6:07.0,Offensive rebound by N. Hilário,,92,97
398,4,6:02.0,N. Hilário misses 2-pt jump shot from 17 ft,,92,97
399,4,6:01.0,,Defensive rebound by T. Gibson,92,97
400,4,5:50.0,,E. Moore misses 3-pt jump shot from 25 ft,92,97
401,4,5:47.0,,Offensive rebound by T. Gibson,92,97
402,4,5:42.0,,Personal foul by N. Hilário,92,97
403,4,5:42.0,,Chicago full timeout,92,97
404,4,5:37.0,,Turnover by P. Gasol (bad pass; steal by J. Dudley),92,97
405,4,5:37.0,Personal foul by M. Dunleavy,,92,97
406,4,5:20.0,J. Dudley misses 3-pt jump shot from 25 ft,,92,97
407,4,5:19.0,,Defensive rebound by E. Moore,92,97
408,4,5:04.0,,D. McDermott makes 2-pt jump shot from 14 ft (assist by T. Gibson),92,99
409,4,4:56.0,R. Sessions misses 2-pt jump shot from 6 ft,,92,99
410,4,4:55.0,,Defensive rebound by D. McDermott,92,99
411,4,4:46.0,,D. McDermott makes 2-pt dunk at rim (assist by T. Gibson),92,101
412,4,4:46.0,Washington full timeout,,92,101
413,4,4:46.0,M. Gortat enters the game for N. Hilário,,92,101
414,4,4:46.0,M. Morris enters the game for J. Dudley,,92,101
415,4,4:33.0,B. Beal misses 3-pt jump shot from 25 ft,,92,101
416,4,4:32.0,,Defensive rebound by P. Gasol,92,101
417,4,4:19.0,,Personal foul by M. Gortat,92,101
418,4,4:19.0,G. Temple enters the game for R. Sessions,,92,101
419,4,4:14.0,,Turnover by E. Moore (lost ball; steal by J. Wall),92,101
420,4,4:10.0,J. Wall makes 2-pt layup from 1 ft,,94,101
421,4,3:51.0,,E. Moore makes 2-pt jump shot from 4 ft (assist by P. Gasol),94,103
422,4,3:32.0,B. Beal makes 2-pt layup from 2 ft,,96,103
423,4,3:14.0,,E. Moore makes 2-pt jump shot from 11 ft,96,105
424,4,2:55.0,J. Wall misses 2-pt jump shot from 11 ft,,96,105
425,4,2:52.0,Offensive rebound by M. Gortat,,96,105
426,4,2:49.0,B. Beal misses 2-pt layup from 2 ft,,96,105
427,4,2:48.0,,Defensive rebound by P. Gasol,96,105
428,4,2:30.0,,E. Moore misses 2-pt jump shot from 9 ft,96,105
429,4,2:29.0,Defensive rebound by M. Morris,,96,105
430,4,2:23.0,B. Beal misses 3-pt jump shot from 24 ft,,96,105
431,4,2:22.0,,Defensive rebound by P. Gasol,96,105
432,4,2:01.0,,D. McDermott makes 2-pt jump shot from 16 ft (assist by T. Gibson),96,107
433,4,1:43.0,M. Gortat misses 2-pt jump shot from 11 ft,,96,107
434,4,1:42.0,Offensive rebound by Team,,96,107
435,4,1:30.0,G. Temple makes 3-pt jump shot from 22 ft (assist by B. Beal),,99,107
436,4,1:30.0,Violation by Team (delay of game),,99,107
437,4,1:15.0,,E. Moore makes 2-pt jump shot from 15 ft,99,109
438,4,1:12.0,,Offensive charge foul by B. Beal (drawn by M. Dunleavy),99,109
439,4,1:12.0,Turnover by B. Beal (offensive foul),,99,109
440,4,0:59.0,,D. McDermott misses 2-pt jump shot from 17 ft,99,109
441,4,0:58.0,Defensive rebound by G. Temple,,99,109
442,4,0:55.0,Personal foul by D. McDermott,,99,109
443,4,0:55.0,G. Temple makes free throw 1 of 2,,100,109
444,4,0:55.0,,A. Brooks enters the game for D. McDermott,100,109
445,4,0:55.0,G. Temple misses free throw 2 of 2,,100,109
446,4,0:54.0,,Defensive rebound by P. Gasol,100,109
447,4,0:34.0,,A. Brooks misses 3-pt jump shot from 22 ft,100,109
448,4,0:33.0,Defensive rebound by M. Morris,,100,109
449,4,0:31.0,Shooting foul by M. Dunleavy (drawn by B. Beal),,100,109
450,4,0:31.0,B. Beal makes free throw 1 of 2,,101,109
451,4,0:31.0,B. Beal misses free throw 2 of 2,,101,109
452,4,0:30.0,,Defensive rebound by P. Gasol,101,109
453,4,0:09.0,,A. Brooks misses 2-pt jump shot from 21 ft,101,109
454,4,0:08.0,Defensive rebound by M. Gortat,,101,109
455,4,0:03.0,J. Wall makes 3-pt jump shot from 24 ft,,104,109
