,QUARTER,TIME_REMAINING,ATLANTA_ACTION,SAN ANTONIO_ACTION,ATLANTA_SCORE,SAN ANTONIO_SCORE
381,4,6:16.0,M. Scott enters the game for T. Sefolosha,,72,100
382,4,5:52.0,,B. Marjanović misses 2-pt jump shot from 4 ft (block by M. Muscala),72,100
383,4,5:50.0,Defensive rebound by T. Hardaway,,72,100
384,4,5:41.0,M. Scott makes 2-pt jump shot from 10 ft (assist by S. Mack),,74,100
385,4,5:20.0,,J. Simmons makes 2-pt jump shot from 16 ft (assist by D. Green),74,102
386,4,5:05.0,M. Scott makes 2-pt jump shot from 6 ft (assist by S. Mack),,76,102
387,4,4:43.0,,J. Simmons makes 2-pt jump shot from 6 ft (assist by D. Green),76,104
388,4,4:43.0,,Shooting foul by T. Hardaway (drawn by J. Simmons),76,104
389,4,4:43.0,L. Patterson enters the game for M. Muscala,,76,104
390,4,4:43.0,,J. Simmons makes free throw 1 of 1,76,105
391,4,4:33.0,L. Patterson misses 2-pt jump shot from 17 ft,,76,105
392,4,4:32.0,Offensive rebound by M. Scott,,76,105
393,4,4:25.0,M. Scott misses 2-pt jump shot from 8 ft,,76,105
394,4,4:24.0,,Defensive rebound by B. Marjanović,76,105
395,4,4:07.0,,B. Marjanović misses 2-pt jump shot from 4 ft (block by M. Scott),76,105
396,4,4:07.0,Defensive rebound by Team,,76,105
397,4,4:00.0,S. Mack makes 2-pt jump shot from 8 ft (assist by M. Scott),,78,105
398,4,4:00.0,,San Antonio full timeout,78,105
399,4,3:42.0,,R. Butler misses 2-pt jump shot from 18 ft,78,105
400,4,3:41.0,Defensive rebound by T. Hardaway,,78,105
401,4,3:32.0,J. Holiday makes 3-pt jump shot from 22 ft (assist by L. Patterson),,81,105
402,4,3:04.0,,D. Green makes 2-pt jump shot from 10 ft,81,107
403,4,2:55.0,M. Scott makes 2-pt layup from 3 ft (assist by S. Mack),,83,107
404,4,2:29.0,,R. Butler misses 2-pt jump shot from 4 ft,83,107
405,4,2:26.0,,Offensive rebound by B. Marjanović,83,107
406,4,2:26.0,,Shooting foul by L. Patterson (drawn by B. Marjanović),83,107
407,4,2:26.0,,B. Marjanović misses free throw 1 of 2,83,107
408,4,2:26.0,,Offensive rebound by Team,83,107
409,4,2:26.0,,B. Marjanović makes free throw 2 of 2,83,108
410,4,2:17.0,L. Patterson misses 3-pt jump shot from 24 ft,,83,108
411,4,2:16.0,,Defensive rebound by K. Anderson,83,108
412,4,1:53.0,,J. Simmons misses 3-pt jump shot from 25 ft,83,108
413,4,1:52.0,Defensive rebound by L. Patterson,,83,108
414,4,1:49.0,J. Holiday makes 2-pt layup at rim (assist by L. Patterson),,85,108
415,4,1:33.0,,J. Simmons misses 2-pt layup from 1 ft,85,108
416,4,1:32.0,Defensive rebound by J. Holiday,,85,108
417,4,1:26.0,T. Hardaway misses 3-pt jump shot from 23 ft,,85,108
418,4,1:25.0,Offensive rebound by T. Hardaway,,85,108
419,4,1:23.0,T. Hardaway misses 3-pt jump shot from 24 ft (block by R. Butler),,85,108
420,4,1:22.0,,Defensive rebound by R. Butler,85,108
421,4,0:58.0,,J. Simmons misses 2-pt jump shot from 6 ft,85,108
422,4,0:57.0,,Offensive rebound by D. Green,85,108
423,4,0:54.0,,D. Green misses 2-pt jump shot from 14 ft,85,108
424,4,0:52.0,Defensive rebound by S. Mack,,85,108
425,4,0:43.0,M. Scott makes 3-pt jump shot from 24 ft (assist by S. Mack),,88,108
426,4,0:21.0,,R. Butler misses 2-pt jump shot from 13 ft,88,108
427,4,0:20.0,Defensive rebound by M. Scott,,88,108
428,4,0:13.0,S. Mack misses 2-pt jump shot from 4 ft (block by D. Green),,88,108
429,4,0:12.0,Offensive rebound by S. Mack,,88,108
430,4,0:07.0,M. Scott misses 3-pt jump shot from 24 ft,,88,108
431,4,0:06.0,,Defensive rebound by K. Anderson,88,108
