,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
392,4,3:12.0,Offensive rebound by T. Thompson,,103,96
393,4,3:12.0,T. Thompson makes 2-pt layup from 1 ft,,105,96
394,4,3:04.0,,E. Fournier misses 3-pt jump shot from 24 ft,105,96
395,4,3:03.0,,Offensive rebound by A. Gordon,105,96
396,4,2:59.0,,A. Gordon misses 2-pt layup at rim (block by T. Thompson),105,96
397,4,2:58.0,Defensive rebound by T. Thompson,,105,96
398,4,2:57.0,Personal foul by V. Oladipo,,105,96
399,4,2:57.0,,Orlando full timeout,105,96
400,4,2:57.0,T. Thompson makes free throw 1 of 2,,106,96
401,4,2:57.0,T. Thompson makes free throw 2 of 2,,107,96
402,4,2:40.0,,E. Fournier misses 2-pt layup from 2 ft (block by T. Thompson),107,96
403,4,2:38.0,,Offensive rebound by E. Fournier,107,96
404,4,2:37.0,,E. Fournier makes 2-pt layup at rim,107,98
405,4,2:19.0,Turnover by L. James (bad pass; steal by J. Smith),,107,98
406,4,2:04.0,,B. Jennings misses 3-pt jump shot from 24 ft,107,98
407,4,2:03.0,Defensive rebound by T. Thompson,,107,98
408,4,1:41.0,K. Irving misses 2-pt jump shot from 9 ft,,107,98
409,4,1:41.0,,Defensive rebound by A. Gordon,107,98
410,4,1:32.0,,E. Fournier makes 2-pt layup at rim (assist by B. Jennings),107,100
411,4,1:12.0,C. Frye misses 3-pt jump shot from 22 ft,,107,100
412,4,1:10.0,Offensive rebound by T. Thompson,,107,100
413,4,1:10.0,Shooting foul by J. Smith (drawn by T. Thompson),,107,100
414,4,1:10.0,T. Thompson misses free throw 1 of 2,,107,100
415,4,1:10.0,Offensive rebound by Team,,107,100
416,4,1:10.0,,E. İlyasova enters the game for J. Smith,107,100
417,4,1:10.0,T. Thompson misses free throw 2 of 2,,107,100
418,4,1:10.0,,Defensive rebound by A. Gordon,107,100
419,4,1:10.0,,Orlando full timeout,107,100
420,4,1:10.0,I. Shumpert enters the game for C. Frye,,107,100
421,4,1:03.0,,V. Oladipo makes 3-pt jump shot from 25 ft,107,103
422,4,0:48.0,L. James misses 3-pt jump shot from 24 ft,,107,103
423,4,0:47.0,Offensive rebound by I. Shumpert,,107,103
424,4,0:25.0,Shooting foul by E. Fournier (drawn by L. James),,107,103
425,4,0:25.0,,M. Hezonja enters the game for E. Fournier,107,103
426,4,0:25.0,L. James makes free throw 1 of 2,,108,103
427,4,0:25.0,L. James makes free throw 2 of 2,,109,103
428,4,0:25.0,,Orlando full timeout,109,103
429,4,0:12.0,,V. Oladipo misses 2-pt layup at rim,109,103
430,4,0:10.0,,Offensive rebound by E. İlyasova,109,103
431,4,0:07.0,,E. İlyasova misses 2-pt jump shot from 20 ft,109,103
432,4,0:07.0,Defensive rebound by T. Thompson,,109,103
