,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
233,2,0:38.0,Shooting foul by J. Lin (drawn by I. Thomas),,46,40
234,2,0:38.0,I. Thomas misses free throw 1 of 2,,46,40
235,2,0:38.0,Offensive rebound by Team,,46,40
236,2,0:38.0,I. Thomas makes free throw 2 of 2,,47,40
237,2,0:30.0,,F. Kaminsky misses 2-pt jump shot from 8 ft,47,40
238,2,0:30.0,,Offensive rebound by F. Kaminsky,47,40
239,2,0:28.0,,F. Kaminsky misses 2-pt layup at rim,47,40
240,2,0:26.0,,Offensive rebound by F. Kaminsky,47,40
241,2,0:26.0,,F. Kaminsky misses 2-pt layup from 1 ft,47,40
242,2,0:24.0,Defensive rebound by I. Thomas,,47,40
243,2,0:01.0,I. Thomas misses 2-pt jump shot from 6 ft (block by J. Lin),,47,40
244,2,0:00.0,,Defensive rebound by C. Zeller,47,40
245,3,11:38.0,J. Sullinger misses 2-pt hook shot from 6 ft,,47,40
246,3,11:38.0,Offensive rebound by Team,,47,40
247,3,11:33.0,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),,49,40
248,3,11:15.0,,P. Hairston makes 3-pt jump shot from 23 ft (assist by M. Williams),49,43
249,3,10:50.0,I. Thomas misses 2-pt jump shot from 16 ft,,49,43
250,3,10:50.0,,Defensive rebound by N. Batum,49,43
251,3,10:50.0,,Personal foul by I. Thomas (drawn by N. Batum),49,43
252,3,10:40.0,Offensive charge foul by K. Walker (drawn by K. Olynyk),,49,43
253,3,10:40.0,,Turnover by K. Walker (offensive foul),49,43
254,3,10:24.0,K. Olynyk makes 2-pt jump shot from 8 ft (assist by J. Sullinger),,51,43
255,3,10:13.0,,P. Hairston misses 3-pt jump shot from 28 ft,51,43
256,3,10:12.0,Defensive rebound by A. Bradley,,51,43
257,3,10:02.0,J. Sullinger misses 2-pt layup from 1 ft,,51,43
258,3,10:01.0,,Defensive rebound by C. Zeller,51,43
259,3,9:56.0,,N. Batum misses 3-pt jump shot from 25 ft,51,43
260,3,9:55.0,Defensive rebound by J. Crowder,,51,43
261,3,9:44.0,Shooting foul by P. Hairston (drawn by K. Olynyk),,51,43
262,3,9:44.0,K. Olynyk makes free throw 1 of 2,,52,43
263,3,9:44.0,K. Olynyk makes free throw 2 of 2,,53,43
264,3,9:30.0,Violation by J. Crowder (kicked ball),,53,43
265,3,9:19.0,,K. Walker makes 2-pt jump shot from 19 ft,53,45
266,3,9:00.0,J. Sullinger makes 2-pt dunk at rim (assist by K. Olynyk),,55,45
267,3,8:53.0,,Charlotte full timeout,55,45
268,3,8:36.0,,M. Williams misses 2-pt jump shot from 7 ft (block by J. Crowder),55,45
269,3,8:36.0,,Offensive rebound by Team,55,45
270,3,8:36.0,,Turnover by Team (shot clock),55,45
271,3,8:19.0,J. Crowder misses 3-pt jump shot from 23 ft,,55,45
272,3,8:18.0,,Defensive rebound by P. Hairston,55,45
273,3,8:11.0,,K. Walker makes 2-pt layup at rim,55,47
274,3,8:00.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by J. Sullinger),,58,47
275,3,7:50.0,,Def 3 sec tech foul by J. Sullinger,58,47
276,3,7:50.0,,N. Batum makes technical free throw,58,48
277,3,7:41.0,,K. Walker misses 2-pt jump shot from 7 ft,58,48
278,3,7:40.0,Defensive rebound by I. Thomas,,58,48
279,3,7:26.0,K. Olynyk misses 3-pt jump shot from 24 ft,,58,48
280,3,7:25.0,Offensive rebound by I. Thomas,,58,48
281,3,7:21.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by I. Thomas),,61,48
282,3,7:03.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),61,50
283,3,6:50.0,Personal foul by N. Batum (drawn by J. Crowder),,61,50
284,3,6:39.0,J. Sullinger misses 3-pt jump shot from 26 ft,,61,50
285,3,6:37.0,Offensive rebound by K. Olynyk,,61,50
286,3,6:37.0,K. Olynyk makes 2-pt dunk at rim,,63,50
287,3,6:18.0,,M. Williams misses 2-pt jump shot from 22 ft,63,50
288,3,6:17.0,Defensive rebound by J. Crowder,,63,50
289,3,6:09.0,J. Sullinger makes 2-pt layup from 1 ft (assist by I. Thomas),,65,50
290,3,5:49.0,,N. Batum misses 3-pt jump shot from 26 ft,65,50
291,3,5:46.0,Defensive rebound by I. Thomas,,65,50
292,3,5:44.0,Turnover by I. Thomas (bad pass; steal by P. Hairston),,65,50
293,3,5:44.0,,Personal foul by I. Thomas (drawn by P. Hairston),65,50
294,3,5:30.0,,Turnover by N. Batum (lost ball; steal by K. Olynyk),65,50
295,3,5:24.0,I. Thomas misses 3-pt jump shot from 24 ft,,65,50
296,3,5:23.0,Offensive rebound by J. Sullinger,,65,50
297,3,5:21.0,J. Crowder makes 2-pt jump shot from 9 ft (assist by J. Sullinger),,67,50
298,3,5:21.0,,Charlotte full timeout,67,50
299,3,5:21.0,,F. Kaminsky enters the game for P. Hairston,67,50
300,3,5:21.0,,J. Lin enters the game for M. Williams,67,50
301,3,5:04.0,,Personal foul by J. Sullinger (drawn by K. Walker),67,50
302,3,4:54.0,,F. Kaminsky misses 2-pt jump shot from 6 ft,67,50
303,3,4:53.0,,Offensive rebound by C. Zeller,67,50
304,3,4:49.0,,C. Zeller misses 2-pt jump shot from 8 ft,67,50
305,3,4:48.0,Defensive rebound by J. Sullinger,,67,50
306,3,4:27.0,J. Crowder misses 3-pt jump shot from 23 ft,,67,50
307,3,4:25.0,,Defensive rebound by F. Kaminsky,67,50
308,3,4:14.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,67,50
309,3,4:12.0,Defensive rebound by J. Crowder,,67,50
310,3,4:01.0,I. Thomas makes 3-pt jump shot from 24 ft,,70,50
311,3,3:46.0,,K. Walker makes 2-pt layup from 1 ft,70,52
312,3,3:31.0,K. Olynyk misses 2-pt layup from 2 ft,,70,52
313,3,3:29.0,Offensive rebound by J. Sullinger,,70,52
314,3,3:29.0,J. Sullinger makes 2-pt layup from 1 ft,,72,52
315,3,3:15.0,,J. Lin misses 2-pt jump shot from 6 ft,72,52
316,3,3:13.0,,Offensive rebound by J. Lin,72,52
317,3,3:11.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by J. Lin),72,55
318,3,2:59.0,A. Bradley misses 3-pt jump shot from 24 ft,,72,55
319,3,2:58.0,,Defensive rebound by C. Zeller,72,55
320,3,2:51.0,,Turnover by K. Walker (lost ball),72,55
321,3,2:51.0,Boston full timeout,,72,55
322,3,2:51.0,,T. Hansbrough enters the game for C. Zeller,72,55
323,3,2:51.0,E. Turner enters the game for J. Sullinger,,72,55
324,3,2:51.0,D. Lee enters the game for K. Olynyk,,72,55
325,3,2:51.0,R. Hunter enters the game for I. Thomas,,72,55
326,3,2:39.0,A. Bradley misses 2-pt jump shot from 17 ft,,72,55
327,3,2:38.0,,Defensive rebound by N. Batum,72,55
328,3,2:15.0,,N. Batum makes 3-pt jump shot from 29 ft (assist by K. Walker),72,58
329,3,1:52.0,D. Lee makes 2-pt hook shot from 7 ft,,74,58
330,3,1:40.0,,J. Lin misses 2-pt layup at rim (block by D. Lee),74,58
331,3,1:38.0,Defensive rebound by R. Hunter,,74,58
332,3,1:30.0,R. Hunter misses 2-pt jump shot from 6 ft,,74,58
333,3,1:27.0,,Defensive rebound by F. Kaminsky,74,58
334,3,1:17.0,,N. Batum misses 3-pt jump shot from 25 ft,74,58
335,3,1:16.0,Defensive rebound by D. Lee,,74,58
336,3,1:04.0,R. Hunter misses 3-pt jump shot from 23 ft,,74,58
337,3,1:03.0,,Defensive rebound by K. Walker,74,58
338,3,0:55.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by N. Batum),74,60
339,3,0:55.0,,Shooting foul by D. Lee (drawn by F. Kaminsky),74,60
340,3,0:55.0,,J. Lamb enters the game for K. Walker,74,60
341,3,0:55.0,,F. Kaminsky misses free throw 1 of 1,74,60
342,3,0:53.0,Defensive rebound by E. Turner,,74,60
343,3,0:40.0,J. Crowder misses 2-pt layup from 2 ft,,74,60
344,3,0:40.0,,Defensive rebound by Team,74,60
345,3,0:40.0,J. Jerebko enters the game for J. Crowder,,74,60
346,3,0:33.0,,N. Batum makes 2-pt jump shot from 7 ft,74,62
347,3,0:17.0,J. Jerebko misses 2-pt jump shot from 21 ft,,74,62
348,3,0:15.0,,Defensive rebound by J. Lin,74,62
349,3,0:01.0,,N. Batum misses 3-pt jump shot from 26 ft,74,62
350,3,0:00.0,,Offensive rebound by Team,74,62
351,4,11:46.0,,F. Kaminsky misses 2-pt dunk at rim (block by D. Lee),74,62
352,4,11:46.0,Defensive rebound by Team,,74,62
353,4,11:31.0,Shooting foul by J. Lamb (drawn by I. Thomas),,74,62
354,4,11:31.0,I. Thomas makes free throw 1 of 2,,75,62
355,4,11:31.0,I. Thomas makes free throw 2 of 2,,76,62
356,4,11:13.0,,J. Lin misses 2-pt jump shot from 7 ft,76,62
357,4,11:11.0,Defensive rebound by D. Lee,,76,62
358,4,10:57.0,I. Thomas misses 2-pt jump shot from 13 ft,,76,62
359,4,10:54.0,Offensive rebound by D. Lee,,76,62
360,4,10:43.0,D. Lee misses 2-pt jump shot from 19 ft,,76,62
361,4,10:42.0,,Defensive rebound by J. Lin,76,62
362,4,10:29.0,,Def 3 sec tech foul by J. Jerebko,76,62
363,4,10:29.0,,N. Batum misses technical free throw,76,62
364,4,10:29.0,,Offensive rebound by Team,76,62
365,4,10:16.0,,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by N. Batum),76,65
366,4,9:55.0,R. Hunter misses 3-pt jump shot from 24 ft,,76,65
367,4,9:54.0,,Defensive rebound by T. Hansbrough,76,65
368,4,9:45.0,,J. Lin misses 2-pt jump shot from 16 ft,76,65
369,4,9:44.0,,Offensive rebound by T. Hansbrough,76,65
370,4,9:44.0,,Personal foul by J. Jerebko (drawn by N. Batum),76,65
371,4,9:44.0,T. Zeller enters the game for J. Jerebko,,76,65
372,4,9:32.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,76,65
373,4,9:31.0,Defensive rebound by E. Turner,,76,65
374,4,9:23.0,Shooting foul by T. Hansbrough (drawn by R. Hunter),,76,65
375,4,9:23.0,R. Hunter makes free throw 1 of 2,,77,65
376,4,9:23.0,R. Hunter makes free throw 2 of 2,,78,65
377,4,9:11.0,,J. Lin misses 2-pt layup from 2 ft,78,65
378,4,9:09.0,,Offensive rebound by J. Lin,78,65
379,4,9:05.0,,J. Lin makes 2-pt jump shot from 7 ft,78,67
380,4,8:50.0,D. Lee misses 2-pt jump shot from 3 ft (block by F. Kaminsky),,78,67
381,4,8:48.0,,Defensive rebound by N. Batum,78,67
382,4,8:41.0,,Shooting foul by R. Hunter (drawn by J. Lamb),78,67
383,4,8:41.0,Official timeout,,78,67
384,4,8:41.0,,J. Lamb makes free throw 1 of 2,78,68
385,4,8:41.0,,J. Lamb makes free throw 2 of 2,78,69
386,4,8:32.0,,K. Walker enters the game for J. Lin,78,69
387,4,8:24.0,D. Lee makes 2-pt layup from 2 ft (assist by E. Turner),,80,69
388,4,7:58.0,,F. Kaminsky makes 2-pt layup from 2 ft,80,71
