,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
392,4,9:14.0,Sacramento full timeout,,85,77
393,4,8:57.0,R. Gay misses 2-pt jump shot from 12 ft,,85,77
394,4,8:56.0,,Defensive rebound by R. Hood,85,77
395,4,8:34.0,,R. Hood misses 3-pt jump shot from 24 ft,85,77
396,4,8:34.0,,Offensive rebound by C. Johnson,85,77
397,4,8:16.0,D. Cousins enters the game for K. Koufos,,85,77
398,4,8:16.0,,R. Gobert enters the game for J. Ingles,85,77
399,4,8:10.0,,Turnover by R. Hood (bad pass; steal by D. Cousins),85,77
400,4,8:07.0,Turnover by R. Gay (bad pass),,85,77
401,4,7:50.0,,T. Lyles makes 2-pt layup from 1 ft,85,79
402,4,7:50.0,,Shooting foul by D. Collison (drawn by T. Lyles),85,79
403,4,7:50.0,Technical foul by O. Casspi,,85,79
404,4,7:50.0,,T. Burke makes technical free throw,85,80
405,4,7:50.0,W. Cauley-Stein enters the game for O. Casspi,,85,80
406,4,7:50.0,R. Rondo enters the game for M. Belinelli,,85,80
407,4,7:50.0,,T. Lyles misses free throw 1 of 1,85,80
408,4,7:48.0,Defensive rebound by R. Rondo,,85,80
409,4,7:26.0,D. Cousins misses 2-pt jump shot from 14 ft,,85,80
410,4,7:25.0,,Defensive rebound by C. Johnson,85,80
411,4,7:08.0,,R. Gobert misses 2-pt layup from 2 ft,85,80
412,4,7:07.0,Defensive rebound by W. Cauley-Stein,,85,80
413,4,6:48.0,D. Collison misses 2-pt jump shot from 4 ft,,85,80
414,4,6:47.0,Offensive rebound by W. Cauley-Stein,,85,80
415,4,6:46.0,W. Cauley-Stein makes 2-pt dunk at rim,,87,80
416,4,6:25.0,,Turnover by T. Burke (lost ball; steal by R. Gay),87,80
417,4,6:15.0,R. Gay misses 3-pt jump shot from 23 ft,,87,80
418,4,6:14.0,,Defensive rebound by R. Hood,87,80
419,4,6:09.0,,Utah full timeout,87,80
420,4,6:09.0,,G. Hayward enters the game for C. Johnson,87,80
421,4,5:55.0,,G. Hayward misses 2-pt jump shot from 11 ft,87,80
422,4,5:55.0,Defensive rebound by W. Cauley-Stein,,87,80
423,4,5:39.0,R. Gay misses 3-pt jump shot from 24 ft,,87,80
424,4,5:37.0,Offensive rebound by Team,,87,80
425,4,5:18.0,D. Cousins makes 3-pt jump shot from 23 ft (assist by R. Rondo),,90,80
426,4,4:56.0,,R. Hood makes 2-pt jump shot from 16 ft,90,82
427,4,4:41.0,Shooting foul by R. Hood (drawn by D. Cousins),,90,82
428,4,4:41.0,D. Cousins misses free throw 1 of 2,,90,82
429,4,4:41.0,Offensive rebound by Team,,90,82
430,4,4:41.0,D. Cousins makes free throw 2 of 2,,91,82
431,4,4:30.0,,Personal foul by R. Rondo (drawn by R. Gobert),91,82
432,4,4:23.0,,Turnover by R. Hood (lost ball; steal by R. Rondo),91,82
433,4,4:15.0,Turnover by D. Cousins (lost ball),,91,82
434,4,4:05.0,,T. Burke makes 2-pt jump shot from 22 ft,91,84
435,4,3:49.0,R. Rondo misses 2-pt jump shot from 12 ft,,91,84
436,4,3:48.0,Offensive rebound by W. Cauley-Stein,,91,84
437,4,3:41.0,R. Gay misses 2-pt jump shot from 11 ft,,91,84
438,4,3:40.0,Offensive rebound by D. Cousins,,91,84
439,4,3:39.0,Turnover by Team (shot clock),,91,84
440,4,3:22.0,,Shooting foul by R. Gay (drawn by G. Hayward),91,84
441,4,3:22.0,,G. Hayward makes free throw 1 of 2,91,85
442,4,3:22.0,,G. Hayward misses free throw 2 of 2,91,85
443,4,3:22.0,Defensive rebound by R. Gay,,91,85
444,4,3:03.0,D. Cousins misses 2-pt layup from 2 ft (block by R. Gobert),,91,85
445,4,3:02.0,Offensive rebound by R. Gay,,91,85
446,4,3:00.0,R. Gay misses 2-pt hook shot from 3 ft,,91,85
447,4,2:59.0,Offensive rebound by D. Cousins,,91,85
448,4,2:59.0,D. Cousins misses 2-pt layup at rim,,91,85
449,4,2:59.0,,Defensive rebound by Team,91,85
450,4,2:59.0,,Utah full timeout,91,85
451,4,2:59.0,O. Casspi enters the game for D. Collison,,91,85
452,4,2:41.0,,R. Hood misses 2-pt jump shot from 3 ft (block by W. Cauley-Stein),91,85
453,4,2:40.0,Defensive rebound by W. Cauley-Stein,,91,85
454,4,2:25.0,Shooting foul by T. Lyles (drawn by D. Cousins),,91,85
455,4,2:25.0,D. Cousins makes free throw 1 of 2,,92,85
456,4,2:25.0,D. Cousins makes free throw 2 of 2,,93,85
457,4,2:13.0,,Shooting foul by R. Gay (drawn by R. Hood),93,85
458,4,2:13.0,,R. Hood makes free throw 1 of 3,93,86
459,4,2:13.0,,R. Hood makes free throw 2 of 3,93,87
460,4,2:13.0,,R. Hood makes free throw 3 of 3,93,88
461,4,1:59.0,D. Cousins makes 2-pt layup from 3 ft,,95,88
462,4,1:46.0,,T. Burke makes 2-pt jump shot from 12 ft,95,90
463,4,1:46.0,,Shooting foul by R. Rondo (drawn by T. Burke),95,90
464,4,1:46.0,,T. Burke misses free throw 1 of 1,95,90
465,4,1:44.0,Defensive rebound by D. Cousins,,95,90
466,4,1:30.0,Personal foul by G. Hayward (drawn by R. Gay),,95,90
467,4,1:20.0,R. Gay makes 3-pt jump shot from 24 ft (assist by R. Rondo),,98,90
468,4,1:20.0,,Utah full timeout,98,90
469,4,1:16.0,,Personal foul by R. Gay (drawn by G. Hayward),98,90
470,4,1:16.0,,G. Hayward makes free throw 1 of 2,98,91
471,4,1:16.0,,G. Hayward makes free throw 2 of 2,98,92
472,4,0:57.0,D. Cousins misses 2-pt jump shot from 4 ft,,98,92
473,4,0:57.0,Offensive rebound by R. Gay,,98,92
474,4,0:57.0,R. Gay makes 2-pt layup from 1 ft,,100,92
475,4,0:45.0,,T. Burke misses 3-pt jump shot from 25 ft,100,92
476,4,0:43.0,,Offensive rebound by R. Gobert,100,92
477,4,0:40.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by T. Lyles),100,95
478,4,0:33.0,Personal foul by R. Gobert (drawn by R. Gay),,100,95
479,4,0:33.0,R. Gay misses free throw 1 of 2,,100,95
480,4,0:33.0,Offensive rebound by Team,,100,95
481,4,0:33.0,R. Gay makes free throw 2 of 2,,101,95
482,4,0:29.0,,G. Hayward makes 2-pt layup from 1 ft,101,97
483,4,0:29.0,,Shooting foul by W. Cauley-Stein (drawn by G. Hayward),101,97
484,4,0:29.0,,G. Hayward makes free throw 1 of 1,101,98
485,4,0:29.0,Sacramento full timeout,,101,98
486,4,0:29.0,M. Belinelli enters the game for W. Cauley-Stein,,101,98
487,4,0:29.0,D. Collison enters the game for O. Casspi,,101,98
488,4,0:09.0,R. Rondo misses 2-pt jump shot from 20 ft,,101,98
489,4,0:09.0,,Defensive rebound by G. Hayward,101,98
490,4,0:09.0,,Utah full timeout,101,98
491,4,0:09.0,,J. Ingles enters the game for T. Lyles,101,98
492,4,0:09.0,W. Cauley-Stein enters the game for M. Belinelli,,101,98
493,4,0:05.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hayward),101,101
494,4,0:04.0,Sacramento full timeout,,101,101
495,4,0:04.0,,T. Lyles enters the game for J. Ingles,101,101
496,4,0:04.0,,C. Johnson enters the game for T. Burke,101,101
497,4,0:04.0,M. Belinelli enters the game for W. Cauley-Stein,,101,101
498,4,0:01.0,R. Gay makes 2-pt jump shot from 17 ft,,103,101
499,4,0:00.0,,T. Lyles misses 3-pt jump shot from 54 ft,103,101
500,4,0:00.0,,Offensive rebound by Team,103,101
