,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
390,4,6:57.0,M. Conley makes 2-pt jump shot from 8 ft (assist by M. Gasol),,101,91
391,4,6:45.0,,A. Davis makes 2-pt layup from 1 ft (assist by T. Evans),101,93
392,4,6:45.0,,Shooting foul by J. Green (drawn by A. Davis),101,93
393,4,6:45.0,,A. Davis misses free throw 1 of 1,101,93
394,4,6:44.0,Defensive rebound by M. Barnes,,101,93
395,4,6:24.0,M. Gasol misses 2-pt jump shot from 10 ft (block by A. Davis),,101,93
396,4,6:22.0,,Defensive rebound by R. Anderson,101,93
397,4,6:10.0,,A. Davis misses 2-pt hook shot from 8 ft,101,93
398,4,6:08.0,Defensive rebound by M. Barnes,,101,93
399,4,5:55.0,M. Gasol makes 2-pt jump shot from 20 ft (assist by M. Conley),,103,93
400,4,5:34.0,,R. Anderson makes 2-pt layup from 2 ft (assist by T. Evans),103,95
401,4,5:18.0,M. Gasol makes 2-pt jump shot from 20 ft (assist by M. Conley),,105,95
402,4,5:04.0,,Shooting foul by M. Barnes (drawn by A. Davis),105,95
403,4,5:04.0,,A. Davis misses free throw 1 of 2,105,95
404,4,5:04.0,,Offensive rebound by Team,105,95
405,4,5:04.0,,J. Holiday enters the game for A. Gee,105,95
406,4,5:04.0,,A. Davis makes free throw 2 of 2,105,96
407,4,4:45.0,M. Barnes misses 3-pt jump shot from 24 ft,,105,96
408,4,4:44.0,,Defensive rebound by A. Davis,105,96
409,4,4:21.0,,N. Cole misses 3-pt jump shot from 25 ft,105,96
410,4,4:20.0,,Offensive rebound by Team,105,96
411,4,4:20.0,Z. Randolph enters the game for J. Green,,105,96
412,4,4:10.0,,R. Anderson misses 2-pt layup from 1 ft,105,96
413,4,4:09.0,,Offensive rebound by A. Davis,105,96
414,4,4:09.0,,A. Davis misses 2-pt layup from 1 ft,105,96
415,4,4:08.0,Defensive rebound by M. Gasol,,105,96
416,4,3:56.0,Shooting foul by R. Anderson (drawn by M. Gasol),,105,96
417,4,3:56.0,M. Gasol makes free throw 1 of 2,,106,96
418,4,3:56.0,M. Gasol makes free throw 2 of 2,,107,96
419,4,3:37.0,,T. Evans misses 2-pt layup from 1 ft,107,96
420,4,3:36.0,Defensive rebound by M. Gasol,,107,96
421,4,3:31.0,M. Barnes misses 2-pt layup from 1 ft (block by A. Davis),,107,96
422,4,3:30.0,,Defensive rebound by T. Evans,107,96
423,4,3:24.0,,N. Cole makes 3-pt jump shot from 23 ft (assist by R. Anderson),107,99
424,4,3:03.0,C. Lee misses 2-pt jump shot from 14 ft,,107,99
425,4,3:02.0,,Defensive rebound by N. Cole,107,99
426,4,2:54.0,,T. Evans makes 3-pt jump shot from 24 ft (assist by J. Holiday),107,102
427,4,2:53.0,Memphis full timeout,,107,102
428,4,2:53.0,Official timeout,,107,102
429,4,2:53.0,J. Green enters the game for M. Barnes,,107,102
430,4,2:33.0,M. Gasol misses 2-pt jump shot from 13 ft,,107,102
431,4,2:32.0,,Defensive rebound by A. Davis,107,102
432,4,2:16.0,,Turnover by T. Evans (bad pass),107,102
433,4,2:00.0,,Violation by J. Holiday (kicked ball),107,102
434,4,1:50.0,J. Green makes 2-pt jump shot from 19 ft,,109,102
435,4,1:34.0,,N. Cole misses 3-pt jump shot from 26 ft,109,102
436,4,1:34.0,Defensive rebound by C. Lee,,109,102
437,4,1:22.0,M. Conley makes 2-pt layup from 1 ft,,111,102
438,4,1:22.0,,New Orleans full timeout,111,102
439,4,1:12.0,,N. Cole misses 3-pt jump shot from 24 ft,111,102
440,4,1:12.0,Defensive rebound by Team,,111,102
441,4,0:57.0,M. Conley makes 2-pt jump shot from 22 ft (assist by M. Gasol),,113,102
442,4,0:57.0,,New Orleans full timeout,113,102
443,4,0:57.0,,A. Ajinça enters the game for A. Davis,113,102
444,4,0:57.0,,A. Gee enters the game for J. Holiday,113,102
445,4,0:57.0,,I. Smith enters the game for T. Evans,113,102
446,4,0:54.0,,A. Ajinça makes 2-pt layup from 3 ft (assist by N. Cole),113,104
447,4,0:35.0,M. Gasol misses 2-pt layup from 1 ft,,113,104
448,4,0:33.0,,Defensive rebound by N. Cole,113,104
449,4,0:27.0,,N. Cole misses 2-pt layup from 1 ft,113,104
450,4,0:25.0,Defensive rebound by M. Conley,,113,104
451,4,0:06.0,M. Gasol misses 2-pt layup from 1 ft,,113,104
452,4,0:05.0,,Defensive rebound by I. Smith,113,104
453,4,0:01.0,,R. Anderson misses 3-pt jump shot from 24 ft,113,104
454,4,0:00.0,Defensive rebound by C. Lee,,113,104
