,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
383,4,2:28.0,Offensive rebound by B. Portis,,93,128
384,4,2:24.0,B. Portis makes 2-pt jump shot from 12 ft,,95,128
385,4,2:08.0,,Turnover by T. Daniels (step out of bounds),95,128
386,4,2:08.0,,Charlotte full timeout,95,128
387,4,1:57.0,C. Bairstow makes 2-pt hook shot from 6 ft,,97,128
388,4,1:32.0,,T. Hansbrough misses 2-pt jump shot from 4 ft,97,128
389,4,1:32.0,,Offensive rebound by T. Hansbrough,97,128
390,4,1:32.0,,Turnover by Team (shot clock),97,128
391,4,1:23.0,T. Snell misses 2-pt layup from 2 ft,,97,128
392,4,1:21.0,,Defensive rebound by J. Lamb,97,128
393,4,1:16.0,,Turnover by J. Lamb (bad pass; steal by D. McDermott),97,128
394,4,1:12.0,B. Portis makes 2-pt dunk at rim (assist by T. Snell),,99,128
395,4,0:59.0,,Shooting foul by B. Portis (drawn by T. Hansbrough),99,128
396,4,0:59.0,,T. Hansbrough makes free throw 1 of 2,99,129
397,4,0:59.0,,T. Hansbrough makes free throw 2 of 2,99,130
398,4,0:50.0,E. Moore makes 2-pt jump shot from 7 ft,,101,130
399,4,0:41.0,,B. Roberts misses 3-pt jump shot from 25 ft,101,130
400,4,0:41.0,Defensive rebound by Team,,101,130
401,4,0:35.0,B. Portis makes 2-pt layup from 2 ft (assist by D. McDermott),,103,130
402,4,0:19.0,,F. Kaminsky misses 2-pt layup from 2 ft,103,130
403,4,0:17.0,,Offensive rebound by T. Hansbrough,103,130
404,4,0:17.0,,T. Hansbrough misses 2-pt layup from 1 ft,103,130
405,4,0:13.0,Defensive rebound by B. Portis,,103,130
406,4,0:07.0,Personal foul by T. Daniels (drawn by D. McDermott),,103,130
407,4,0:05.0,B. Portis makes 2-pt jump shot from 15 ft (assist by D. McDermott),,105,130
408,4,0:00.0,,B. Roberts misses 2-pt jump shot from 15 ft,105,130
409,4,0:00.0,,Offensive rebound by Team,105,130
