,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
389,4,6:05.0,Defensive rebound by A. Aminu,,98,112
390,4,6:00.0,Shooting foul by K. Thompson (drawn by D. Lillard),,98,112
391,4,6:00.0,D. Lillard makes free throw 1 of 2,,99,112
392,4,6:00.0,A. Crabbe enters the game for G. Henderson,,99,112
393,4,6:00.0,D. Lillard makes free throw 2 of 2,,100,112
394,4,5:53.0,,Turnover by S. Curry (bad pass; steal by C. McCollum),100,112
395,4,5:48.0,C. McCollum makes 3-pt jump shot from 27 ft,,103,112
396,4,5:48.0,,Golden State full timeout,103,112
397,4,5:36.0,,Shooting foul by M. Harkless (drawn by S. Curry),103,112
398,4,5:36.0,,S. Curry makes free throw 1 of 2,103,113
399,4,5:36.0,,S. Curry makes free throw 2 of 2,103,114
400,4,5:27.0,Shooting foul by B. Rush (drawn by D. Lillard),,103,114
401,4,5:27.0,D. Lillard makes free throw 1 of 2,,104,114
402,4,5:27.0,D. Lillard makes free throw 2 of 2,,105,114
403,4,5:15.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),105,116
404,4,5:15.0,,Shooting foul by C. McCollum (drawn by K. Thompson),105,116
405,4,5:15.0,,K. Thompson makes free throw 1 of 1,105,117
406,4,4:56.0,A. Aminu misses 2-pt layup from 1 ft,,105,117
407,4,4:55.0,Offensive rebound by M. Harkless,,105,117
408,4,4:55.0,M. Harkless misses 2-pt layup at rim,,105,117
409,4,4:55.0,,Defensive rebound by Team,105,117
410,4,4:46.0,,S. Curry makes 3-pt jump shot from 27 ft,105,120
411,4,4:36.0,D. Lillard misses 3-pt jump shot from 27 ft,,105,120
412,4,4:35.0,,Defensive rebound by B. Rush,105,120
413,4,4:25.0,,K. Thompson makes 3-pt jump shot from 22 ft (assist by D. Green),105,123
414,4,4:25.0,Portland full timeout,,105,123
415,4,4:09.0,D. Lillard misses 2-pt jump shot from 18 ft,,105,123
416,4,4:08.0,,Defensive rebound by D. Green,105,123
417,4,3:51.0,,K. Thompson misses 3-pt jump shot from 23 ft,105,123
418,4,3:50.0,Defensive rebound by A. Aminu,,105,123
419,4,3:42.0,C. McCollum makes 2-pt layup from 1 ft (assist by A. Aminu),,107,123
420,4,3:32.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by S. Curry),107,125
421,4,3:26.0,D. Lillard misses 2-pt jump shot from 14 ft,,107,125
422,4,3:24.0,,Defensive rebound by S. Curry,107,125
423,4,3:11.0,,B. Rush makes 3-pt jump shot from 26 ft (assist by K. Thompson),107,128
424,4,3:09.0,Portland full timeout,,107,128
425,4,3:09.0,B. Roberts enters the game for D. Lillard,,107,128
426,4,3:09.0,P. Connaughton enters the game for C. McCollum,,107,128
427,4,3:09.0,L. Montero enters the game for A. Aminu,,107,128
428,4,3:09.0,N. Vonleh enters the game for M. Harkless,,107,128
429,4,3:07.0,,M. Speights enters the game for D. Green,107,128
430,4,3:07.0,,I. Clark enters the game for K. Thompson,107,128
431,4,3:07.0,,J. McAdoo enters the game for S. Curry,107,128
432,4,2:50.0,A. Crabbe makes 2-pt layup from 1 ft (assist by B. Roberts),,109,128
433,4,2:21.0,,J. McAdoo misses 2-pt jump shot from 16 ft,109,128
434,4,2:21.0,Defensive rebound by P. Connaughton,,109,128
435,4,1:59.0,A. Crabbe misses 3-pt jump shot from 26 ft,,109,128
436,4,1:58.0,,Defensive rebound by M. Speights,109,128
437,4,1:42.0,,B. Rush makes 3-pt jump shot from 25 ft (assist by I. Clark),109,131
438,4,1:20.0,L. Montero misses 3-pt jump shot from 27 ft,,109,131
439,4,1:17.0,,Defensive rebound by M. Speights,109,131
440,4,1:06.0,,L. Barbosa makes 2-pt jump shot from 19 ft (assist by M. Speights),109,133
441,4,0:47.0,Personal foul by B. Rush,,109,133
442,4,0:47.0,N. Vonleh makes free throw 1 of 2,,110,133
443,4,0:47.0,N. Vonleh makes free throw 2 of 2,,111,133
444,4,0:36.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by B. Rush),111,136
445,4,0:19.0,Turnover by L. Montero (bad pass),,111,136
