,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BROOKLYN_ACTION,PHOENIX_SCORE,BROOKLYN_SCORE
385,4,2:27.0,Personal foul by T. Young (drawn by B. Knight),,85,90
386,4,2:27.0,B. Knight makes free throw 1 of 2,,86,90
387,4,2:27.0,B. Knight makes free throw 2 of 2,,87,90
388,4,2:03.0,,S. Larkin misses 2-pt jump shot from 17 ft,87,90
389,4,2:02.0,Defensive rebound by A. Len,,87,90
390,4,1:52.0,Turnover by M. Morris (offensive foul),,87,90
391,4,1:52.0,,Offensive charge foul by M. Morris (drawn by T. Young),87,90
392,4,1:52.0,,J. Jack enters the game for W. Ellington,87,90
393,4,1:38.0,,J. Johnson makes 2-pt jump shot from 15 ft,87,92
394,4,1:23.0,E. Bledsoe makes 2-pt jump shot from 17 ft,,89,92
395,4,1:03.0,,T. Young makes 2-pt jump shot from 16 ft (assist by S. Larkin),89,94
396,4,1:03.0,Phoenix full timeout,,89,94
397,4,1:03.0,M. Teletović enters the game for M. Morris,,89,94
398,4,0:59.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by P. Tucker),,91,94
399,4,0:43.0,,S. Larkin misses 2-pt jump shot from 6 ft,91,94
400,4,0:42.0,,Offensive rebound by B. Lopez,91,94
401,4,0:41.0,,B. Lopez misses 2-pt layup from 1 ft,91,94
402,4,0:40.0,Defensive rebound by A. Len,,91,94
403,4,0:30.0,A. Len misses 2-pt layup from 2 ft,,91,94
404,4,0:29.0,,Defensive rebound by J. Jack,91,94
405,4,0:05.0,,B. Lopez misses 2-pt jump shot from 5 ft,91,94
406,4,0:04.0,Defensive rebound by M. Teletović,,91,94
407,4,0:04.0,Phoenix full timeout,,91,94
408,4,0:04.0,,R. Hollis-Jefferson enters the game for B. Lopez,91,94
409,4,0:04.0,,Brooklyn full timeout,91,94
410,4,0:04.0,J. Leuer enters the game for A. Len,,91,94
411,4,0:00.0,Turnover by B. Knight (lost ball; steal by J. Jack),,91,94
