,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
386,4,4:33.0,Defensive rebound by D. DeRozan,,78,91
387,4,4:29.0,Shooting foul by J. Butler (drawn by D. DeRozan),,78,91
388,4,4:29.0,Toronto full timeout,,78,91
389,4,4:29.0,J. Valančiūnas enters the game for L. Scola,,78,91
390,4,4:29.0,D. DeRozan makes free throw 1 of 2,,79,91
391,4,4:29.0,D. DeRozan makes free throw 2 of 2,,80,91
392,4,4:07.0,,T. Snell makes 2-pt layup from 1 ft (assist by A. Brooks),80,93
393,4,3:50.0,D. DeRozan makes 2-pt layup from 1 ft (assist by J. Valančiūnas),,82,93
394,4,3:32.0,,A. Brooks makes 3-pt jump shot from 26 ft,82,96
395,4,3:15.0,D. DeRozan makes 2-pt layup from 1 ft,,84,96
396,4,2:56.0,,A. Brooks misses 2-pt jump shot from 7 ft,84,96
397,4,2:55.0,Defensive rebound by J. Valančiūnas,,84,96
398,4,2:46.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Lowry),,87,96
399,4,2:24.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by A. Brooks),87,99
400,4,2:03.0,D. Carroll misses 3-pt jump shot from 26 ft,,87,99
401,4,2:02.0,,Defensive rebound by T. Snell,87,99
402,4,1:44.0,,A. Brooks misses 2-pt jump shot from 9 ft (block by J. Valančiūnas),87,99
403,4,1:42.0,,Offensive rebound by T. Gibson,87,99
404,4,1:38.0,,T. Gibson misses 2-pt jump shot from 20 ft,87,99
405,4,1:37.0,Defensive rebound by D. DeRozan,,87,99
406,4,1:32.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,90,99
407,4,1:25.0,,Chicago full timeout,90,99
408,4,1:25.0,,P. Gasol enters the game for B. Portis,90,99
409,4,1:12.0,,T. Snell makes 2-pt jump shot from 18 ft,90,101
410,4,1:12.0,Toronto full timeout,,90,101
411,4,1:08.0,D. Carroll misses 2-pt layup from 2 ft (block by J. Butler),,90,101
412,4,1:07.0,Offensive rebound by D. Carroll,,90,101
413,4,1:03.0,Shooting foul by P. Gasol (drawn by K. Lowry),,90,101
414,4,1:03.0,K. Lowry misses free throw 1 of 2,,90,101
415,4,1:03.0,Offensive rebound by Team,,90,101
416,4,1:03.0,P. Patterson enters the game for J. Valančiūnas,,90,101
417,4,1:03.0,,D. Rose enters the game for T. Gibson,90,101
418,4,1:03.0,K. Lowry makes free throw 2 of 2,,91,101
419,4,0:40.0,,D. Rose misses 3-pt jump shot from 25 ft,91,101
420,4,0:40.0,,Offensive rebound by Team,91,101
421,4,0:40.0,,Turnover by Team (shot clock),91,101
422,4,0:40.0,Toronto full timeout,,91,101
423,4,0:34.0,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),,93,101
424,4,0:33.0,,Chicago full timeout,93,101
425,4,0:28.0,,Personal foul by D. DeRozan (drawn by A. Brooks),93,101
426,4,0:26.0,,Personal foul by D. Carroll (drawn by A. Brooks),93,101
427,4,0:26.0,,A. Brooks misses free throw 1 of 2,93,101
428,4,0:26.0,,Offensive rebound by Team,93,101
429,4,0:26.0,,A. Brooks makes free throw 2 of 2,93,102
430,4,0:17.0,K. Lowry makes 2-pt layup from 1 ft,,95,102
431,4,0:13.0,,Personal foul by T. Ross (drawn by T. Snell),95,102
432,4,0:13.0,,T. Snell makes free throw 1 of 2,95,103
433,4,0:13.0,,T. Gibson enters the game for P. Gasol,95,103
434,4,0:13.0,,T. Snell makes free throw 2 of 2,95,104
435,4,0:13.0,Toronto full timeout,,95,104
436,4,0:06.0,D. Carroll makes 2-pt layup from 2 ft (assist by D. DeRozan),,97,104
