,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
397,4,9:32.0,A. Aminu makes free throw 1 of 1,,87,75
398,4,9:18.0,,Turnover by G. Hayward (traveling),87,75
399,4,8:59.0,D. Lillard misses 3-pt jump shot from 25 ft,,87,75
400,4,8:59.0,,Defensive rebound by A. Burks,87,75
401,4,8:54.0,,Turnover by R. Gobert (traveling),87,75
402,4,8:54.0,Portland full timeout,,87,75
403,4,8:40.0,D. Lillard misses 2-pt layup from 2 ft,,87,75
404,4,8:38.0,Offensive rebound by M. Plumlee,,87,75
405,4,8:38.0,M. Plumlee makes 2-pt dunk at rim,,89,75
406,4,8:25.0,,R. Hood misses 3-pt jump shot from 24 ft,89,75
407,4,8:24.0,Defensive rebound by M. Plumlee,,89,75
408,4,8:08.0,A. Aminu misses 2-pt jump shot from 4 ft,,89,75
409,4,8:08.0,,Defensive rebound by Team,89,75
410,4,7:56.0,,J. Ingles misses 3-pt jump shot from 23 ft,89,75
411,4,7:55.0,Defensive rebound by M. Plumlee,,89,75
412,4,7:41.0,Offensive foul by M. Plumlee (drawn by G. Hayward),,89,75
413,4,7:41.0,Turnover by M. Plumlee (offensive foul),,89,75
414,4,7:29.0,,G. Hayward makes 2-pt jump shot from 14 ft,89,77
415,4,7:07.0,M. Harkless misses 2-pt jump shot from 9 ft (block by R. Gobert),,89,77
416,4,7:05.0,,Defensive rebound by J. Ingles,89,77
417,4,7:01.0,,A. Burks makes 2-pt jump shot from 3 ft (assist by J. Ingles),89,79
418,4,7:01.0,,Shooting foul by A. Aminu (drawn by A. Burks),89,79
419,4,7:01.0,,A. Burks makes free throw 1 of 1,89,80
420,4,6:39.0,A. Aminu misses 3-pt jump shot from 23 ft,,89,80
421,4,6:39.0,Offensive rebound by M. Plumlee,,89,80
422,4,6:39.0,Shooting foul by A. Burks (drawn by M. Plumlee),,89,80
423,4,6:39.0,M. Plumlee misses free throw 1 of 2,,89,80
424,4,6:39.0,Offensive rebound by Team,,89,80
425,4,6:39.0,M. Plumlee misses free throw 2 of 2,,89,80
426,4,6:37.0,,Defensive rebound by R. Gobert,89,80
427,4,6:23.0,,R. Hood makes 2-pt jump shot from 7 ft,89,82
428,4,6:23.0,Portland full timeout,,89,82
429,4,6:09.0,D. Lillard makes 2-pt jump shot from 17 ft,,91,82
430,4,5:53.0,,Turnover by G. Hayward (lost ball; steal by A. Aminu),91,82
431,4,5:53.0,Clear path foul by G. Hayward,,91,82
432,4,5:53.0,A. Aminu misses clear path free throw 1 of 2,,91,82
433,4,5:53.0,Offensive rebound by Team,,91,82
434,4,5:53.0,A. Aminu makes clear path free throw 2 of 2,,92,82
435,4,5:37.0,Turnover by D. Lillard (lost ball; steal by R. Gobert),,92,82
436,4,5:25.0,,R. Hood makes 2-pt layup from 2 ft,92,84
437,4,5:04.0,C. McCollum makes 2-pt jump shot from 18 ft,,94,84
438,4,4:47.0,,A. Burks makes 2-pt jump shot from 11 ft,94,86
439,4,4:29.0,C. McCollum makes 3-pt jump shot from 23 ft,,97,86
440,4,4:14.0,,Shooting foul by M. Plumlee (drawn by A. Burks),97,86
441,4,4:14.0,,A. Burks makes free throw 1 of 2,97,87
442,4,4:14.0,,T. Burke enters the game for J. Ingles,97,87
443,4,4:14.0,,D. Favors enters the game for R. Gobert,97,87
444,4,4:14.0,,A. Burks makes free throw 2 of 2,97,88
445,4,4:02.0,D. Lillard misses 3-pt jump shot from 24 ft,,97,88
446,4,4:01.0,Offensive rebound by M. Harkless,,97,88
447,4,3:48.0,M. Harkless makes 2-pt layup from 2 ft,,99,88
448,4,3:32.0,,G. Hayward misses 3-pt jump shot from 24 ft,99,88
449,4,3:31.0,Defensive rebound by M. Harkless,,99,88
450,4,3:17.0,D. Lillard makes 2-pt layup from 2 ft (assist by M. Plumlee),,101,88
451,4,3:17.0,,Utah full timeout,101,88
452,4,3:10.0,,Turnover by D. Favors (offensive foul),101,88
453,4,3:10.0,,Offensive foul by D. Favors (drawn by M. Harkless),101,88
454,4,2:57.0,M. Plumlee misses 2-pt layup from 2 ft,,101,88
455,4,2:56.0,Offensive rebound by M. Harkless,,101,88
456,4,2:54.0,M. Harkless misses 2-pt layup from 2 ft,,101,88
457,4,2:52.0,,Defensive rebound by R. Hood,101,88
458,4,2:41.0,,Shooting foul by M. Plumlee (drawn by D. Favors),101,88
459,4,2:41.0,,D. Favors makes free throw 1 of 2,101,89
460,4,2:41.0,,D. Favors misses free throw 2 of 2,101,89
461,4,2:41.0,Defensive rebound by M. Plumlee,,101,89
462,4,2:23.0,D. Lillard makes 2-pt layup from 2 ft,,103,89
463,4,2:14.0,,A. Burks makes 2-pt layup from 2 ft,103,91
464,4,1:50.0,C. McCollum misses 2-pt jump shot from 3 ft,,103,91
465,4,1:49.0,,Defensive rebound by G. Hayward,103,91
466,4,1:43.0,,G. Hayward misses 2-pt layup from 2 ft,103,91
467,4,1:42.0,Defensive rebound by M. Plumlee,,103,91
468,4,1:34.0,Turnover by M. Plumlee (bad pass; steal by R. Hood),,103,91
469,4,1:28.0,,R. Hood misses 2-pt layup from 2 ft (block by M. Plumlee),103,91
470,4,1:26.0,Defensive rebound by A. Aminu,,103,91
471,4,1:05.0,M. Plumlee makes 2-pt layup from 1 ft,,105,91
472,4,0:54.0,,Shooting foul by A. Aminu (drawn by G. Hayward),105,91
473,4,0:54.0,,G. Hayward makes free throw 1 of 2,105,92
474,4,0:54.0,,T. Lyles enters the game for D. Favors,105,92
475,4,0:54.0,,E. Millsap enters the game for R. Hood,105,92
476,4,0:54.0,,R. Neto enters the game for T. Burke,105,92
477,4,0:54.0,,C. Johnson enters the game for A. Burks,105,92
478,4,0:54.0,,G. Hayward misses free throw 2 of 2,105,92
479,4,0:54.0,Defensive rebound by M. Plumlee,,105,92
480,4,0:37.0,D. Lillard misses 2-pt jump shot from 9 ft (block by E. Millsap),,105,92
481,4,0:37.0,Offensive rebound by Team,,105,92
482,4,0:37.0,A. Crabbe enters the game for D. Lillard,,105,92
483,4,0:33.0,C. McCollum makes 3-pt jump shot from 23 ft,,108,92
484,4,0:19.0,,C. Johnson misses 3-pt jump shot from 23 ft,108,92
485,4,0:18.0,,Offensive rebound by R. Neto,108,92
486,4,0:15.0,,Turnover by E. Millsap (lost ball; steal by A. Aminu),108,92
487,4,0:10.0,Turnover by M. Plumlee (bad pass; steal by R. Neto),,108,92
488,4,0:03.0,,E. Millsap misses 3-pt jump shot from 24 ft,108,92
489,4,0:01.0,Defensive rebound by A. Aminu,,108,92
