,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
386,4,8:26.0,,N. Jokić enters the game for J. Nelson,79,89
387,4,8:26.0,S. Curry enters the game for A. Iguodala,,79,89
388,4,8:26.0,K. Thompson enters the game for L. Barbosa,,79,89
389,4,8:26.0,A. Bogut enters the game for F. Ezeli,,79,89
390,4,8:15.0,Turnover by A. Bogut (bad pass),,79,89
391,4,8:03.0,,Turnover by N. Jokić (lost ball; steal by S. Curry),79,89
392,4,7:57.0,S. Curry misses 2-pt layup from 2 ft,,79,89
393,4,7:56.0,,Defensive rebound by N. Jokić,79,89
394,4,7:50.0,,E. Mudiay misses 3-pt jump shot from 24 ft,79,89
395,4,7:50.0,Defensive rebound by S. Livingston,,79,89
396,4,7:50.0,Personal foul by N. Jokić (drawn by S. Livingston),,79,89
397,4,7:39.0,K. Thompson makes 2-pt jump shot from 22 ft (assist by S. Livingston),,81,89
398,4,7:26.0,,D. Arthur makes 2-pt jump shot from 20 ft (assist by E. Mudiay),81,91
399,4,7:26.0,,Shooting foul by H. Barnes (drawn by D. Arthur),81,91
400,4,7:26.0,,D. Arthur makes free throw 1 of 1,81,92
401,4,7:20.0,Personal foul by G. Harris (drawn by K. Thompson),,81,92
402,4,7:20.0,A. Iguodala enters the game for H. Barnes,,81,92
403,4,7:18.0,A. Bogut makes 2-pt layup from 2 ft (assist by S. Livingston),,83,92
404,4,6:56.0,,D. Arthur makes 2-pt dunk at rim (assist by E. Mudiay),83,94
405,4,6:33.0,Turnover by S. Curry (bad pass),,83,94
406,4,6:33.0,,D. Gallinari enters the game for N. Jokić,83,94
407,4,6:10.0,,E. Mudiay misses 3-pt jump shot from 26 ft,83,94
408,4,6:10.0,Defensive rebound by Team,,83,94
409,4,6:02.0,S. Curry makes 2-pt layup from 1 ft,,85,94
410,4,5:48.0,Violation by A. Iguodala (kicked ball),,85,94
411,4,5:48.0,Official timeout,,85,94
412,4,5:48.0,,J. Nelson enters the game for E. Mudiay,85,94
413,4,5:48.0,H. Barnes enters the game for S. Livingston,,85,94
414,4,5:41.0,,Turnover by J. Nelson (lost ball),85,94
415,4,5:19.0,K. Thompson misses 2-pt layup from 2 ft,,85,94
416,4,5:18.0,Offensive rebound by K. Thompson,,85,94
417,4,5:13.0,S. Curry makes 3-pt jump shot from 27 ft (assist by A. Bogut),,88,94
418,4,4:50.0,,G. Harris makes 2-pt layup at rim (assist by J. Nelson),88,96
419,4,4:34.0,Shooting foul by J. Nelson (drawn by S. Curry),,88,96
420,4,4:34.0,S. Curry makes free throw 1 of 3,,89,96
421,4,4:34.0,S. Curry makes free throw 2 of 3,,90,96
422,4,4:34.0,S. Curry makes free throw 3 of 3,,91,96
423,4,4:22.0,,Shooting foul by A. Bogut (drawn by D. Gallinari),91,96
424,4,4:22.0,,D. Gallinari makes free throw 1 of 2,91,97
425,4,4:22.0,,D. Gallinari makes free throw 2 of 2,91,98
426,4,4:03.0,H. Barnes misses 2-pt jump shot from 16 ft,,91,98
427,4,4:02.0,,Defensive rebound by W. Barton,91,98
428,4,3:48.0,,W. Barton makes 2-pt jump shot from 3 ft,91,100
429,4,3:38.0,S. Curry makes 2-pt layup from 1 ft,,93,100
430,4,3:18.0,,D. Gallinari makes 2-pt jump shot from 22 ft,93,102
431,4,3:01.0,H. Barnes misses 3-pt jump shot from 23 ft,,93,102
432,4,3:00.0,,Defensive rebound by W. Barton,93,102
433,4,2:47.0,,W. Barton misses 3-pt jump shot from 26 ft,93,102
434,4,2:46.0,Defensive rebound by A. Bogut,,93,102
435,4,2:40.0,S. Curry makes 2-pt layup from 1 ft,,95,102
436,4,2:40.0,,Denver full timeout,95,102
437,4,2:21.0,,D. Gallinari misses 2-pt layup from 3 ft,95,102
438,4,2:20.0,Defensive rebound by A. Iguodala,,95,102
439,4,2:05.0,A. Bogut makes 2-pt layup from 2 ft (assist by K. Thompson),,97,102
440,4,1:50.0,,D. Arthur makes 2-pt jump shot from 16 ft (assist by J. Nelson),97,104
441,4,1:44.0,S. Curry makes 3-pt jump shot from 24 ft,,100,104
442,4,1:25.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by J. Nelson),100,107
443,4,1:15.0,S. Curry makes 2-pt layup from 2 ft,,102,107
444,4,1:00.0,,D. Arthur makes 2-pt jump shot from 19 ft (assist by J. Nelson),102,109
445,4,1:00.0,Golden State full timeout,,102,109
446,4,1:00.0,B. Rush enters the game for A. Bogut,,102,109
447,4,1:00.0,,E. Mudiay enters the game for D. Arthur,102,109
448,4,0:58.0,H. Barnes makes 2-pt layup from 1 ft (assist by A. Iguodala),,104,109
449,4,0:43.0,,Turnover by J. Nelson (step out of bounds),104,109
450,4,0:37.0,S. Curry makes 3-pt jump shot from 33 ft,,107,109
451,4,0:37.0,,Denver full timeout,107,109
452,4,0:17.0,,D. Gallinari misses 2-pt layup from 2 ft (block by A. Iguodala),107,109
453,4,0:15.0,Defensive rebound by A. Iguodala,,107,109
454,4,0:08.0,Turnover by S. Curry (lost ball; steal by D. Gallinari),,107,109
455,4,0:05.0,,Personal foul by A. Iguodala (drawn by G. Harris),107,109
456,4,0:05.0,,G. Harris makes free throw 1 of 2,107,110
457,4,0:05.0,,G. Harris makes free throw 2 of 2,107,111
458,4,0:05.0,Golden State full timeout,,107,111
459,4,0:03.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,110,111
460,4,0:03.0,,Denver full timeout,110,111
461,4,0:03.0,A. Bogut enters the game for B. Rush,,110,111
462,4,0:03.0,,M. Miller enters the game for E. Mudiay,110,111
463,4,0:03.0,,Denver full timeout,110,111
464,4,0:03.0,,Personal take foul by A. Iguodala (drawn by D. Gallinari),110,111
465,4,0:03.0,,D. Gallinari makes free throw 1 of 2,110,112
466,4,0:03.0,B. Rush enters the game for A. Bogut,,110,112
467,4,0:03.0,,E. Mudiay enters the game for M. Miller,110,112
468,4,0:03.0,,D. Gallinari misses free throw 2 of 2,110,112
469,4,0:03.0,Defensive rebound by K. Thompson,,110,112
470,4,0:03.0,Golden State full timeout,,110,112
471,4,0:02.0,K. Thompson misses 3-pt jump shot from 24 ft,,110,112
472,4,0:00.0,Offensive rebound by S. Curry,,110,112
