,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
384,4,6:39.0,,C. Villanueva enters the game for D. Nowitzki,99,100
385,4,6:32.0,D. Lillard misses 2-pt layup from 1 ft,,99,100
386,4,6:31.0,,Defensive rebound by D. Harris,99,100
387,4,6:15.0,,C. Villanueva misses 3-pt jump shot from 24 ft,99,100
388,4,6:14.0,,Offensive rebound by Team,99,100
389,4,6:11.0,,C. Villanueva misses 2-pt jump shot from 4 ft,99,100
390,4,6:10.0,,Offensive rebound by C. Villanueva,99,100
391,4,6:10.0,,Shooting foul by E. Davis (drawn by C. Villanueva),99,100
392,4,6:10.0,,C. Villanueva makes free throw 1 of 2,99,101
393,4,6:10.0,,C. Villanueva makes free throw 2 of 2,99,102
394,4,5:51.0,C. McCollum makes 3-pt jump shot from 25 ft,,102,102
395,4,5:41.0,,Turnover by J. Barea (dbl dribble),102,102
396,4,5:41.0,M. Plumlee enters the game for E. Davis,,102,102
397,4,5:32.0,C. McCollum misses 2-pt layup from 2 ft,,102,102
398,4,5:31.0,,Defensive rebound by J. Barea,102,102
399,4,5:19.0,,C. Villanueva makes 2-pt jump shot from 3 ft (assist by D. Williams),102,104
400,4,4:58.0,C. McCollum makes 2-pt jump shot from 16 ft (assist by D. Lillard),,104,104
401,4,4:45.0,,J. Barea misses 3-pt jump shot from 24 ft,104,104
402,4,4:44.0,Defensive rebound by A. Aminu,,104,104
403,4,4:30.0,M. Plumlee makes 2-pt dunk at rim (assist by A. Aminu),,106,104
404,4,4:29.0,,Dallas full timeout,106,104
405,4,4:29.0,,D. Nowitzki enters the game for D. Harris,106,104
406,4,4:29.0,,R. Felton enters the game for C. Villanueva,106,104
407,4,4:29.0,,W. Matthews enters the game for J. Barea,106,104
408,4,4:12.0,,D. Williams makes 2-pt jump shot from 16 ft,106,106
409,4,3:57.0,A. Aminu misses 3-pt jump shot from 24 ft,,106,106
410,4,3:56.0,Offensive rebound by M. Plumlee,,106,106
411,4,3:42.0,D. Lillard misses 2-pt jump shot from 20 ft,,106,106
412,4,3:41.0,,Defensive rebound by S. Mejri,106,106
413,4,3:23.0,,S. Mejri makes 2-pt dunk at rim (assist by D. Williams),106,108
414,4,2:56.0,A. Crabbe makes 3-pt jump shot from 24 ft,,109,108
415,4,2:42.0,,D. Williams misses 2-pt layup from 4 ft,109,108
416,4,2:40.0,Defensive rebound by A. Aminu,,109,108
417,4,2:23.0,A. Aminu misses 3-pt jump shot from 25 ft,,109,108
418,4,2:21.0,,Defensive rebound by S. Mejri,109,108
419,4,2:09.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,109,108
420,4,2:08.0,Defensive rebound by C. McCollum,,109,108
421,4,1:54.0,D. Lillard misses 2-pt jump shot from 4 ft (block by S. Mejri),,109,108
422,4,1:53.0,Offensive rebound by D. Lillard,,109,108
423,4,1:52.0,D. Lillard misses 2-pt layup at rim,,109,108
424,4,1:52.0,,Defensive rebound by D. Nowitzki,109,108
425,4,1:43.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),109,111
426,4,1:32.0,A. Crabbe makes 2-pt jump shot from 15 ft (assist by D. Lillard),,111,111
427,4,1:13.0,,D. Williams makes 2-pt jump shot from 16 ft,111,113
428,4,1:00.0,A. Aminu misses 3-pt jump shot from 24 ft,,111,113
429,4,1:00.0,,Defensive rebound by D. Williams,111,113
430,4,0:39.0,,Turnover by D. Williams (bad pass; steal by C. McCollum),111,113
431,4,0:37.0,Personal take foul by D. Nowitzki,,111,113
432,4,0:37.0,Official timeout,,111,113
433,4,0:37.0,,D. Harris enters the game for D. Nowitzki,111,113
434,4,0:37.0,,D. Lee enters the game for S. Mejri,111,113
435,4,0:30.0,D. Lillard makes 2-pt layup from 2 ft,,113,113
436,4,0:30.0,,Dallas full timeout,113,113
437,4,0:30.0,,D. Nowitzki enters the game for R. Felton,113,113
438,4,0:30.0,,J. Barea enters the game for D. Lee,113,113
439,4,0:30.0,,S. Mejri enters the game for D. Harris,113,113
440,4,0:14.0,,Shooting foul by A. Crabbe (drawn by S. Mejri),113,113
441,4,0:14.0,,S. Mejri misses free throw 1 of 2,113,113
442,4,0:14.0,,Offensive rebound by Team,113,113
443,4,0:14.0,E. Davis enters the game for A. Crabbe,,113,113
444,4,0:14.0,,R. Felton enters the game for J. Barea,113,113
445,4,0:14.0,,D. Harris enters the game for D. Nowitzki,113,113
446,4,0:14.0,,S. Mejri misses free throw 2 of 2,113,113
447,4,0:13.0,Defensive rebound by M. Plumlee,,113,113
448,4,0:13.0,Portland full timeout,,113,113
449,4,0:13.0,A. Crabbe enters the game for E. Davis,,113,113
450,4,0:01.0,D. Lillard misses 3-pt jump shot from 24 ft,,113,113
451,4,0:00.0,Offensive rebound by M. Plumlee,,113,113
452,1OT,4:36.0,C. McCollum misses 2-pt jump shot from 18 ft,,113,113
453,1OT,4:35.0,,Defensive rebound by D. Nowitzki,113,113
454,1OT,4:11.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,113,113
455,1OT,4:10.0,Defensive rebound by A. Crabbe,,113,113
456,1OT,4:01.0,D. Lillard misses 2-pt jump shot from 22 ft,,113,113
457,1OT,4:00.0,,Defensive rebound by W. Matthews,113,113
458,1OT,3:51.0,,R. Felton misses 2-pt jump shot from 17 ft,113,113
459,1OT,3:50.0,Defensive rebound by M. Plumlee,,113,113
460,1OT,3:42.0,D. Lillard misses 2-pt layup at rim (block by S. Mejri),,113,113
461,1OT,3:39.0,,Defensive rebound by W. Matthews,113,113
462,1OT,3:35.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by W. Matthews),113,116
463,1OT,3:20.0,Personal block foul by D. Nowitzki,,113,116
464,1OT,3:06.0,C. McCollum misses 2-pt jump shot from 18 ft,,113,116
465,1OT,3:05.0,Offensive rebound by Team,,113,116
466,1OT,3:05.0,Turnover by Team (shot clock),,113,116
467,1OT,2:57.0,,D. Williams misses 3-pt jump shot from 23 ft,113,116
468,1OT,2:56.0,Defensive rebound by M. Plumlee,,113,116
469,1OT,2:41.0,A. Aminu misses 3-pt jump shot from 22 ft,,113,116
470,1OT,2:40.0,,Defensive rebound by S. Mejri,113,116
471,1OT,2:29.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by D. Williams),113,118
472,1OT,2:12.0,C. McCollum misses 3-pt jump shot from 23 ft,,113,118
473,1OT,2:11.0,,Defensive rebound by D. Nowitzki,113,118
474,1OT,1:59.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),113,121
475,1OT,1:59.0,Portland full timeout,,113,121
476,1OT,1:54.0,Turnover by D. Lillard (bad pass),,113,121
477,1OT,1:37.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),113,124
478,1OT,1:32.0,Shooting block foul by W. Matthews (drawn by D. Lillard),,113,124
479,1OT,1:32.0,D. Lillard makes free throw 1 of 2,,114,124
480,1OT,1:32.0,D. Lillard makes free throw 2 of 2,,115,124
481,1OT,1:15.0,,D. Williams misses 2-pt jump shot from 4 ft,115,124
482,1OT,1:14.0,Defensive rebound by M. Plumlee,,115,124
483,1OT,1:04.0,D. Lillard makes 2-pt jump shot from 5 ft,,117,124
484,1OT,1:03.0,,Personal take foul by M. Plumlee,117,124
485,1OT,0:44.0,,R. Felton makes 2-pt jump shot from 12 ft,117,126
486,1OT,0:44.0,Portland full timeout,,117,126
487,1OT,0:44.0,,D. Harris enters the game for D. Nowitzki,117,126
488,1OT,0:42.0,Shooting foul by S. Mejri (drawn by A. Crabbe),,117,126
489,1OT,0:42.0,A. Crabbe makes free throw 1 of 3,,118,126
490,1OT,0:42.0,A. Crabbe makes free throw 2 of 3,,119,126
491,1OT,0:42.0,,D. Nowitzki enters the game for D. Harris,119,126
492,1OT,0:42.0,A. Crabbe makes free throw 3 of 3,,120,126
493,1OT,0:40.0,,Personal take foul by D. Lillard,120,126
494,1OT,0:40.0,,R. Felton makes free throw 1 of 2,120,127
495,1OT,0:40.0,,D. Harris enters the game for D. Nowitzki,120,127
496,1OT,0:40.0,B. Roberts enters the game for A. Aminu,,120,127
497,1OT,0:40.0,,R. Felton makes free throw 2 of 2,120,128
498,1OT,0:33.0,Shooting foul by S. Mejri (drawn by M. Plumlee),,120,128
499,1OT,0:33.0,M. Plumlee misses free throw 1 of 2,,120,128
500,1OT,0:33.0,Offensive rebound by Team,,120,128
501,1OT,0:33.0,,D. Nowitzki enters the game for D. Harris,120,128
502,1OT,0:33.0,M. Plumlee misses free throw 2 of 2,,120,128
503,1OT,0:32.0,,Defensive rebound by S. Mejri,120,128
504,1OT,0:31.0,,Personal take foul by A. Crabbe,120,128
505,1OT,0:31.0,,S. Mejri makes free throw 1 of 2,120,129
506,1OT,0:31.0,,D. Harris enters the game for D. Nowitzki,120,129
507,1OT,0:31.0,A. Aminu enters the game for M. Plumlee,,120,129
508,1OT,0:31.0,,S. Mejri makes free throw 2 of 2,120,130
509,1OT,0:23.0,D. Lillard misses 3-pt jump shot from 28 ft,,120,130
510,1OT,0:22.0,,Defensive rebound by R. Felton,120,130
511,1OT,0:17.0,,S. Mejri makes 2-pt dunk at rim (assist by R. Felton),120,132
512,1OT,0:13.0,C. McCollum misses 2-pt jump shot from 12 ft,,120,132
513,1OT,0:12.0,Offensive rebound by B. Roberts,,120,132
514,1OT,0:08.0,B. Roberts misses 2-pt jump shot from 18 ft,,120,132
515,1OT,0:05.0,,Defensive rebound by W. Matthews,120,132
