,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
382,4,1:36.0,,Offensive rebound by Team,99,102
383,4,1:14.0,,D. DeRozan misses 2-pt jump shot from 12 ft,99,102
384,4,1:13.0,Defensive rebound by B. Bogdanović,,99,102
385,4,0:54.0,Turnover by T. Young (traveling),,99,102
386,4,0:54.0,,Toronto full timeout,99,102
387,4,0:38.0,,K. Lowry makes 2-pt jump shot from 4 ft,99,104
388,4,0:19.0,Turnover by B. Lopez (bad pass; steal by D. DeRozan),,99,104
389,4,0:17.0,,Turnover by D. DeRozan (lost ball; steal by B. Bogdanović),99,104
390,4,0:07.0,D. Sloan misses 2-pt jump shot from 3 ft,,99,104
391,4,0:07.0,,Defensive rebound by K. Lowry,99,104
392,4,0:05.0,,Personal foul by T. Young,99,104
393,4,0:05.0,S. Kilpatrick enters the game for B. Lopez,,99,104
394,4,0:05.0,,C. Joseph enters the game for B. Biyombo,99,104
395,4,0:04.0,,Personal take foul by D. Sloan,99,104
396,4,0:04.0,,K. Lowry misses free throw 1 of 2,99,104
397,4,0:04.0,,Offensive rebound by Team,99,104
398,4,0:04.0,,K. Lowry misses free throw 2 of 2,99,104
399,4,0:03.0,Defensive rebound by T. Young,,99,104
400,4,0:00.0,T. Young misses 3-pt jump shot from 38 ft,,99,104
401,4,0:00.0,Offensive rebound by Team,,99,104
