,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
384,4,4:56.0,N. Young makes free throw 1 of 2,,83,96
385,4,4:56.0,R. Hibbert enters the game for B. Bass,,83,96
386,4,4:56.0,L. Williams enters the game for D. Russell,,83,96
387,4,4:56.0,N. Young makes free throw 2 of 2,,84,96
388,4,4:45.0,,Turnover by D. Jordan (lost ball; steal by R. Hibbert),84,96
389,4,4:38.0,J. Randle misses 2-pt layup from 2 ft,,84,96
390,4,4:36.0,,Defensive rebound by D. Jordan,84,96
391,4,4:36.0,,Personal foul by J. Randle (drawn by D. Jordan),84,96
392,4,4:36.0,A. Brown enters the game for N. Young,,84,96
393,4,4:16.0,,L. Stephenson misses 2-pt jump shot from 15 ft,84,96
394,4,4:13.0,Defensive rebound by L. Williams,,84,96
395,4,4:03.0,Personal foul by A. Rivers,,84,96
396,4,3:47.0,J. Randle makes 2-pt layup from 2 ft,,86,96
397,4,3:32.0,,C. Paul misses 2-pt jump shot from 18 ft,86,96
398,4,3:30.0,Defensive rebound by A. Brown,,86,96
399,4,3:20.0,J. Clarkson misses 2-pt jump shot from 4 ft,,86,96
400,4,3:19.0,,Defensive rebound by L. Stephenson,86,96
401,4,3:03.0,,C. Paul makes 2-pt jump shot from 13 ft,86,98
402,4,3:03.0,LA Lakers full timeout,,86,98
403,4,3:03.0,,J. Redick enters the game for A. Rivers,86,98
404,4,2:37.0,J. Randle makes 2-pt jump shot from 9 ft,,88,98
405,4,2:19.0,,C. Paul makes 2-pt jump shot from 9 ft,88,100
406,4,2:06.0,Turnover by J. Randle (lost ball; steal by J. Redick),,88,100
407,4,2:00.0,,C. Paul makes 3-pt jump shot from 26 ft,88,103
408,4,1:47.0,R. Hibbert makes 2-pt jump shot from 17 ft (assist by A. Brown),,90,103
409,4,1:39.0,,LA Clippers full timeout,90,103
410,4,1:39.0,,A. Rivers enters the game for D. Jordan,90,103
411,4,1:39.0,,P. Prigioni enters the game for J. Redick,90,103
412,4,1:39.0,,J. Ayres enters the game for C. Paul,90,103
413,4,1:39.0,,C. Wilcox enters the game for J. Crawford,90,103
414,4,1:28.0,,C. Wilcox makes 2-pt jump shot from 12 ft,90,105
415,4,1:14.0,A. Brown misses 2-pt jump shot from 18 ft,,90,105
416,4,1:12.0,,Defensive rebound by C. Wilcox,90,105
417,4,1:00.0,,Turnover by A. Rivers (bad pass),90,105
418,4,0:48.0,R. Hibbert misses 2-pt jump shot from 14 ft,,90,105
419,4,0:47.0,,Defensive rebound by L. Stephenson,90,105
420,4,0:32.0,,C. Wilcox misses 2-pt jump shot from 17 ft,90,105
421,4,0:30.0,Defensive rebound by J. Clarkson,,90,105
422,4,0:24.0,J. Clarkson misses 3-pt jump shot from 27 ft,,90,105
423,4,0:23.0,Offensive rebound by R. Hibbert,,90,105
424,4,0:12.0,J. Randle makes 3-pt jump shot from 25 ft (assist by A. Brown),,93,105
