,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
379,4,6:30.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,78,92
380,4,6:30.0,,Shooting foul by C. Bairstow (drawn by M. Kidd-Gilchrist),78,92
381,4,6:30.0,,M. Kidd-Gilchrist makes free throw 1 of 1,78,93
382,4,6:09.0,Shooting foul by C. Zeller (drawn by P. Gasol),,78,93
383,4,6:09.0,P. Gasol makes free throw 1 of 2,,79,93
384,4,6:09.0,,M. Williams enters the game for F. Kaminsky,79,93
385,4,6:09.0,P. Gasol makes free throw 2 of 2,,80,93
386,4,5:55.0,,N. Batum misses 2-pt jump shot from 16 ft,80,93
387,4,5:54.0,Defensive rebound by P. Gasol,,80,93
388,4,5:40.0,C. Bairstow misses 2-pt layup from 2 ft (block by M. Williams),,80,93
389,4,5:37.0,,Defensive rebound by M. Williams,80,93
390,4,5:34.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,80,93
391,4,5:31.0,,Offensive rebound by K. Walker,80,93
392,4,5:26.0,,K. Walker makes 2-pt layup at rim,80,95
393,4,5:26.0,Chicago full timeout,,80,95
394,4,5:26.0,K. Hinrich enters the game for T. Snell,,80,95
395,4,5:06.0,E. Moore misses 2-pt jump shot from 22 ft,,80,95
396,4,5:04.0,,Defensive rebound by N. Batum,80,95
397,4,4:46.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by K. Walker),80,98
398,4,4:33.0,P. Gasol makes 3-pt jump shot from 24 ft (assist by E. Moore),,83,98
399,4,4:14.0,,M. Williams misses 3-pt jump shot from 25 ft,83,98
400,4,4:12.0,Defensive rebound by P. Gasol,,83,98
401,4,4:00.0,P. Gasol misses 2-pt jump shot from 16 ft,,83,98
402,4,3:59.0,,Defensive rebound by N. Batum,83,98
403,4,3:45.0,,K. Walker misses 2-pt layup from 1 ft,83,98
404,4,3:45.0,Defensive rebound by Team,,83,98
405,4,3:45.0,,Loose ball foul by C. Zeller (drawn by P. Gasol),83,98
406,4,3:45.0,,S. Hawes enters the game for C. Zeller,83,98
407,4,3:29.0,E. Moore makes 2-pt jump shot from 7 ft (assist by P. Gasol),,85,98
408,4,3:02.0,,M. Kidd-Gilchrist misses 3-pt jump shot from 24 ft,85,98
409,4,3:00.0,,Offensive rebound by M. Williams,85,98
410,4,2:40.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by K. Walker),85,100
411,4,2:23.0,C. Bairstow misses 2-pt layup from 1 ft,,85,100
412,4,2:22.0,,Defensive rebound by S. Hawes,85,100
413,4,2:01.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),85,103
414,4,2:00.0,Chicago full timeout,,85,103
415,4,2:00.0,A. Brooks enters the game for P. Gasol,,85,103
416,4,2:00.0,T. Snell enters the game for E. Moore,,85,103
417,4,2:00.0,C. Felício enters the game for K. Hinrich,,85,103
418,4,1:49.0,D. McDermott misses 2-pt jump shot from 13 ft,,85,103
419,4,1:48.0,,Defensive rebound by K. Walker,85,103
420,4,1:27.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by N. Batum),85,106
421,4,1:13.0,D. McDermott makes 2-pt layup from 1 ft (assist by C. Bairstow),,87,106
422,4,1:01.0,,K. Walker misses 2-pt jump shot from 4 ft (block by A. Brooks),87,106
423,4,1:01.0,,Offensive rebound by Team,87,106
424,4,0:58.0,,S. Hawes misses 3-pt jump shot from 25 ft,87,106
425,4,0:57.0,Defensive rebound by D. McDermott,,87,106
426,4,0:45.0,T. Snell makes 2-pt jump shot from 20 ft,,89,106
427,4,0:30.0,,Shooting foul by C. Bairstow (drawn by K. Walker),89,106
428,4,0:30.0,,K. Walker makes free throw 1 of 2,89,107
429,4,0:30.0,,K. Walker makes free throw 2 of 2,89,108
430,4,0:21.0,Shooting foul by S. Hawes (drawn by T. Snell),,89,108
431,4,0:21.0,,F. Kaminsky enters the game for S. Hawes,89,108
432,4,0:21.0,T. Snell makes free throw 1 of 2,,90,108
433,4,0:21.0,T. Snell makes free throw 2 of 2,,91,108
