,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
387,4,3:38.0,,B. Marjanović makes 2-pt dunk at rim (assist by J. Simmons),71,108
388,4,3:33.0,Phoenix full timeout,,71,108
389,4,3:20.0,A. Goodwin misses 2-pt layup from 1 ft,,71,108
390,4,3:19.0,,Defensive rebound by M. Bonner,71,108
391,4,3:05.0,,B. Marjanović misses 2-pt jump shot from 17 ft,71,108
392,4,3:05.0,Defensive rebound by C. Jefferson,,71,108
393,4,2:59.0,Personal foul by K. Anderson (drawn by A. Goodwin),,71,108
394,4,2:50.0,A. Len misses 2-pt jump shot from 5 ft,,71,108
395,4,2:49.0,,Defensive rebound by J. Simmons,71,108
396,4,2:34.0,,Personal foul by S. Weems (drawn by B. Marjanović),71,108
397,4,2:34.0,,B. Marjanović misses free throw 1 of 2,71,108
398,4,2:34.0,,Offensive rebound by Team,71,108
399,4,2:34.0,,B. Marjanović makes free throw 2 of 2,71,109
400,4,2:16.0,S. Weems misses 2-pt jump shot from 10 ft,,71,109
401,4,2:15.0,Offensive rebound by A. Len,,71,109
402,4,2:15.0,A. Len misses 2-pt layup from 2 ft,,71,109
403,4,2:13.0,Offensive rebound by C. Jefferson,,71,109
404,4,2:13.0,C. Jefferson makes 2-pt layup from 1 ft,,73,109
405,4,1:48.0,,Turnover by B. Marjanović (bad pass; steal by B. Cotton),73,109
406,4,1:45.0,Shooting foul by J. Simmons (drawn by A. Goodwin),,73,109
407,4,1:45.0,A. Goodwin makes free throw 1 of 2,,74,109
408,4,1:45.0,A. Goodwin makes free throw 2 of 2,,75,109
409,4,1:33.0,,R. McCallum makes 2-pt jump shot from 18 ft,75,111
410,4,1:24.0,C. Jefferson makes 2-pt jump shot from 14 ft (assist by B. Cotton),,77,111
411,4,1:11.0,,Turnover by J. Simmons (bad pass; steal by B. Cotton),77,111
412,4,1:06.0,B. Cotton misses 2-pt layup from 1 ft,,77,111
413,4,1:05.0,Offensive rebound by A. Goodwin,,77,111
414,4,1:04.0,A. Goodwin makes 2-pt layup from 1 ft,,79,111
415,4,0:49.0,,R. McCallum misses 2-pt jump shot from 16 ft,79,111
416,4,0:48.0,Defensive rebound by S. Weems,,79,111
417,4,0:37.0,A. Goodwin misses 2-pt jump shot from 19 ft,,79,111
418,4,0:36.0,,Defensive rebound by J. Simmons,79,111
419,4,0:18.0,,Shooting foul by C. Jefferson (drawn by J. Simmons),79,111
420,4,0:18.0,,J. Simmons misses free throw 1 of 2,79,111
421,4,0:18.0,,Offensive rebound by Team,79,111
422,4,0:18.0,,J. Simmons makes free throw 2 of 2,79,112
423,4,0:06.0,A. Len misses 2-pt jump shot from 16 ft,,79,112
424,4,0:05.0,,Defensive rebound by B. Marjanović,79,112
