,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
384,4,5:05.0,Defensive rebound by A. Drummond,,92,94
385,4,4:45.0,A. Drummond misses 2-pt hook shot from 5 ft,,92,94
386,4,4:45.0,,Defensive rebound by V. Oladipo,92,94
387,4,4:34.0,,E. Payton makes 2-pt jump shot from 16 ft,92,96
388,4,4:22.0,R. Jackson makes 2-pt jump shot from 14 ft,,94,96
389,4,4:03.0,,E. Payton misses 3-pt jump shot from 23 ft,94,96
390,4,4:02.0,,Offensive rebound by N. Vučević,94,96
391,4,3:50.0,,Turnover by V. Oladipo (lost ball; steal by R. Bullock),94,96
392,4,3:42.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Bullock),,97,96
393,4,3:24.0,,V. Oladipo misses 3-pt jump shot from 25 ft,97,96
394,4,3:24.0,Defensive rebound by A. Drummond,,97,96
395,4,3:18.0,Shooting foul by N. Vučević (drawn by R. Jackson),,97,96
396,4,3:18.0,R. Jackson makes free throw 1 of 2,,98,96
397,4,3:18.0,R. Jackson makes free throw 2 of 2,,99,96
398,4,2:58.0,,Turnover by E. Fournier (bad pass; steal by K. Caldwell-Pope),99,96
399,4,2:43.0,R. Jackson makes 2-pt layup from 1 ft,,101,96
400,4,2:41.0,,Orlando full timeout,101,96
401,4,2:41.0,Official timeout,,101,96
402,4,2:32.0,,V. Oladipo makes 2-pt jump shot from 20 ft (assist by N. Vučević),101,98
403,4,2:18.0,R. Jackson misses 2-pt jump shot from 17 ft,,101,98
404,4,2:18.0,Offensive rebound by Team,,101,98
405,4,2:18.0,,Loose ball foul by E. Fournier,101,98
406,4,2:18.0,A. Drummond misses free throw 1 of 2,,101,98
407,4,2:18.0,Offensive rebound by Team,,101,98
408,4,2:18.0,A. Drummond misses free throw 2 of 2,,101,98
409,4,2:16.0,,Defensive rebound by A. Gordon,101,98
410,4,2:02.0,,A. Gordon misses 3-pt jump shot from 26 ft,101,98
411,4,2:02.0,Defensive rebound by A. Drummond,,101,98
412,4,1:38.0,R. Jackson misses 2-pt layup from 1 ft,,101,98
413,4,1:37.0,Offensive rebound by Team,,101,98
414,4,1:37.0,A. Baynes enters the game for A. Drummond,,101,98
415,4,1:08.0,R. Jackson misses 2-pt jump shot from 4 ft,,101,98
416,4,1:08.0,,Defensive rebound by N. Vučević,101,98
417,4,1:01.0,,E. Payton misses 2-pt layup from 2 ft,101,98
418,4,1:00.0,Defensive rebound by A. Baynes,,101,98
419,4,0:42.0,R. Jackson misses 2-pt jump shot from 4 ft (block by N. Vučević),,101,98
420,4,0:42.0,,Defensive rebound by Team,101,98
421,4,0:29.0,,Shooting foul by R. Bullock (drawn by N. Vučević),101,98
422,4,0:29.0,,N. Vučević makes free throw 1 of 2,101,99
423,4,0:29.0,,N. Vučević misses free throw 2 of 2,101,99
424,4,0:29.0,Defensive rebound by R. Bullock,,101,99
425,4,0:25.0,Personal take foul by E. Payton,,101,99
426,4,0:25.0,R. Jackson makes free throw 1 of 2,,102,99
427,4,0:25.0,R. Jackson makes free throw 2 of 2,,103,99
428,4,0:25.0,,Orlando full timeout,103,99
429,4,0:25.0,,M. Hezonja enters the game for E. Payton,103,99
430,4,0:18.0,,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),103,101
431,4,0:18.0,,Shooting foul by A. Baynes (drawn by E. Fournier),103,101
432,4,0:18.0,,E. Payton enters the game for M. Hezonja,103,101
433,4,0:18.0,,E. Fournier makes free throw 1 of 1,103,102
434,4,0:14.0,Personal take foul by V. Oladipo,,103,102
435,4,0:14.0,R. Jackson makes free throw 1 of 2,,104,102
436,4,0:14.0,R. Jackson makes free throw 2 of 2,,105,102
437,4,0:08.0,,E. Fournier misses 3-pt jump shot from 26 ft,105,102
438,4,0:07.0,Defensive rebound by K. Caldwell-Pope,,105,102
439,4,0:05.0,Personal take foul by N. Vučević,,105,102
440,4,0:05.0,K. Caldwell-Pope misses free throw 1 of 2,,105,102
441,4,0:05.0,Offensive rebound by Team,,105,102
442,4,0:05.0,K. Caldwell-Pope makes free throw 2 of 2,,106,102
443,4,0:05.0,,Orlando full timeout,106,102
444,4,0:05.0,M. Morris enters the game for A. Baynes,,106,102
445,4,0:01.0,,E. Fournier makes 2-pt layup at rim (assist by E. Payton),106,104
446,4,0:01.0,Personal take foul by E. Fournier,,106,104
447,4,0:01.0,M. Morris makes free throw 1 of 2,,107,104
448,4,0:01.0,,M. Hezonja enters the game for E. Payton,107,104
449,4,0:01.0,M. Morris makes free throw 2 of 2,,108,104
450,4,0:00.0,,A. Gordon misses 3-pt jump shot from 66 ft,108,104
451,4,0:00.0,,Offensive rebound by Team,108,104
