,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
381,4,9:27.0,,Personal foul by J. Wall (drawn by K. Olynyk),80,102
382,4,9:15.0,,D. Lee misses 2-pt layup from 1 ft (block by M. Gortat),80,102
383,4,9:14.0,Defensive rebound by J. Dudley,,80,102
384,4,9:02.0,J. Wall misses 2-pt jump shot from 20 ft,,80,102
385,4,9:01.0,,Defensive rebound by J. Crowder,80,102
386,4,8:43.0,,J. Crowder misses 2-pt jump shot from 18 ft,80,102
387,4,8:42.0,Defensive rebound by K. Oubre,,80,102
388,4,8:33.0,Personal foul by D. Lee (drawn by M. Gortat),,80,102
389,4,8:33.0,Official timeout,,80,102
390,4,8:33.0,G. Neal enters the game for K. Oubre,,80,102
391,4,8:21.0,B. Beal misses 2-pt layup from 1 ft,,80,102
392,4,8:20.0,,Defensive rebound by J. Crowder,80,102
393,4,7:59.0,,Shooting foul by G. Neal (drawn by J. Crowder),80,102
394,4,7:59.0,,J. Crowder makes free throw 1 of 3,80,103
395,4,7:59.0,,J. Crowder makes free throw 2 of 3,80,104
396,4,7:59.0,,J. Crowder makes free throw 3 of 3,80,105
397,4,7:49.0,Def 3 sec tech foul by K. Olynyk,,80,105
398,4,7:49.0,B. Beal makes technical free throw,,81,105
399,4,7:49.0,R. Sessions enters the game for J. Wall,,81,105
400,4,7:39.0,J. Dudley misses 2-pt jump shot from 21 ft,,81,105
401,4,7:36.0,Offensive rebound by R. Sessions,,81,105
402,4,7:33.0,B. Beal misses 3-pt jump shot from 25 ft,,81,105
403,4,7:32.0,,Defensive rebound by K. Olynyk,81,105
404,4,7:10.0,,D. Lee misses 2-pt hook shot from 11 ft,81,105
405,4,7:09.0,Defensive rebound by G. Neal,,81,105
406,4,7:01.0,G. Neal misses 2-pt jump shot from 15 ft,,81,105
407,4,7:00.0,Offensive rebound by J. Dudley,,81,105
408,4,6:59.0,Shooting foul by D. Lee (drawn by J. Dudley),,81,105
409,4,6:59.0,J. Dudley misses free throw 1 of 2,,81,105
410,4,6:59.0,Offensive rebound by Team,,81,105
411,4,6:59.0,G. Temple enters the game for B. Beal,,81,105
412,4,6:59.0,J. Dudley makes free throw 2 of 2,,82,105
413,4,6:43.0,,T. Rozier misses 2-pt jump shot from 8 ft,82,105
414,4,6:42.0,Defensive rebound by M. Gortat,,82,105
415,4,6:32.0,R. Sessions makes 2-pt layup from 1 ft (assist by M. Gortat),,84,105
416,4,6:12.0,,Turnover by K. Olynyk (bad pass; steal by J. Dudley),84,105
417,4,6:11.0,D. Blair enters the game for M. Gortat,,84,105
418,4,6:04.0,Offensive foul by D. Blair (drawn by T. Rozier),,84,105
419,4,6:04.0,Turnover by D. Blair (offensive foul),,84,105
420,4,6:04.0,,J. Sullinger enters the game for K. Olynyk,84,105
421,4,6:04.0,,J. Jerebko enters the game for D. Lee,84,105
422,4,5:52.0,,Turnover by E. Turner (bad pass; steal by R. Sessions),84,105
423,4,5:48.0,Turnover by R. Sessions (bad pass; steal by J. Crowder),,84,105
424,4,5:40.0,,Shooting foul by D. Blair (drawn by J. Crowder),84,105
425,4,5:40.0,,Boston full timeout,84,105
426,4,5:40.0,,J. Crowder makes free throw 1 of 2,84,106
427,4,5:40.0,,J. Crowder misses free throw 2 of 2,84,106
428,4,5:39.0,,Offensive rebound by J. Sullinger,84,106
429,4,5:23.0,,Turnover by J. Jerebko (traveling),84,106
430,4,4:59.0,G. Temple misses 2-pt jump shot from 6 ft,,84,106
431,4,4:59.0,Offensive rebound by D. Blair,,84,106
432,4,4:56.0,D. Blair misses 2-pt layup from 2 ft (block by J. Sullinger),,84,106
433,4,4:55.0,,Defensive rebound by J. Crowder,84,106
434,4,4:41.0,,J. Jerebko makes 2-pt jump shot from 21 ft (assist by T. Rozier),84,108
435,4,4:32.0,Personal foul by T. Rozier (drawn by D. Blair),,84,108
436,4,4:32.0,,R. Hunter enters the game for J. Sullinger,84,108
437,4,4:32.0,,T. Zeller enters the game for E. Turner,84,108
438,4,4:32.0,K. Oubre enters the game for G. Neal,,84,108
439,4,4:20.0,Shooting foul by T. Zeller (drawn by K. Oubre),,84,108
440,4,4:20.0,K. Oubre misses free throw 1 of 2,,84,108
441,4,4:20.0,Offensive rebound by Team,,84,108
442,4,4:20.0,K. Oubre makes free throw 2 of 2,,85,108
443,4,4:09.0,,T. Zeller misses 2-pt hook shot from 6 ft,85,108
444,4,4:09.0,Defensive rebound by D. Blair,,85,108
445,4,4:04.0,K. Oubre makes 2-pt layup at rim (assist by R. Sessions),,87,108
446,4,4:04.0,Shooting foul by R. Hunter (drawn by K. Oubre),,87,108
447,4,4:04.0,K. Oubre misses free throw 1 of 1,,87,108
448,4,4:00.0,,Defensive rebound by J. Crowder,87,108
449,4,3:55.0,,T. Rozier misses 3-pt jump shot from 24 ft,87,108
450,4,3:53.0,,Offensive rebound by J. Crowder,87,108
451,4,3:42.0,,R. Hunter misses 3-pt jump shot from 26 ft,87,108
452,4,3:40.0,,Offensive rebound by J. Crowder,87,108
453,4,3:28.0,,J. Crowder misses 2-pt jump shot from 10 ft,87,108
454,4,3:27.0,Defensive rebound by G. Temple,,87,108
455,4,3:17.0,K. Oubre makes 2-pt layup at rim,,89,108
456,4,3:17.0,,Boston full timeout,89,108
457,4,3:17.0,,J. Mickey enters the game for J. Crowder,89,108
458,4,3:01.0,,T. Rozier misses 3-pt jump shot from 24 ft,89,108
459,4,2:59.0,Defensive rebound by R. Sessions,,89,108
460,4,2:56.0,Shooting block foul by R. Hunter (drawn by G. Temple),,89,108
461,4,2:56.0,G. Temple makes free throw 1 of 2,,90,108
462,4,2:56.0,G. Temple makes free throw 2 of 2,,91,108
463,4,2:34.0,,T. Zeller makes 2-pt hook shot from 6 ft,91,110
464,4,2:21.0,G. Temple misses 3-pt jump shot from 25 ft,,91,110
465,4,2:20.0,,Defensive rebound by Team,91,110
466,4,2:08.0,,R. Hunter misses 2-pt jump shot from 8 ft,91,110
467,4,2:07.0,,Offensive rebound by J. Mickey,91,110
468,4,2:06.0,,J. Mickey makes 2-pt layup from 1 ft,91,112
469,4,2:06.0,,Shooting foul by D. Blair (drawn by J. Mickey),91,112
470,4,2:06.0,,J. Mickey makes free throw 1 of 1,91,113
471,4,1:57.0,R. Sessions misses 2-pt layup from 1 ft (block by J. Mickey),,91,113
472,4,1:56.0,,Defensive rebound by T. Zeller,91,113
473,4,1:44.0,,J. Mickey misses 2-pt layup at rim,91,113
474,4,1:43.0,Defensive rebound by K. Oubre,,91,113
475,4,1:38.0,G. Temple makes 3-pt jump shot from 23 ft (assist by K. Oubre),,94,113
476,4,1:30.0,,T. Zeller makes 2-pt jump shot from 19 ft (assist by T. Rozier),94,115
477,4,1:24.0,K. Oubre misses 3-pt jump shot from 24 ft,,94,115
478,4,1:23.0,,Defensive rebound by R. Hunter,94,115
479,4,1:07.0,,Shooting foul by D. Blair (drawn by T. Zeller),94,115
480,4,1:07.0,,T. Zeller misses free throw 1 of 2,94,115
481,4,1:07.0,,Offensive rebound by Team,94,115
482,4,1:07.0,,T. Zeller makes free throw 2 of 2,94,116
483,4,1:02.0,Shooting foul by T. Zeller (drawn by R. Sessions),,94,116
484,4,1:02.0,R. Sessions makes free throw 1 of 2,,95,116
485,4,1:02.0,R. Sessions makes free throw 2 of 2,,96,116
486,4,0:41.0,,T. Rozier misses 2-pt jump shot from 12 ft,96,116
487,4,0:40.0,,Offensive rebound by T. Zeller,96,116
488,4,0:40.0,,T. Zeller makes 2-pt layup at rim,96,118
489,4,0:28.0,Shooting foul by J. Jerebko (drawn by R. Sessions),,96,118
490,4,0:28.0,R. Sessions makes free throw 1 of 2,,97,118
491,4,0:28.0,R. Sessions makes free throw 2 of 2,,98,118
492,4,0:05.0,,R. Hunter misses 3-pt jump shot from 25 ft,98,118
493,4,0:03.0,Defensive rebound by Team,,98,118
494,4,0:01.0,K. Oubre misses 3-pt jump shot from 26 ft,,98,118
495,4,0:00.0,Offensive rebound by Team,,98,118
