,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
392,4,7:33.0,J. Okafor misses 2-pt hook shot from 4 ft,,72,61
393,4,7:32.0,,Defensive rebound by E. Turner,72,61
394,4,7:26.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Turner),72,64
395,4,6:59.0,I. Canaan makes 3-pt jump shot from 26 ft,,75,64
396,4,6:49.0,N. Noel enters the game for J. Okafor,,75,64
397,4,6:47.0,,Personal block foul by P. Pressey (drawn by I. Thomas),75,64
398,4,6:47.0,R. Covington enters the game for I. Canaan,,75,64
399,4,6:36.0,,E. Turner makes 2-pt jump shot from 12 ft,75,66
400,4,6:16.0,H. Thompson makes 2-pt layup from 1 ft (assist by N. Noel),,77,66
401,4,6:01.0,,J. Sullinger makes 2-pt layup from 2 ft (assist by A. Johnson),77,68
402,4,6:00.0,Philadelphia full timeout,,77,68
403,4,6:00.0,,J. Crowder enters the game for A. Johnson,77,68
404,4,5:42.0,R. Covington misses 2-pt jump shot from 6 ft (block by J. Crowder),,77,68
405,4,5:41.0,,Defensive rebound by I. Thomas,77,68
406,4,5:39.0,,Turnover by E. Turner (traveling),77,68
407,4,5:31.0,Personal foul by A. Bradley (drawn by H. Thompson),,77,68
408,4,5:31.0,J. Okafor enters the game for J. Grant,,77,68
409,4,5:23.0,Turnover by P. Pressey (traveling),,77,68
410,4,5:15.0,,Shooting foul by J. Okafor (drawn by I. Thomas),77,68
411,4,5:15.0,,I. Thomas makes free throw 1 of 2,77,69
412,4,5:15.0,T. McConnell enters the game for P. Pressey,,77,69
413,4,5:15.0,,I. Thomas makes free throw 2 of 2,77,70
414,4,4:57.0,H. Thompson misses 3-pt jump shot from 23 ft,,77,70
415,4,4:56.0,,Defensive rebound by J. Sullinger,77,70
416,4,4:51.0,,Turnover by I. Thomas (lost ball),77,70
417,4,4:35.0,Turnover by T. McConnell (lost ball; steal by I. Thomas),,77,70
418,4,4:32.0,,Shooting block foul by N. Noel (drawn by J. Crowder),77,70
419,4,4:32.0,,J. Crowder misses free throw 1 of 2,77,70
420,4,4:32.0,,Offensive rebound by Team,77,70
421,4,4:32.0,,J. Crowder misses free throw 2 of 2,77,70
422,4,4:31.0,Defensive rebound by N. Noel,,77,70
423,4,4:11.0,T. McConnell misses 2-pt jump shot from 16 ft,,77,70
424,4,4:10.0,,Defensive rebound by A. Bradley,77,70
425,4,3:51.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),77,73
426,4,3:23.0,Turnover by R. Covington (lost ball; steal by J. Crowder),,77,73
427,4,3:17.0,,A. Bradley misses 3-pt jump shot from 26 ft,77,73
428,4,3:15.0,,Offensive rebound by Team,77,73
429,4,3:15.0,I. Canaan enters the game for T. McConnell,,77,73
430,4,3:12.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by I. Thomas),77,75
431,4,2:51.0,J. Okafor makes 2-pt jump shot from 6 ft,,79,75
432,4,2:51.0,Shooting foul by J. Sullinger (drawn by J. Okafor),,79,75
433,4,2:51.0,Official timeout,,79,75
434,4,2:51.0,J. Okafor makes free throw 1 of 1,,80,75
435,4,2:38.0,,J. Sullinger misses 3-pt jump shot from 24 ft,80,75
436,4,2:37.0,Defensive rebound by I. Canaan,,80,75
437,4,2:21.0,R. Covington misses 3-pt jump shot from 25 ft,,80,75
438,4,2:20.0,,Defensive rebound by J. Crowder,80,75
439,4,2:12.0,,I. Thomas misses 2-pt layup from 1 ft (block by I. Canaan),80,75
440,4,2:12.0,,Offensive rebound by Team,80,75
441,4,2:02.0,,E. Turner misses 2-pt jump shot from 7 ft,80,75
442,4,2:01.0,,Offensive rebound by J. Sullinger,80,75
443,4,2:00.0,,J. Sullinger misses 2-pt layup at rim,80,75
444,4,1:59.0,Defensive rebound by N. Noel,,80,75
445,4,1:39.0,I. Canaan misses 3-pt jump shot from 27 ft,,80,75
446,4,1:39.0,,Defensive rebound by J. Sullinger,80,75
447,4,1:39.0,,Boston full timeout,80,75
448,4,1:39.0,,K. Olynyk enters the game for J. Crowder,80,75
449,4,1:39.0,J. Grant enters the game for H. Thompson,,80,75
450,4,1:36.0,,Personal foul by J. Okafor (drawn by E. Turner),80,75
451,4,1:36.0,,E. Turner makes free throw 1 of 2,80,76
452,4,1:36.0,,J. Crowder enters the game for K. Olynyk,80,76
453,4,1:36.0,H. Thompson enters the game for J. Grant,,80,76
454,4,1:36.0,,E. Turner makes free throw 2 of 2,80,77
455,4,1:14.0,Turnover by I. Canaan (bad pass; steal by J. Crowder),,80,77
456,4,1:10.0,,I. Thomas makes 2-pt layup from 1 ft (assist by A. Bradley),80,79
457,4,1:10.0,Philadelphia full timeout,,80,79
458,4,0:50.0,Turnover by R. Covington (lost ball; steal by A. Bradley),,80,79
459,4,0:39.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by E. Turner),80,82
460,4,0:39.0,Philadelphia full timeout,,80,82
461,4,0:39.0,P. Pressey enters the game for I. Canaan,,80,82
462,4,0:33.0,Turnover by R. Covington (bad pass),,80,82
463,4,0:33.0,J. Grant enters the game for J. Okafor,,80,82
464,4,0:33.0,J. Sampson enters the game for H. Thompson,,80,82
465,4,0:12.0,,Turnover by A. Bradley (lost ball; steal by R. Covington),80,82
466,4,0:11.0,Philadelphia full timeout,,80,82
467,4,0:11.0,H. Thompson enters the game for J. Grant,,80,82
468,4,0:11.0,J. Okafor enters the game for J. Sampson,,80,82
469,4,0:03.0,P. Pressey misses 2-pt jump shot from 12 ft,,80,82
470,4,0:03.0,,Defensive rebound by I. Thomas,80,82
471,4,0:01.0,,Personal take foul by R. Covington (drawn by I. Thomas),80,82
472,4,0:01.0,,I. Thomas makes free throw 1 of 2,80,83
473,4,0:01.0,,I. Thomas makes free throw 2 of 2,80,84
474,4,0:00.0,P. Pressey misses 3-pt jump shot from 50 ft,,80,84
475,4,0:00.0,Offensive rebound by Team,,80,84
