,QUARTER,TIME_REMAINING,HOUSTON_ACTION,NEW YORK_ACTION,HOUSTON_SCORE,NEW YORK_SCORE
390,4,3:57.0,,L. Thomas misses 2-pt layup from 1 ft (block by C. Capela),91,95
391,4,3:56.0,,Offensive rebound by Team,91,95
392,4,3:51.0,,L. Thomas makes 2-pt jump shot from 18 ft (assist by A. Afflalo),91,97
393,4,3:33.0,J. Harden makes 2-pt jump shot from 11 ft,,93,97
394,4,3:10.0,,L. Thomas misses 3-pt jump shot from 23 ft,93,97
395,4,3:09.0,Defensive rebound by T. Ariza,,93,97
396,4,3:04.0,J. Harden makes 2-pt jump shot from 3 ft,,95,97
397,4,3:04.0,Shooting foul by A. Afflalo (drawn by J. Harden),,95,97
398,4,3:04.0,D. Howard enters the game for C. Capela,,95,97
399,4,3:04.0,,K. Séraphin enters the game for L. Galloway,95,97
400,4,3:04.0,J. Harden makes free throw 1 of 1,,96,97
401,4,2:43.0,,K. Séraphin makes 2-pt jump shot from 11 ft (assist by A. Afflalo),96,99
402,4,2:20.0,T. Ariza makes 2-pt jump shot from 18 ft,,98,99
403,4,2:15.0,,New York full timeout,98,99
404,4,1:56.0,,Turnover by J. Calderón (bad pass; steal by P. Beverley),98,99
405,4,1:49.0,J. Harden misses 2-pt jump shot from 3 ft (block by K. Séraphin),,98,99
406,4,1:47.0,Offensive rebound by J. Harden,,98,99
407,4,1:44.0,T. Ariza misses 3-pt jump shot from 23 ft,,98,99
408,4,1:43.0,,Defensive rebound by J. Calderón,98,99
409,4,1:27.0,,A. Afflalo makes 2-pt jump shot from 18 ft,98,101
410,4,1:01.0,M. Thornton misses 3-pt jump shot from 25 ft,,98,101
411,4,1:00.0,,Defensive rebound by A. Afflalo,98,101
412,4,0:49.0,,Turnover by J. Calderón (lost ball),98,101
413,4,0:36.0,J. Harden misses 3-pt jump shot from 25 ft,,98,101
414,4,0:35.0,Offensive rebound by D. Howard,,98,101
415,4,0:32.0,M. Thornton makes 3-pt jump shot from 23 ft (assist by D. Howard),,101,101
416,4,0:32.0,,New York full timeout,101,101
417,4,0:32.0,,L. Galloway enters the game for K. Séraphin,101,101
418,4,0:19.0,,L. Thomas misses 2-pt jump shot from 22 ft,101,101
419,4,0:19.0,Defensive rebound by P. Beverley,,101,101
420,4,0:00.0,J. Harden misses 2-pt jump shot from 19 ft,,101,101
421,4,0:00.0,Offensive rebound by Team,,101,101
422,1OT,4:46.0,D. Howard makes 2-pt dunk at rim (assist by M. Thornton),,103,101
423,1OT,4:46.0,Shooting foul by K. Porziņģis (drawn by D. Howard),,103,101
424,1OT,4:46.0,D. Howard misses free throw 1 of 1,,103,101
425,1OT,4:45.0,,Defensive rebound by K. Séraphin,103,101
426,1OT,4:28.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by K. Séraphin),103,103
427,1OT,4:15.0,M. Thornton makes 2-pt jump shot from 18 ft,,105,103
428,1OT,3:53.0,,Turnover by L. Galloway (bad pass; steal by T. Ariza),105,103
429,1OT,3:47.0,J. Harden misses 3-pt jump shot from 25 ft,,105,103
430,1OT,3:46.0,,Defensive rebound by J. Calderón,105,103
431,1OT,3:43.0,,Turnover by J. Calderón (lost ball; steal by P. Beverley),105,103
432,1OT,3:36.0,M. Thornton makes 3-pt jump shot from 23 ft (assist by T. Ariza),,108,103
433,1OT,3:35.0,,New York full timeout,108,103
434,1OT,3:16.0,,A. Afflalo makes 2-pt jump shot from 8 ft,108,105
435,1OT,2:58.0,M. Thornton misses 2-pt jump shot from 13 ft,,108,105
436,1OT,2:57.0,,Defensive rebound by K. Porziņģis,108,105
437,1OT,2:39.0,,A. Afflalo makes 2-pt jump shot from 11 ft,108,107
438,1OT,2:17.0,Shooting foul by K. Porziņģis (drawn by D. Howard),,108,107
439,1OT,2:17.0,D. Howard misses free throw 1 of 2,,108,107
440,1OT,2:17.0,Offensive rebound by Team,,108,107
441,1OT,2:17.0,D. Howard makes free throw 2 of 2,,109,107
442,1OT,1:59.0,,A. Afflalo makes 2-pt jump shot from 18 ft (assist by K. Séraphin),109,109
443,1OT,1:41.0,J. Harden makes 2-pt layup from 2 ft,,111,109
444,1OT,1:31.0,,L. Galloway makes 2-pt jump shot from 14 ft,111,111
445,1OT,1:12.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,114,111
446,1OT,1:12.0,,New York full timeout,114,111
447,1OT,1:12.0,C. Capela enters the game for M. Thornton,,114,111
448,1OT,0:56.0,,Personal foul by P. Beverley (drawn by J. Calderón),114,111
449,1OT,0:43.0,,L. Galloway misses 3-pt jump shot from 26 ft,114,111
450,1OT,0:42.0,Defensive rebound by D. Howard,,114,111
451,1OT,0:22.0,J. Harden misses 3-pt jump shot from 24 ft,,114,111
452,1OT,0:21.0,,Defensive rebound by K. Séraphin,114,111
453,1OT,0:11.0,,A. Afflalo misses 2-pt jump shot from 22 ft,114,111
454,1OT,0:11.0,,Offensive rebound by Team,114,111
455,1OT,0:11.0,,New York full timeout,114,111
456,1OT,0:08.0,,J. Calderón misses 3-pt jump shot from 25 ft,114,111
457,1OT,0:07.0,Defensive rebound by J. Harden,,114,111
458,1OT,0:01.0,Personal take foul by K. Séraphin (drawn by J. Harden),,114,111
459,1OT,0:01.0,Houston full timeout,,114,111
460,1OT,0:01.0,,C. Early enters the game for J. Calderón,114,111
461,1OT,0:01.0,,L. Thomas enters the game for K. Séraphin,114,111
462,1OT,0:01.0,J. Terry enters the game for C. Capela,,114,111
463,1OT,0:01.0,M. Thornton enters the game for P. Beverley,,114,111
464,1OT,0:01.0,Personal foul by L. Galloway (drawn by M. Thornton),,114,111
465,1OT,0:01.0,M. Thornton makes free throw 1 of 2,,115,111
466,1OT,0:01.0,M. Thornton makes free throw 2 of 2,,116,111
467,1OT,0:00.0,,L. Galloway misses 3-pt jump shot from 73 ft,116,111
468,1OT,0:00.0,,Offensive rebound by Team,116,111
