,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
392,4,7:52.0,M. Conley misses 3-pt jump shot from 24 ft,,85,94
393,4,7:51.0,,Defensive rebound by A. Len,85,94
394,4,7:28.0,,A. Len misses 2-pt jump shot from 11 ft,85,94
395,4,7:26.0,Defensive rebound by M. Barnes,,85,94
396,4,7:19.0,M. Conley misses 2-pt layup from 2 ft,,85,94
397,4,7:16.0,Offensive rebound by C. Andersen,,85,94
398,4,7:16.0,Shooting foul by D. Booker (drawn by C. Andersen),,85,94
399,4,7:16.0,C. Andersen makes free throw 1 of 2,,86,94
400,4,7:16.0,C. Andersen makes free throw 2 of 2,,87,94
401,4,7:03.0,,Shooting foul by C. Andersen (drawn by A. Len),87,94
402,4,7:03.0,,A. Len makes free throw 1 of 2,87,95
403,4,7:03.0,,A. Len makes free throw 2 of 2,87,96
404,4,6:50.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by M. Conley),,90,96
405,4,6:34.0,,A. Goodwin misses 2-pt layup from 1 ft,90,96
406,4,6:33.0,,Offensive rebound by A. Len,90,96
407,4,6:33.0,,A. Len makes 2-pt layup from 1 ft,90,98
408,4,6:06.0,M. Conley misses 2-pt layup from 1 ft,,90,98
409,4,6:05.0,,Defensive rebound by D. Booker,90,98
410,4,5:57.0,,P. Tucker misses 3-pt jump shot from 23 ft,90,98
411,4,5:57.0,Defensive rebound by C. Andersen,,90,98
412,4,5:57.0,Memphis full timeout,,90,98
413,4,5:57.0,Z. Randolph enters the game for V. Carter,,90,98
414,4,5:45.0,Shooting foul by D. Booker (drawn by M. Barnes),,90,98
415,4,5:45.0,M. Barnes makes free throw 1 of 2,,91,98
416,4,5:45.0,M. Barnes misses free throw 2 of 2,,91,98
417,4,5:44.0,,Defensive rebound by A. Len,91,98
418,4,5:27.0,,A. Goodwin makes 2-pt layup from 1 ft,91,100
419,4,5:13.0,Z. Randolph misses 2-pt layup from 2 ft,,91,100
420,4,5:12.0,,Defensive rebound by M. Teletović,91,100
421,4,5:02.0,,D. Booker misses 3-pt jump shot from 25 ft,91,100
422,4,5:02.0,,Offensive rebound by A. Len,91,100
423,4,5:02.0,,Shooting foul by M. Barnes (drawn by A. Len),91,100
424,4,5:02.0,,A. Len misses free throw 1 of 2,91,100
425,4,5:02.0,,Offensive rebound by Team,91,100
426,4,5:02.0,,A. Len misses free throw 2 of 2,91,100
427,4,5:01.0,Defensive rebound by C. Andersen,,91,100
428,4,4:48.0,L. Stephenson misses 2-pt layup from 1 ft,,91,100
429,4,4:48.0,,Defensive rebound by P. Tucker,91,100
430,4,4:26.0,Violation by C. Andersen (def goaltending),,91,100
431,4,4:26.0,,A. Goodwin makes 2-pt layup from 2 ft,91,102
432,4,4:12.0,Z. Randolph makes 2-pt hook shot from 2 ft,,93,102
433,4,3:57.0,,M. Teletović misses 3-pt jump shot from 24 ft,93,102
434,4,3:57.0,Defensive rebound by C. Andersen,,93,102
435,4,3:51.0,Personal foul by D. Booker (drawn by M. Barnes),,93,102
436,4,3:51.0,,T. Chandler enters the game for M. Teletović,93,102
437,4,3:51.0,,R. Price enters the game for D. Booker,93,102
438,4,3:42.0,M. Barnes misses 2-pt jump shot from 19 ft,,93,102
439,4,3:42.0,,Defensive rebound by A. Len,93,102
440,4,3:28.0,,A. Goodwin misses 3-pt jump shot from 24 ft,93,102
441,4,3:27.0,Defensive rebound by C. Andersen,,93,102
442,4,3:09.0,Z. Randolph misses 2-pt jump shot from 3 ft (block by A. Len),,93,102
443,4,3:08.0,,Defensive rebound by T. Chandler,93,102
444,4,2:52.0,,R. Price misses 3-pt jump shot from 23 ft,93,102
445,4,2:51.0,Defensive rebound by Z. Randolph,,93,102
446,4,2:46.0,M. Conley makes 3-pt jump shot from 25 ft,,96,102
447,4,2:21.0,,A. Len makes 2-pt jump shot from 14 ft,96,104
448,4,2:06.0,Personal block foul by A. Len (drawn by M. Conley),,96,104
449,4,2:06.0,Official timeout,,96,104
450,4,2:06.0,P. Hairston enters the game for C. Andersen,,96,104
451,4,2:06.0,V. Carter enters the game for L. Stephenson,,96,104
452,4,2:06.0,M. Conley makes free throw 1 of 2,,97,104
453,4,2:06.0,M. Conley makes free throw 2 of 2,,98,104
454,4,1:49.0,,A. Goodwin misses 2-pt layup from 2 ft,98,104
455,4,1:49.0,Defensive rebound by M. Barnes,,98,104
456,4,1:30.0,M. Barnes misses 2-pt layup from 2 ft,,98,104
457,4,1:28.0,,Defensive rebound by A. Len,98,104
458,4,1:05.0,,P. Tucker misses 3-pt jump shot from 27 ft,98,104
459,4,1:05.0,,Offensive rebound by A. Len,98,104
460,4,1:05.0,,A. Len makes 2-pt dunk at rim,98,106
461,4,1:00.0,V. Carter makes 3-pt jump shot from 26 ft (assist by M. Conley),,101,106
462,4,0:41.0,,Shooting foul by V. Carter (drawn by P. Tucker),101,106
463,4,0:41.0,,P. Tucker makes free throw 1 of 2,101,107
464,4,0:41.0,,M. Teletović enters the game for T. Chandler,101,107
465,4,0:41.0,,P. Tucker makes free throw 2 of 2,101,108
466,4,0:26.0,M. Chalmers enters the game for P. Hairston,,101,108
467,4,0:23.0,M. Conley makes 2-pt layup at rim,,103,108
468,4,0:22.0,,Personal take foul by M. Conley (drawn by R. Price),103,108
469,4,0:22.0,,R. Price makes free throw 1 of 2,103,109
470,4,0:22.0,,R. Price misses free throw 2 of 2,103,109
471,4,0:22.0,,Offensive rebound by M. Teletović,103,109
472,4,0:22.0,,M. Teletović makes 2-pt layup from 2 ft,103,111
473,4,0:12.0,V. Carter misses 3-pt jump shot from 25 ft,,103,111
474,4,0:09.0,Offensive rebound by M. Barnes,,103,111
475,4,0:05.0,Shooting foul by M. Teletović (drawn by M. Conley),,103,111
476,4,0:05.0,M. Conley makes free throw 1 of 3,,104,111
477,4,0:05.0,M. Conley makes free throw 2 of 3,,105,111
478,4,0:05.0,M. Conley makes free throw 3 of 3,,106,111
479,4,0:05.0,,Phoenix full timeout,106,111
480,4,0:05.0,P. Hairston enters the game for Z. Randolph,,106,111
481,4,0:05.0,L. Stephenson enters the game for V. Carter,,106,111
