,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
383,4,3:25.0,,M. Leonard makes 3-pt jump shot from 22 ft (assist by A. Crabbe),85,92
384,4,3:05.0,D. Williams makes 2-pt layup from 2 ft (assist by R. Felton),,87,92
385,4,2:59.0,,Personal take foul by Z. Pachulia (drawn by E. Davis),87,92
386,4,2:59.0,,E. Davis makes free throw 1 of 2,87,93
387,4,2:59.0,,E. Davis makes free throw 2 of 2,87,94
388,4,2:46.0,D. Nowitzki misses 2-pt jump shot from 22 ft,,87,94
389,4,2:44.0,Offensive rebound by Z. Pachulia,,87,94
390,4,2:41.0,W. Matthews misses 3-pt jump shot from 24 ft,,87,94
391,4,2:40.0,,Defensive rebound by M. Leonard,87,94
392,4,2:32.0,,D. Lillard misses 2-pt layup from 1 ft,87,94
393,4,2:31.0,Defensive rebound by Z. Pachulia,,87,94
394,4,2:25.0,D. Williams makes 2-pt layup from 1 ft,,89,94
395,4,2:06.0,,C. McCollum misses 2-pt jump shot from 14 ft,89,94
396,4,2:05.0,Defensive rebound by Z. Pachulia,,89,94
397,4,1:47.0,D. Williams misses 3-pt jump shot from 23 ft,,89,94
398,4,1:47.0,,Defensive rebound by D. Lillard,89,94
399,4,1:43.0,,Shooting foul by D. Williams (drawn by M. Leonard),89,94
400,4,1:43.0,,M. Leonard makes free throw 1 of 2,89,95
401,4,1:43.0,,M. Leonard makes free throw 2 of 2,89,96
402,4,1:43.0,Dallas full timeout,,89,96
403,4,1:43.0,C. Villanueva enters the game for Z. Pachulia,,89,96
404,4,1:32.0,D. Williams misses 2-pt jump shot from 19 ft,,89,96
405,4,1:30.0,Offensive rebound by W. Matthews,,89,96
406,4,1:26.0,D. Nowitzki misses 3-pt jump shot from 22 ft,,89,96
407,4,1:25.0,Offensive rebound by Team,,89,96
408,4,1:22.0,C. Villanueva misses 3-pt jump shot from 24 ft,,89,96
409,4,1:20.0,Offensive rebound by D. Nowitzki,,89,96
410,4,1:20.0,D. Nowitzki misses 2-pt layup from 1 ft,,89,96
411,4,1:20.0,Offensive rebound by W. Matthews,,89,96
412,4,1:19.0,W. Matthews makes 2-pt layup from 1 ft,,91,96
413,4,0:56.0,,C. McCollum misses 2-pt jump shot from 13 ft (block by D. Williams),91,96
414,4,0:56.0,,Offensive rebound by Team,91,96
415,4,0:56.0,,Turnover by Team (shot clock),91,96
416,4,0:49.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by W. Matthews),,94,96
417,4,0:27.0,,D. Lillard misses 2-pt jump shot from 16 ft (block by D. Williams),94,96
418,4,0:25.0,Defensive rebound by D. Nowitzki,,94,96
419,4,0:07.0,C. Villanueva misses 3-pt jump shot from 23 ft,,94,96
420,4,0:06.0,Offensive rebound by D. Nowitzki,,94,96
421,4,0:06.0,D. Nowitzki makes 2-pt layup at rim,,96,96
422,4,0:06.0,,Portland full timeout,96,96
423,4,0:06.0,D. Powell enters the game for D. Nowitzki,,96,96
424,4,0:06.0,D. Harris enters the game for C. Villanueva,,96,96
425,4,0:00.0,,D. Lillard misses 3-pt jump shot from 28 ft,96,96
426,4,0:00.0,,Offensive rebound by Team,96,96
427,1OT,4:45.0,Personal foul by C. McCollum (drawn by D. Nowitzki),,96,96
428,1OT,4:30.0,D. Williams makes 2-pt layup from 1 ft (assist by D. Nowitzki),,98,96
429,1OT,4:11.0,,D. Lillard misses 3-pt jump shot from 23 ft,98,96
430,1OT,4:11.0,Defensive rebound by Z. Pachulia,,98,96
431,1OT,3:51.0,R. Felton misses 2-pt jump shot from 20 ft,,98,96
432,1OT,3:50.0,,Defensive rebound by D. Lillard,98,96
433,1OT,3:39.0,,C. McCollum misses 3-pt jump shot from 23 ft,98,96
434,1OT,3:38.0,Defensive rebound by D. Williams,,98,96
435,1OT,3:19.0,D. Williams makes 2-pt jump shot from 7 ft (assist by D. Nowitzki),,100,96
436,1OT,3:19.0,Shooting foul by M. Leonard (drawn by D. Williams),,100,96
437,1OT,3:19.0,D. Williams makes free throw 1 of 1,,101,96
438,1OT,3:10.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),101,99
439,1OT,2:45.0,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by D. Williams),,103,99
440,1OT,2:20.0,,A. Crabbe misses 2-pt jump shot from 16 ft,103,99
441,1OT,2:18.0,,Offensive rebound by E. Davis,103,99
442,1OT,2:03.0,,M. Leonard misses 3-pt jump shot from 22 ft,103,99
443,1OT,2:01.0,,Offensive rebound by Team,103,99
444,1OT,1:48.0,,D. Lillard misses 2-pt layup from 2 ft (block by Z. Pachulia),103,99
445,1OT,1:48.0,,Offensive rebound by Team,103,99
446,1OT,1:48.0,,Personal foul by Z. Pachulia (drawn by E. Davis),103,99
447,1OT,1:40.0,,C. McCollum misses 3-pt jump shot from 23 ft,103,99
448,1OT,1:39.0,Defensive rebound by D. Nowitzki,,103,99
449,1OT,1:20.0,D. Nowitzki makes 2-pt jump shot from 12 ft,,105,99
450,1OT,1:20.0,,Portland full timeout,105,99
451,1OT,1:20.0,D. Powell enters the game for D. Nowitzki,,105,99
452,1OT,1:17.0,,E. Davis makes 2-pt layup from 2 ft (assist by C. McCollum),105,101
453,1OT,1:17.0,Dallas full timeout,,105,101
454,1OT,1:17.0,D. Nowitzki enters the game for D. Powell,,105,101
455,1OT,1:06.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,105,101
456,1OT,1:06.0,,Defensive rebound by A. Crabbe,105,101
457,1OT,1:00.0,,Turnover by D. Lillard (bad pass),105,101
458,1OT,0:41.0,D. Williams makes 3-pt jump shot from 25 ft,,108,101
459,1OT,0:41.0,,Portland full timeout,108,101
460,1OT,0:41.0,,G. Henderson enters the game for E. Davis,108,101
461,1OT,0:41.0,D. Harris enters the game for D. Nowitzki,,108,101
462,1OT,0:36.0,,D. Lillard makes 2-pt layup from 1 ft (assist by M. Leonard),108,103
463,1OT,0:35.0,Personal take foul by D. Lillard (drawn by R. Felton),,108,103
464,1OT,0:35.0,D. Nowitzki enters the game for Z. Pachulia,,108,103
465,1OT,0:31.0,Personal take foul by D. Lillard (drawn by D. Williams),,108,103
466,1OT,0:31.0,D. Williams makes free throw 1 of 2,,109,103
467,1OT,0:31.0,D. Powell enters the game for D. Nowitzki,,109,103
468,1OT,0:31.0,D. Williams misses free throw 2 of 2,,109,103
469,1OT,0:31.0,Offensive rebound by D. Williams,,109,103
470,1OT,0:25.0,Personal take foul by M. Leonard (drawn by W. Matthews),,109,103
471,1OT,0:25.0,W. Matthews makes free throw 1 of 2,,110,103
472,1OT,0:25.0,W. Matthews makes free throw 2 of 2,,111,103
473,1OT,0:19.0,,D. Lillard makes 2-pt layup from 1 ft,111,105
474,1OT,0:18.0,Personal take foul by G. Henderson (drawn by W. Matthews),,111,105
475,1OT,0:18.0,W. Matthews misses free throw 1 of 2,,111,105
476,1OT,0:18.0,Offensive rebound by Team,,111,105
477,1OT,0:18.0,W. Matthews makes free throw 2 of 2,,112,105
478,1OT,0:13.0,,D. Lillard makes 2-pt layup at rim (assist by G. Henderson),112,107
479,1OT,0:11.0,Personal take foul by M. Leonard (drawn by R. Felton),,112,107
480,1OT,0:11.0,,E. Davis enters the game for M. Leonard,112,107
481,1OT,0:11.0,R. Felton misses free throw 1 of 2,,112,107
482,1OT,0:11.0,Offensive rebound by Team,,112,107
483,1OT,0:11.0,R. Felton makes free throw 2 of 2,,113,107
484,1OT,0:06.0,,G. Henderson makes 2-pt layup from 1 ft (assist by D. Lillard),113,109
485,1OT,0:05.0,Personal take foul by D. Lillard (drawn by R. Felton),,113,109
486,1OT,0:05.0,R. Felton makes free throw 1 of 2,,114,109
487,1OT,0:05.0,R. Felton makes free throw 2 of 2,,115,109
488,1OT,0:00.0,,D. Lillard makes 3-pt jump shot from 31 ft,115,112
